UF;Cod_Infracao;Quantidade
ESPIRITO SANTO;5231;15
GOIAS;5231;30
MARANHAO;5231;2
MATO GROSSO;5231;2
MATO GROSSO DO SUL;5231;2
MINAS GERAIS;5231;22
PARANA;5231;11
PERNAMBUCO;5231;4
PIAUI;5231;1
RIO DE JANEIRO;5231;9
RIO GRANDE DO NORTE;5231;1
RIO GRANDE DO SUL;5231;18
RONDONIA;5231;1
SANTA CATARINA;5231;42
SAO PAULO;5231;492
SERGIPE;5231;1
ACRE;5240;1
BAHIA;5240;1
DISTRITO FEDERAL;5240;1
GOIAS;5240;13
PARANA;5240;4
RIO DE JANEIRO;5240;3
RIO GRANDE DO SUL;5240;5
SANTA CATARINA;5240;5
SAO PAULO;5240;25
ALAGOAS;5258;1
BAHIA;5258;3
CEARA;5258;1
DISTRITO FEDERAL;5258;1
ESPIRITO SANTO;5258;9
GOIAS;5258;14
MARANHAO;5258;1
MATO GROSSO DO SUL;5258;2
MINAS GERAIS;5258;12
PIAUI;5258;1
RIO DE JANEIRO;5258;6
RIO GRANDE DO SUL;5258;4
RONDONIA;5258;4
RORAIMA;5258;1
SANTA CATARINA;5258;4
SAO PAULO;5258;110
ACRE;5266;1
ESPIRITO SANTO;5266;2
GOIAS;5266;2
MINAS GERAIS;5266;3
PARANA;5266;1
RIO DE JANEIRO;5266;6
RIO GRANDE DO SUL;5266;2
RORAIMA;5266;1
SANTA CATARINA;5266;6
SAO PAULO;5266;131
ACRE;5274;57
ALAGOAS;5274;11
BAHIA;5274;14
CEARA;5274;35
DISTRITO FEDERAL;5274;94
ESPIRITO SANTO;5274;166
GOIAS;5274;583
MARANHAO;5274;1
MATO GROSSO;5274;4
MATO GROSSO DO SUL;5274;14
MINAS GERAIS;5274;57
PARA;5274;10
PARANA;5274;114
PERNAMBUCO;5274;12
PIAUI;5274;3
RIO DE JANEIRO;5274;45
RIO GRANDE DO SUL;5274;160
RONDONIA;5274;51
RORAIMA;5274;6
SANTA CATARINA;5274;131
SAO PAULO;5274;47
SERGIPE;5274;3
TOCANTINS;5274;6
ACRE;5282;3
ESPIRITO SANTO;5282;42
GOIAS;5282;15
MARANHAO;5282;1
MATO GROSSO DO SUL;5282;1
MINAS GERAIS;5282;2
PARAIBA;5282;1
PARANA;5282;9
PERNAMBUCO;5282;2
RIO DE JANEIRO;5282;1
RIO GRANDE DO SUL;5282;3
SANTA CATARINA;5282;7
SAO PAULO;5282;1
ACRE;5290;1
ESPIRITO SANTO;5290;1
GOIAS;5290;1
MINAS GERAIS;5290;3
RIO GRANDE DO SUL;5290;2
SANTA CATARINA;5290;8
SAO PAULO;5290;1
ACRE;5304;3
DISTRITO FEDERAL;5304;1
ESPIRITO SANTO;5304;6
GOIAS;5304;2
MINAS GERAIS;5304;3
PARANA;5304;2
RIO GRANDE DO SUL;5304;3
SANTA CATARINA;5304;1
ESPIRITO SANTO;5312;1
PARANA;5312;1
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;11
GOIAS;5320;2
MINAS GERAIS;5320;6
PARANA;5320;9
PERNAMBUCO;5320;1
PIAUI;5320;1
RIO DE JANEIRO;5320;1
SANTA CATARINA;5320;6
ACRE;5347;1
ALAGOAS;5347;2
BAHIA;5347;3
ESPIRITO SANTO;5347;27
GOIAS;5347;1
MATO GROSSO DO SUL;5347;2
MINAS GERAIS;5347;2
PARANA;5347;5
PERNAMBUCO;5347;1
PIAUI;5347;1
RIO DE JANEIRO;5347;2
RIO GRANDE DO SUL;5347;22
RORAIMA;5347;1
SANTA CATARINA;5347;5
SAO PAULO;5347;8
SERGIPE;5347;1
ACRE;5355;1
MATO GROSSO;5355;1
PARANA;5355;1
RIO DE JANEIRO;5355;1
RONDONIA;5355;1
SAO PAULO;5355;4
ACRE;5363;1
BAHIA;5363;1
DISTRITO FEDERAL;5363;1
GOIAS;5363;1
RIO DE JANEIRO;5363;1
RIO GRANDE DO SUL;5363;1
SANTA CATARINA;5363;1
SAO PAULO;5363;2
ACRE;5371;1
BAHIA;5371;4
CEARA;5371;3
DISTRITO FEDERAL;5371;2
ESPIRITO SANTO;5371;4
GOIAS;5371;10
MATO GROSSO;5371;1
MINAS GERAIS;5371;23
PARA;5371;1
PARAIBA;5371;2
PARANA;5371;4
RIO DE JANEIRO;5371;3
RIO GRANDE DO NORTE;5371;1
RIO GRANDE DO SUL;5371;5
RONDONIA;5371;1
SANTA CATARINA;5371;4
SAO PAULO;5371;165
ACRE;5380;24
ALAGOAS;5380;135
AMAZONAS;5380;4
BAHIA;5380;198
CEARA;5380;175
DISTRITO FEDERAL;5380;70
ESPIRITO SANTO;5380;249
GOIAS;5380;2204
MARANHAO;5380;11
MATO GROSSO;5380;21
MATO GROSSO DO SUL;5380;16
MINAS GERAIS;5380;203
PARA;5380;21
PARAIBA;5380;8
PARANA;5380;35
PERNAMBUCO;5380;46
PIAUI;5380;7
RIO DE JANEIRO;5380;309
RIO GRANDE DO NORTE;5380;18
RIO GRANDE DO SUL;5380;51
RONDONIA;5380;40
RORAIMA;5380;17
SANTA CATARINA;5380;157
SAO PAULO;5380;2253
SERGIPE;5380;6
TOCANTINS;5380;11
ACRE;5398;4
ALAGOAS;5398;1
AMAZONAS;5398;2
BAHIA;5398;16
CEARA;5398;4
DISTRITO FEDERAL;5398;1
ESPIRITO SANTO;5398;27
GOIAS;5398;37
MATO GROSSO;5398;1
MATO GROSSO DO SUL;5398;1
MINAS GERAIS;5398;17
PARANA;5398;5
RIO DE JANEIRO;5398;6
RIO GRANDE DO NORTE;5398;5
RIO GRANDE DO SUL;5398;19
RONDONIA;5398;4
RORAIMA;5398;4
SANTA CATARINA;5398;17
SAO PAULO;5398;174
TOCANTINS;5398;2
ACRE;5401;22
ALAGOAS;5401;11
AMAZONAS;5401;1
BAHIA;5401;52
CEARA;5401;39
DISTRITO FEDERAL;5401;4
ESPIRITO SANTO;5401;61
GOIAS;5401;48
MARANHAO;5401;1
MATO GROSSO;5401;1
MATO GROSSO DO SUL;5401;4
MINAS GERAIS;5401;21
PARA;5401;2
PARAIBA;5401;1
PARANA;5401;6
PERNAMBUCO;5401;3
PIAUI;5401;1
RIO DE JANEIRO;5401;13
RIO GRANDE DO NORTE;5401;7
RIO GRANDE DO SUL;5401;28
RONDONIA;5401;3
RORAIMA;5401;22
SANTA CATARINA;5401;12
SAO PAULO;5401;263
SERGIPE;5401;1
TOCANTINS;5401;2
ACRE;5410;8
ALAGOAS;5410;23
AMAZONAS;5410;5
BAHIA;5410;54
CEARA;5410;42
DISTRITO FEDERAL;5410;62
ESPIRITO SANTO;5410;213
GOIAS;5410;441
MARANHAO;5410;5
MATO GROSSO;5410;8
MATO GROSSO DO SUL;5410;3
MINAS GERAIS;5410;88
PARA;5410;51
PARAIBA;5410;2
PARANA;5410;16
PERNAMBUCO;5410;19
RIO DE JANEIRO;5410;111
RIO GRANDE DO NORTE;5410;15
RIO GRANDE DO SUL;5410;31
RONDONIA;5410;18
RORAIMA;5410;64
SANTA CATARINA;5410;76
SAO PAULO;5410;458
TOCANTINS;5410;7
ACRE;5428;12
ALAGOAS;5428;5
AMAZONAS;5428;1
BAHIA;5428;19
CEARA;5428;7
DISTRITO FEDERAL;5428;12
ESPIRITO SANTO;5428;250
GOIAS;5428;150
MARANHAO;5428;3
MATO GROSSO;5428;8
MATO GROSSO DO SUL;5428;18
MINAS GERAIS;5428;96
PARAIBA;5428;8
PARANA;5428;26
PERNAMBUCO;5428;31
PIAUI;5428;6
RIO DE JANEIRO;5428;97
RIO GRANDE DO NORTE;5428;10
RIO GRANDE DO SUL;5428;26
RONDONIA;5428;5
RORAIMA;5428;1
SANTA CATARINA;5428;55
SAO PAULO;5428;142
SERGIPE;5428;1
TOCANTINS;5428;3
ALAGOAS;5436;2
BAHIA;5436;8
CEARA;5436;1
ESPIRITO SANTO;5436;1
GOIAS;5436;5
MINAS GERAIS;5436;2
RIO DE JANEIRO;5436;3
RIO GRANDE DO SUL;5436;3
SANTA CATARINA;5436;4
SAO PAULO;5436;48
ACRE;5444;22
ALAGOAS;5444;8
AMAZONAS;5444;1
AMAPA;5444;1
BAHIA;5444;46
CEARA;5444;8
DISTRITO FEDERAL;5444;53
ESPIRITO SANTO;5444;46
GOIAS;5444;240
MARANHAO;5444;5
MATO GROSSO;5444;28
MATO GROSSO DO SUL;5444;6
MINAS GERAIS;5444;102
PARA;5444;2
PARAIBA;5444;6
PARANA;5444;22
PERNAMBUCO;5444;6
PIAUI;5444;4
RIO DE JANEIRO;5444;91
RIO GRANDE DO NORTE;5444;4
RIO GRANDE DO SUL;5444;14
RONDONIA;5444;3
RORAIMA;5444;13
SANTA CATARINA;5444;29
SAO PAULO;5444;89
SERGIPE;5444;1
TOCANTINS;5444;1
ACRE;5452;171
ALAGOAS;5452;567
AMAZONAS;5452;35
AMAPA;5452;7
BAHIA;5452;1706
CEARA;5452;743
DISTRITO FEDERAL;5452;387
ESPIRITO SANTO;5452;3360
GOIAS;5452;10125
MARANHAO;5452;55
MATO GROSSO;5452;120
MATO GROSSO DO SUL;5452;369
MINAS GERAIS;5452;1769
PARA;5452;355
PARAIBA;5452;60
PARANA;5452;855
PERNAMBUCO;5452;561
PIAUI;5452;46
RIO DE JANEIRO;5452;3017
RIO GRANDE DO NORTE;5452;186
RIO GRANDE DO SUL;5452;459
RONDONIA;5452;75
RORAIMA;5452;259
SANTA CATARINA;5452;1206
SAO PAULO;5452;22202
SERGIPE;5452;14
TOCANTINS;5452;120
ACRE;5460;27
ALAGOAS;5460;47
AMAZONAS;5460;1
AMAPA;5460;1
BAHIA;5460;185
CEARA;5460;22
DISTRITO FEDERAL;5460;13
ESPIRITO SANTO;5460;287
GOIAS;5460;221
MARANHAO;5460;4
MATO GROSSO;5460;6
MATO GROSSO DO SUL;5460;19
MINAS GERAIS;5460;215
PARA;5460;14
PARAIBA;5460;2
PARANA;5460;106
PERNAMBUCO;5460;71
PIAUI;5460;3
RIO DE JANEIRO;5460;158
RIO GRANDE DO NORTE;5460;16
RIO GRANDE DO SUL;5460;98
RONDONIA;5460;17
RORAIMA;5460;54
SANTA CATARINA;5460;252
SAO PAULO;5460;2404
SERGIPE;5460;1
TOCANTINS;5460;3
ACRE;5479;6
ALAGOAS;5479;12
AMAZONAS;5479;4
AMAPA;5479;1
BAHIA;5479;766
CEARA;5479;89
DISTRITO FEDERAL;5479;38
ESPIRITO SANTO;5479;140
GOIAS;5479;82
MARANHAO;5479;4
MATO GROSSO DO SUL;5479;14
MINAS GERAIS;5479;62
PARA;5479;6
PARAIBA;5479;12
PARANA;5479;6
PERNAMBUCO;5479;328
PIAUI;5479;10
RIO DE JANEIRO;5479;118
RIO GRANDE DO NORTE;5479;213
RIO GRANDE DO SUL;5479;23
RONDONIA;5479;9
RORAIMA;5479;28
SANTA CATARINA;5479;30
SAO PAULO;5479;300
SERGIPE;5479;5
TOCANTINS;5479;3
ACRE;5487;60
ALAGOAS;5487;76
AMAZONAS;5487;20
AMAPA;5487;3
BAHIA;5487;813
CEARA;5487;293
DISTRITO FEDERAL;5487;52
ESPIRITO SANTO;5487;521
GOIAS;5487;915
MARANHAO;5487;11
MATO GROSSO;5487;20
MATO GROSSO DO SUL;5487;90
MINAS GERAIS;5487;378
PARA;5487;145
PARAIBA;5487;19
PARANA;5487;77
PERNAMBUCO;5487;637
PIAUI;5487;21
RIO DE JANEIRO;5487;374
RIO GRANDE DO NORTE;5487;113
RIO GRANDE DO SUL;5487;145
RONDONIA;5487;52
RORAIMA;5487;142
SANTA CATARINA;5487;140
SAO PAULO;5487;3524
SERGIPE;5487;5
TOCANTINS;5487;11
ACRE;5495;3
ALAGOAS;5495;2
BAHIA;5495;7
CEARA;5495;5
DISTRITO FEDERAL;5495;5
ESPIRITO SANTO;5495;135
GOIAS;5495;22
MATO GROSSO;5495;1
MATO GROSSO DO SUL;5495;3
MINAS GERAIS;5495;8
PARA;5495;4
PARANA;5495;5
PERNAMBUCO;5495;2
RIO DE JANEIRO;5495;7
RIO GRANDE DO NORTE;5495;4
RIO GRANDE DO SUL;5495;6
RORAIMA;5495;5
SANTA CATARINA;5495;8
SAO PAULO;5495;93
ACRE;5509;8
ALAGOAS;5509;23
AMAZONAS;5509;6
BAHIA;5509;622
CEARA;5509;41
DISTRITO FEDERAL;5509;33
ESPIRITO SANTO;5509;1116
GOIAS;5509;84
MARANHAO;5509;3
MATO GROSSO;5509;6
MATO GROSSO DO SUL;5509;26
MINAS GERAIS;5509;427
PARA;5509;26
PARAIBA;5509;5
PARANA;5509;42
PERNAMBUCO;5509;32
PIAUI;5509;10
RIO DE JANEIRO;5509;470
RIO GRANDE DO NORTE;5509;36
RIO GRANDE DO SUL;5509;73
RONDONIA;5509;24
RORAIMA;5509;39
SANTA CATARINA;5509;125
SAO PAULO;5509;2791
SERGIPE;5509;4
TOCANTINS;5509;6
ACRE;5517;2
ALAGOAS;5517;2
BAHIA;5517;193
CEARA;5517;1
ESPIRITO SANTO;5517;37
GOIAS;5517;9
MARANHAO;5517;1
MINAS GERAIS;5517;12
PARA;5517;1
PARANA;5517;1
PERNAMBUCO;5517;2
RIO DE JANEIRO;5517;10
RIO GRANDE DO SUL;5517;1
RONDONIA;5517;1
SANTA CATARINA;5517;5
SAO PAULO;5517;105
SERGIPE;5517;2
TOCANTINS;5517;1
ACRE;5525;77
ALAGOAS;5525;28
AMAZONAS;5525;7
BAHIA;5525;150
CEARA;5525;90
DISTRITO FEDERAL;5525;25
ESPIRITO SANTO;5525;972
GOIAS;5525;502
MARANHAO;5525;5
MATO GROSSO;5525;9
MATO GROSSO DO SUL;5525;23
MINAS GERAIS;5525;281
PARA;5525;8
PARAIBA;5525;3
PARANA;5525;77
PERNAMBUCO;5525;36
PIAUI;5525;6
RIO DE JANEIRO;5525;246
RIO GRANDE DO NORTE;5525;5
RIO GRANDE DO SUL;5525;296
RONDONIA;5525;23
RORAIMA;5525;88
SANTA CATARINA;5525;361
SAO PAULO;5525;2993
SERGIPE;5525;7
TOCANTINS;5525;5
ACRE;5541;190
ALAGOAS;5541;236
AMAZONAS;5541;37
AMAPA;5541;10
BAHIA;5541;1673
CEARA;5541;1565
DISTRITO FEDERAL;5541;232
ESPIRITO SANTO;5541;6376
GOIAS;5541;4718
MARANHAO;5541;50
MATO GROSSO;5541;104
MATO GROSSO DO SUL;5541;539
MINAS GERAIS;5541;9449
PARA;5541;120
PARAIBA;5541;55
PARANA;5541;4116
PERNAMBUCO;5541;611
PIAUI;5541;44
RIO DE JANEIRO;5541;3091
RIO GRANDE DO NORTE;5541;258
RIO GRANDE DO SUL;5541;920
RONDONIA;5541;147
RORAIMA;5541;344
SANTA CATARINA;5541;5573
