UF;Cod_Infracao;Quantidade
SAO PAULO;5037;2344
SERGIPE;5037;13
TOCANTINS;5037;9
ACRE;5045;20
ALAGOAS;5045;59
AMAZONAS;5045;66
AMAPA;5045;23
BAHIA;5045;525
CEARA;5045;1033
DISTRITO FEDERAL;5045;148
ESPIRITO SANTO;5045;174
GOIAS;5045;233
MARANHAO;5045;127
MATO GROSSO;5045;403
MATO GROSSO DO SUL;5045;381
MINAS GERAIS;5045;2024
PARA;5045;79
PARAIBA;5045;155
PARANA;5045;899
PERNAMBUCO;5045;125
PIAUI;5045;99
RIO DE JANEIRO;5045;354
RIO GRANDE DO NORTE;5045;253
RIO GRANDE DO SUL;5045;386
RONDONIA;5045;127
RORAIMA;5045;49
SANTA CATARINA;5045;2204
SAO PAULO;5045;12390
SERGIPE;5045;108
TOCANTINS;5045;48
ACRE;5053;2
ALAGOAS;5053;12
AMAZONAS;5053;18
AMAPA;5053;2
BAHIA;5053;95
CEARA;5053;1186
DISTRITO FEDERAL;5053;10
ESPIRITO SANTO;5053;27
GOIAS;5053;24
MARANHAO;5053;11
MATO GROSSO;5053;26
MATO GROSSO DO SUL;5053;28
MINAS GERAIS;5053;448
PARA;5053;10
PARAIBA;5053;55
PARANA;5053;84
PERNAMBUCO;5053;43
PIAUI;5053;31
RIO DE JANEIRO;5053;60
RIO GRANDE DO NORTE;5053;53
RIO GRANDE DO SUL;5053;125
RONDONIA;5053;6
RORAIMA;5053;5
SANTA CATARINA;5053;249
SAO PAULO;5053;301
SERGIPE;5053;8
TOCANTINS;5053;1
ALAGOAS;5061;12
AMAZONAS;5061;4
AMAPA;5061;2
BAHIA;5061;121
CEARA;5061;129
DISTRITO FEDERAL;5061;13
ESPIRITO SANTO;5061;15
GOIAS;5061;26
MARANHAO;5061;22
MATO GROSSO;5061;50
MATO GROSSO DO SUL;5061;37
MINAS GERAIS;5061;195
PARA;5061;22
PARAIBA;5061;86
PARANA;5061;125
PERNAMBUCO;5061;24
PIAUI;5061;20
RIO DE JANEIRO;5061;51
RIO GRANDE DO NORTE;5061;28
RIO GRANDE DO SUL;5061;50
RONDONIA;5061;7
RORAIMA;5061;5
SANTA CATARINA;5061;319
SAO PAULO;5061;1366
SERGIPE;5061;10
TOCANTINS;5061;9
BAHIA;5070;1
CEARA;5070;2
ESPIRITO SANTO;5070;1
GOIAS;5070;1
MATO GROSSO DO SUL;5070;1
MINAS GERAIS;5070;7
PARANA;5070;13
PERNAMBUCO;5070;1
RIO DE JANEIRO;5070;1
RIO GRANDE DO SUL;5070;30
SANTA CATARINA;5070;10
SAO PAULO;5070;62
BAHIA;5088;5
CEARA;5088;20
DISTRITO FEDERAL;5088;1
GOIAS;5088;3
MATO GROSSO;5088;5
MATO GROSSO DO SUL;5088;3
MINAS GERAIS;5088;19
PARAIBA;5088;3
PARANA;5088;7
PERNAMBUCO;5088;2
PIAUI;5088;1
RIO DE JANEIRO;5088;5
RIO GRANDE DO NORTE;5088;3
RIO GRANDE DO SUL;5088;9
RONDONIA;5088;1
SANTA CATARINA;5088;17
SAO PAULO;5088;66
ALAGOAS;5096;1
AMAZONAS;5096;1
AMAPA;5096;1
BAHIA;5096;16
CEARA;5096;28
DISTRITO FEDERAL;5096;2
ESPIRITO SANTO;5096;2
GOIAS;5096;1
MATO GROSSO;5096;7
MATO GROSSO DO SUL;5096;13
MINAS GERAIS;5096;21
PARA;5096;3
PARAIBA;5096;9
PARANA;5096;24
PERNAMBUCO;5096;1
PIAUI;5096;3
RIO DE JANEIRO;5096;6
RIO GRANDE DO NORTE;5096;3
RIO GRANDE DO SUL;5096;31
RONDONIA;5096;2
SANTA CATARINA;5096;75
SAO PAULO;5096;196
SERGIPE;5096;1
AMAZONAS;5100;2
BAHIA;5100;1
CEARA;5100;26
ESPIRITO SANTO;5100;1
MATO GROSSO;5100;1
MINAS GERAIS;5100;2
PARAIBA;5100;1
PARANA;5100;3
PERNAMBUCO;5100;1
PIAUI;5100;1
RIO DE JANEIRO;5100;1
RIO GRANDE DO NORTE;5100;3
RIO GRANDE DO SUL;5100;2
SANTA CATARINA;5100;6
SAO PAULO;5100;6
SERGIPE;5100;1
ACRE;5118;2
ALAGOAS;5118;86
AMAZONAS;5118;203
AMAPA;5118;19
BAHIA;5118;644
CEARA;5118;5150
DISTRITO FEDERAL;5118;62
ESPIRITO SANTO;5118;176
GOIAS;5118;162
MARANHAO;5118;54
MATO GROSSO;5118;192
MATO GROSSO DO SUL;5118;643
MINAS GERAIS;5118;2246
PARA;5118;77
PARAIBA;5118;387
PARANA;5118;2806
PERNAMBUCO;5118;228
PIAUI;5118;225
RIO DE JANEIRO;5118;412
RIO GRANDE DO NORTE;5118;198
RIO GRANDE DO SUL;5118;471
RONDONIA;5118;24
RORAIMA;5118;33
SANTA CATARINA;5118;3336
SAO PAULO;5118;9189
SERGIPE;5118;78
TOCANTINS;5118;24
ACRE;5126;1
ALAGOAS;5126;1
AMAPA;5126;1
BAHIA;5126;4
CEARA;5126;23
DISTRITO FEDERAL;5126;3
ESPIRITO SANTO;5126;10
GOIAS;5126;4
MATO GROSSO;5126;7
MATO GROSSO DO SUL;5126;12
MINAS GERAIS;5126;66
PARA;5126;2
PARAIBA;5126;10
PARANA;5126;318
PERNAMBUCO;5126;1
PIAUI;5126;1
RIO DE JANEIRO;5126;10
RIO GRANDE DO NORTE;5126;1
RIO GRANDE DO SUL;5126;88
RONDONIA;5126;1
SANTA CATARINA;5126;128
SAO PAULO;5126;458
ALAGOAS;5134;2
AMAZONAS;5134;5
BAHIA;5134;20
CEARA;5134;265
DISTRITO FEDERAL;5134;3
ESPIRITO SANTO;5134;15
GOIAS;5134;13
MARANHAO;5134;5
MATO GROSSO;5134;7
MATO GROSSO DO SUL;5134;34
MINAS GERAIS;5134;195
PARA;5134;6
PARAIBA;5134;17
PARANA;5134;117
PERNAMBUCO;5134;10
PIAUI;5134;11
RIO DE JANEIRO;5134;36
RIO GRANDE DO NORTE;5134;10
RIO GRANDE DO SUL;5134;54
RONDONIA;5134;3
SANTA CATARINA;5134;97
SAO PAULO;5134;392
TOCANTINS;5134;2
ACRE;5142;1
ALAGOAS;5142;5
AMAZONAS;5142;5
AMAPA;5142;7
BAHIA;5142;83
CEARA;5142;625
DISTRITO FEDERAL;5142;18
ESPIRITO SANTO;5142;39
GOIAS;5142;31
MARANHAO;5142;13
MATO GROSSO;5142;35
MATO GROSSO DO SUL;5142;114
MINAS GERAIS;5142;339
PARA;5142;7
PARAIBA;5142;34
PARANA;5142;359
PERNAMBUCO;5142;35
PIAUI;5142;27
RIO DE JANEIRO;5142;73
RIO GRANDE DO NORTE;5142;30
RIO GRANDE DO SUL;5142;104
RONDONIA;5142;3
RORAIMA;5142;2
SANTA CATARINA;5142;458
SAO PAULO;5142;1732
SERGIPE;5142;16
TOCANTINS;5142;2
ALAGOAS;5150;3
AMAZONAS;5150;2
BAHIA;5150;14
CEARA;5150;608
DISTRITO FEDERAL;5150;3
ESPIRITO SANTO;5150;4
GOIAS;5150;5
MARANHAO;5150;6
MATO GROSSO;5150;1
MATO GROSSO DO SUL;5150;3
MINAS GERAIS;5150;50
PARA;5150;4
PARAIBA;5150;13
PARANA;5150;31
PERNAMBUCO;5150;17
PIAUI;5150;14
RIO DE JANEIRO;5150;11
RIO GRANDE DO NORTE;5150;13
RIO GRANDE DO SUL;5150;30
SANTA CATARINA;5150;37
SAO PAULO;5150;57
SERGIPE;5150;2
ACRE;5169;10
ALAGOAS;5169;22
AMAZONAS;5169;94
AMAPA;5169;13
BAHIA;5169;116
CEARA;5169;140
DISTRITO FEDERAL;5169;117
ESPIRITO SANTO;5169;68
GOIAS;5169;84
MARANHAO;5169;219
MATO GROSSO;5169;357
MATO GROSSO DO SUL;5169;215
MINAS GERAIS;5169;1768
PARA;5169;45
PARAIBA;5169;103
PARANA;5169;919
PERNAMBUCO;5169;61
PIAUI;5169;47
RIO DE JANEIRO;5169;50
RIO GRANDE DO NORTE;5169;154
RIO GRANDE DO SUL;5169;179
RONDONIA;5169;78
RORAIMA;5169;62
SANTA CATARINA;5169;932
SAO PAULO;5169;4400
SERGIPE;5169;45
TOCANTINS;5169;26
AMAZONAS;5177;2
AMAPA;5177;1
BAHIA;5177;1
CEARA;5177;3
DISTRITO FEDERAL;5177;2
ESPIRITO SANTO;5177;3
GOIAS;5177;2
MARANHAO;5177;1
MATO GROSSO;5177;3
MATO GROSSO DO SUL;5177;9
MINAS GERAIS;5177;30
PARA;5177;1
PARAIBA;5177;1
PARANA;5177;66
PIAUI;5177;1
RIO DE JANEIRO;5177;2
RIO GRANDE DO NORTE;5177;2
RIO GRANDE DO SUL;5177;19
RONDONIA;5177;1
SANTA CATARINA;5177;18
SAO PAULO;5177;150
ACRE;5185;107
ALAGOAS;5185;808
AMAZONAS;5185;2310
AMAPA;5185;73
BAHIA;5185;9268
CEARA;5185;9170
DISTRITO FEDERAL;5185;1167
ESPIRITO SANTO;5185;1878
GOIAS;5185;2478
MARANHAO;5185;744
MATO GROSSO;5185;3387
MATO GROSSO DO SUL;5185;6660
MINAS GERAIS;5185;26545
PARA;5185;460
PARAIBA;5185;2755
PARANA;5185;20058
PERNAMBUCO;5185;1620
PIAUI;5185;615
RIO DE JANEIRO;5185;12138
RIO GRANDE DO NORTE;5185;1152
RIO GRANDE DO SUL;5185;8385
RONDONIA;5185;1521
RORAIMA;5185;1310
SANTA CATARINA;5185;35380
SAO PAULO;5185;177578
SERGIPE;5185;372
TOCANTINS;5185;1091
ACRE;5193;11
ALAGOAS;5193;44
AMAZONAS;5193;118
AMAPA;5193;18
BAHIA;5193;421
CEARA;5193;1195
DISTRITO FEDERAL;5193;60
ESPIRITO SANTO;5193;70
GOIAS;5193;87
MARANHAO;5193;67
MATO GROSSO;5193;230
MATO GROSSO DO SUL;5193;421
MINAS GERAIS;5193;970
PARA;5193;51
PARAIBA;5193;196
PARANA;5193;1274
PERNAMBUCO;5193;87
PIAUI;5193;54
RIO DE JANEIRO;5193;200
RIO GRANDE DO NORTE;5193;107
RIO GRANDE DO SUL;5193;467
RONDONIA;5193;150
RORAIMA;5193;53
SANTA CATARINA;5193;1115
SAO PAULO;5193;4901
SERGIPE;5193;37
TOCANTINS;5193;49
ACRE;5207;6
ALAGOAS;5207;143
AMAZONAS;5207;72
AMAPA;5207;3
BAHIA;5207;1023
CEARA;5207;788
DISTRITO FEDERAL;5207;191
ESPIRITO SANTO;5207;331
GOIAS;5207;693
MARANHAO;5207;182
MATO GROSSO;5207;343
MATO GROSSO DO SUL;5207;448
MINAS GERAIS;5207;3359
PARA;5207;53
PARAIBA;5207;215
PARANA;5207;1459
PERNAMBUCO;5207;392
PIAUI;5207;98
RIO DE JANEIRO;5207;370
RIO GRANDE DO NORTE;5207;492
RIO GRANDE DO SUL;5207;534
RONDONIA;5207;496
RORAIMA;5207;185
SANTA CATARINA;5207;5044
SAO PAULO;5207;40644
SERGIPE;5207;140
TOCANTINS;5207;36
ACRE;5215;2
ALAGOAS;5215;22
AMAZONAS;5215;66
AMAPA;5215;1
BAHIA;5215;280
CEARA;5215;89
DISTRITO FEDERAL;5215;8
ESPIRITO SANTO;5215;12
GOIAS;5215;15
MARANHAO;5215;18
MATO GROSSO;5215;15
MATO GROSSO DO SUL;5215;63
MINAS GERAIS;5215;404
PARA;5215;14
PARAIBA;5215;74
PARANA;5215;158
PERNAMBUCO;5215;29
PIAUI;5215;5
RIO DE JANEIRO;5215;32
RIO GRANDE DO NORTE;5215;29
RIO GRANDE DO SUL;5215;45
RONDONIA;5215;9
RORAIMA;5215;8
SANTA CATARINA;5215;194
SAO PAULO;5215;3032
SERGIPE;5215;7
TOCANTINS;5215;2
AMAZONAS;5223;1
BAHIA;5223;3
CEARA;5223;5
MATO GROSSO DO SUL;5223;1
MINAS GERAIS;5223;3
PARAIBA;5223;1
PARANA;5223;1
RIO DE JANEIRO;5223;2
RIO GRANDE DO NORTE;5223;2
SANTA CATARINA;5223;8
SAO PAULO;5223;15
TOCANTINS;5223;1
ACRE;5231;2
ALAGOAS;5231;7
AMAZONAS;5231;5
AMAPA;5231;2
BAHIA;5231;15
CEARA;5231;16
DISTRITO FEDERAL;5231;11
ESPIRITO SANTO;5231;8
GOIAS;5231;9
MARANHAO;5231;5
MATO GROSSO;5231;14
MATO GROSSO DO SUL;5231;22
MINAS GERAIS;5231;83
PARA;5231;5
PARAIBA;5231;14
PARANA;5231;150
PERNAMBUCO;5231;2
PIAUI;5231;2
RIO DE JANEIRO;5231;17
RIO GRANDE DO NORTE;5231;6
RIO GRANDE DO SUL;5231;50
RONDONIA;5231;10
SANTA CATARINA;5231;228
SAO PAULO;5231;493
SERGIPE;5231;2
TOCANTINS;5231;4
ALAGOAS;5240;1
BAHIA;5240;3
CEARA;5240;2
DISTRITO FEDERAL;5240;3
ESPIRITO SANTO;5240;1
MARANHAO;5240;1
MATO GROSSO;5240;7
MATO GROSSO DO SUL;5240;5
MINAS GERAIS;5240;4
PARA;5240;1
PARAIBA;5240;2
PARANA;5240;14
PERNAMBUCO;5240;2
RIO DE JANEIRO;5240;1
RIO GRANDE DO NORTE;5240;3
RIO GRANDE DO SUL;5240;5
SANTA CATARINA;5240;14
SAO PAULO;5240;113
ALAGOAS;5258;4
BAHIA;5258;11
CEARA;5258;8
ESPIRITO SANTO;5258;2
GOIAS;5258;5
MATO GROSSO;5258;9
MATO GROSSO DO SUL;5258;27
MINAS GERAIS;5258;37
PARANA;5258;4
RIO DE JANEIRO;5258;2
RIO GRANDE DO NORTE;5258;1
RIO GRANDE DO SUL;5258;1
SANTA CATARINA;5258;41
SAO PAULO;5258;370
SERGIPE;5258;2
TOCANTINS;5258;4
BAHIA;5266;33
ESPIRITO SANTO;5266;3
GOIAS;5266;2
MARANHAO;5266;1
MATO GROSSO;5266;2
MATO GROSSO DO SUL;5266;11
MINAS GERAIS;5266;23
PARA;5266;1
PARANA;5266;7
PERNAMBUCO;5266;2
RIO DE JANEIRO;5266;1
RIO GRANDE DO SUL;5266;14
SANTA CATARINA;5266;53
SAO PAULO;5266;227
ALAGOAS;5274;7
AMAZONAS;5274;11
BAHIA;5274;302
CEARA;5274;400
DISTRITO FEDERAL;5274;27
ESPIRITO SANTO;5274;23
GOIAS;5274;26
MARANHAO;5274;178
MATO GROSSO;5274;182
MATO GROSSO DO SUL;5274;52
MINAS GERAIS;5274;563
PARA;5274;20
PARAIBA;5274;63
PARANA;5274;409
PERNAMBUCO;5274;90
PIAUI;5274;26
RIO DE JANEIRO;5274;28
RIO GRANDE DO NORTE;5274;48
RIO GRANDE DO SUL;5274;61
RONDONIA;5274;12
RORAIMA;5274;8
SANTA CATARINA;5274;800
SAO PAULO;5274;7431
SERGIPE;5274;37
TOCANTINS;5274;21
ALAGOAS;5282;1
BAHIA;5282;7
CEARA;5282;6
DISTRITO FEDERAL;5282;5
ESPIRITO SANTO;5282;2
GOIAS;5282;1
MATO GROSSO;5282;6
MATO GROSSO DO SUL;5282;6
MINAS GERAIS;5282;40
PARAIBA;5282;2
PARANA;5282;34
PERNAMBUCO;5282;4
PIAUI;5282;3
RIO DE JANEIRO;5282;3
RIO GRANDE DO NORTE;5282;6
RIO GRANDE DO SUL;5282;7
SANTA CATARINA;5282;67
SAO PAULO;5282;77
SERGIPE;5282;2
TOCANTINS;5282;1
CEARA;5290;2
DISTRITO FEDERAL;5290;1
GOIAS;5290;3
MARANHAO;5290;1
MATO GROSSO;5290;3
MINAS GERAIS;5290;8
PARANA;5290;6
PERNAMBUCO;5290;2
RIO GRANDE DO NORTE;5290;4
RIO GRANDE DO SUL;5290;1
RONDONIA;5290;1
SANTA CATARINA;5290;32
SAO PAULO;5290;22
BAHIA;5304;4
CEARA;5304;3
DISTRITO FEDERAL;5304;2
ESPIRITO SANTO;5304;4
GOIAS;5304;5
MATO GROSSO;5304;3
MATO GROSSO DO SUL;5304;4
MINAS GERAIS;5304;9
PARAIBA;5304;4
PARANA;5304;8
PERNAMBUCO;5304;3
RIO GRANDE DO NORTE;5304;2
RIO GRANDE DO SUL;5304;2
RORAIMA;5304;1
SANTA CATARINA;5304;21
SAO PAULO;5304;28
CEARA;5312;1
DISTRITO FEDERAL;5312;1
PARANA;5312;1
PERNAMBUCO;5312;1
SANTA CATARINA;5312;1
SAO PAULO;5312;3
BAHIA;5320;7
CEARA;5320;2
DISTRITO FEDERAL;5320;1
ESPIRITO SANTO;5320;2
GOIAS;5320;4
MARANHAO;5320;2
MATO GROSSO;5320;2
MATO GROSSO DO SUL;5320;6
MINAS GERAIS;5320;19
PARAIBA;5320;1
PARANA;5320;25
PERNAMBUCO;5320;5
PIAUI;5320;1
RIO DE JANEIRO;5320;2
RIO GRANDE DO NORTE;5320;12
RIO GRANDE DO SUL;5320;6
RORAIMA;5320;1
SANTA CATARINA;5320;51
SAO PAULO;5320;32
PARANA;5339;1
RIO DE JANEIRO;5339;1
ALAGOAS;5347;2
BAHIA;5347;14
CEARA;5347;6
DISTRITO FEDERAL;5347;2
ESPIRITO SANTO;5347;1
GOIAS;5347;1
MARANHAO;5347;2
MATO GROSSO;5347;1
MATO GROSSO DO SUL;5347;4
MINAS GERAIS;5347;30
PARAIBA;5347;1
PARANA;5347;38
RIO DE JANEIRO;5347;3
RIO GRANDE DO NORTE;5347;2
RIO GRANDE DO SUL;5347;18
SANTA CATARINA;5347;38
SAO PAULO;5347;50
SERGIPE;5347;1
ALAGOAS;5355;1
BAHIA;5355;2
CEARA;5355;2
GOIAS;5355;3
MARANHAO;5355;1
MATO GROSSO;5355;5
MATO GROSSO DO SUL;5355;1
MINAS GERAIS;5355;8
PARA;5355;1
PARANA;5355;5
RIO GRANDE DO NORTE;5355;1
RIO GRANDE DO SUL;5355;4
RONDONIA;5355;3
SANTA CATARINA;5355;3
SAO PAULO;5355;2
AMAZONAS;5363;1
BAHIA;5363;6
MINAS GERAIS;5363;1
PARANA;5363;1
SAO PAULO;5363;6
SERGIPE;5363;1
ACRE;5371;1
ALAGOAS;5371;1
AMAZONAS;5371;13
BAHIA;5371;23
CEARA;5371;10
DISTRITO FEDERAL;5371;3
ESPIRITO SANTO;5371;3
GOIAS;5371;17
MARANHAO;5371;4
MATO GROSSO;5371;15
MATO GROSSO DO SUL;5371;13
MINAS GERAIS;5371;72
PARA;5371;9
PARAIBA;5371;3
PARANA;5371;36
PERNAMBUCO;5371;3
PIAUI;5371;3
RIO DE JANEIRO;5371;1
RIO GRANDE DO NORTE;5371;4
RIO GRANDE DO SUL;5371;25
RONDONIA;5371;8
RORAIMA;5371;1
SANTA CATARINA;5371;66
SAO PAULO;5371;232
TOCANTINS;5371;1
ACRE;5380;2
ALAGOAS;5380;136
AMAZONAS;5380;163
BAHIA;5380;595
CEARA;5380;1477
DISTRITO FEDERAL;5380;47
ESPIRITO SANTO;5380;22
GOIAS;5380;85
MARANHAO;5380;64
MATO GROSSO;5380;110
MATO GROSSO DO SUL;5380;468
MINAS GERAIS;5380;561
PARA;5380;184
PARAIBA;5380;160
PARANA;5380;443
PERNAMBUCO;5380;48
PIAUI;5380;28
RIO DE JANEIRO;5380;29
RIO GRANDE DO NORTE;5380;60
RIO GRANDE DO SUL;5380;78
RONDONIA;5380;12
RORAIMA;5380;6
SANTA CATARINA;5380;682
SAO PAULO;5380;3488
SERGIPE;5380;21
TOCANTINS;5380;14
ALAGOAS;5398;2
AMAZONAS;5398;10
BAHIA;5398;47
CEARA;5398;94
DISTRITO FEDERAL;5398;7
ESPIRITO SANTO;5398;2
GOIAS;5398;7
MARANHAO;5398;1
MATO GROSSO;5398;6
MATO GROSSO DO SUL;5398;27
MINAS GERAIS;5398;102
PARA;5398;1
PARAIBA;5398;22
PARANA;5398;39
PERNAMBUCO;5398;4
PIAUI;5398;5
RIO GRANDE DO NORTE;5398;4
RIO GRANDE DO SUL;5398;20
RONDONIA;5398;2
SANTA CATARINA;5398;80
SAO PAULO;5398;269
SERGIPE;5398;1
TOCANTINS;5398;4
ALAGOAS;5401;12
AMAZONAS;5401;45
BAHIA;5401;155
CEARA;5401;403
DISTRITO FEDERAL;5401;4
ESPIRITO SANTO;5401;10
GOIAS;5401;14
MARANHAO;5401;21
MATO GROSSO;5401;11
MATO GROSSO DO SUL;5401;52
MINAS GERAIS;5401;188
PARA;5401;15
PARAIBA;5401;67
PARANA;5401;56
PERNAMBUCO;5401;11
PIAUI;5401;6
RIO DE JANEIRO;5401;14
RIO GRANDE DO NORTE;5401;10
RIO GRANDE DO SUL;5401;31
RONDONIA;5401;3
SANTA CATARINA;5401;65
SAO PAULO;5401;456
SERGIPE;5401;7
TOCANTINS;5401;5
ALAGOAS;5410;10
AMAZONAS;5410;683
AMAPA;5410;1
BAHIA;5410;107
CEARA;5410;220
DISTRITO FEDERAL;5410;21
ESPIRITO SANTO;5410;13
GOIAS;5410;17
MARANHAO;5410;20
MATO GROSSO;5410;58
MATO GROSSO DO SUL;5410;161
MINAS GERAIS;5410;171
PARA;5410;137
PARAIBA;5410;58
PARANA;5410;144
PERNAMBUCO;5410;19
PIAUI;5410;11
RIO DE JANEIRO;5410;5
RIO GRANDE DO NORTE;5410;23
RIO GRANDE DO SUL;5410;23
RONDONIA;5410;4
RORAIMA;5410;3
SANTA CATARINA;5410;401
SAO PAULO;5410;605
SERGIPE;5410;9
TOCANTINS;5410;27
ACRE;5428;16
ALAGOAS;5428;7
AMAZONAS;5428;17
AMAPA;5428;4
BAHIA;5428;137
CEARA;5428;197
DISTRITO FEDERAL;5428;23
ESPIRITO SANTO;5428;145
GOIAS;5428;91
MARANHAO;5428;52
MATO GROSSO;5428;128
MATO GROSSO DO SUL;5428;203
MINAS GERAIS;5428;733
PARA;5428;90
PARAIBA;5428;73
PARANA;5428;608
PERNAMBUCO;5428;126
PIAUI;5428;82
RIO DE JANEIRO;5428;392
RIO GRANDE DO NORTE;5428;209
RIO GRANDE DO SUL;5428;220
RONDONIA;5428;99
RORAIMA;5428;5
SANTA CATARINA;5428;520
SAO PAULO;5428;1062
SERGIPE;5428;9
TOCANTINS;5428;38
BAHIA;5436;5
CEARA;5436;2
DISTRITO FEDERAL;5436;3
GOIAS;5436;2
MARANHAO;5436;1
MATO GROSSO;5436;1
MATO GROSSO DO SUL;5436;50
MINAS GERAIS;5436;8
PARA;5436;2
PARAIBA;5436;1
PARANA;5436;7
RIO DE JANEIRO;5436;1
RIO GRANDE DO SUL;5436;1
RONDONIA;5436;1
SANTA CATARINA;5436;110
SAO PAULO;5436;63
TOCANTINS;5436;9
ACRE;5444;15
ALAGOAS;5444;28
AMAZONAS;5444;39
AMAPA;5444;4
BAHIA;5444;205
CEARA;5444;146
DISTRITO FEDERAL;5444;39
ESPIRITO SANTO;5444;57
GOIAS;5444;112
MARANHAO;5444;88
MATO GROSSO;5444;86
MATO GROSSO DO SUL;5444;83
MINAS GERAIS;5444;509
PARA;5444;307
PARAIBA;5444;39
PARANA;5444;300
PERNAMBUCO;5444;329
PIAUI;5444;38
RIO DE JANEIRO;5444;241
RIO GRANDE DO NORTE;5444;260
RIO GRANDE DO SUL;5444;159
RONDONIA;5444;160
RORAIMA;5444;17
SANTA CATARINA;5444;1279
SAO PAULO;5444;2184
SERGIPE;5444;16
TOCANTINS;5444;48
ACRE;5452;9
ALAGOAS;5452;738
AMAZONAS;5452;1195
AMAPA;5452;16
BAHIA;5452;3424
CEARA;5452;2346
DISTRITO FEDERAL;5452;182
ESPIRITO SANTO;5452;243
GOIAS;5452;209
MARANHAO;5452;233
MATO GROSSO;5452;455
MATO GROSSO DO SUL;5452;1917
MINAS GERAIS;5452;4180
PARA;5452;1030
PARAIBA;5452;2474
PARANA;5452;5361
PERNAMBUCO;5452;575
PIAUI;5452;101
RIO DE JANEIRO;5452;499
RIO GRANDE DO NORTE;5452;577
RIO GRANDE DO SUL;5452;966
RONDONIA;5452;44
RORAIMA;5452;31
SANTA CATARINA;5452;6753
SAO PAULO;5452;20552
SERGIPE;5452;107
TOCANTINS;5452;225
ACRE;5460;1
ALAGOAS;5460;76
AMAZONAS;5460;39
AMAPA;5460;1
BAHIA;5460;238
CEARA;5460;265
DISTRITO FEDERAL;5460;16
ESPIRITO SANTO;5460;14
GOIAS;5460;30
MARANHAO;5460;28
MATO GROSSO;5460;38
MATO GROSSO DO SUL;5460;401
MINAS GERAIS;5460;733
PARA;5460;24
PARAIBA;5460;107
PARANA;5460;1060
PERNAMBUCO;5460;44
PIAUI;5460;13
RIO DE JANEIRO;5460;20
RIO GRANDE DO NORTE;5460;38
RIO GRANDE DO SUL;5460;278
RONDONIA;5460;8
SANTA CATARINA;5460;961
SAO PAULO;5460;2885
SERGIPE;5460;11
TOCANTINS;5460;13
ACRE;5479;1
ALAGOAS;5479;17
AMAZONAS;5479;122
AMAPA;5479;2
BAHIA;5479;689
CEARA;5479;580
DISTRITO FEDERAL;5479;24
