UF;Cod_Infracao;Quantidade
PERNAMBUCO;5037;85
PIAUI;5037;31
RIO DE JANEIRO;5037;136
RIO GRANDE DO NORTE;5037;32
RIO GRANDE DO SUL;5037;869
RONDONIA;5037;25
RORAIMA;5037;4
SANTA CATARINA;5037;110
SAO PAULO;5037;2242
SERGIPE;5037;21
TOCANTINS;5037;9
ACRE;5045;243
ALAGOAS;5045;67
AMAZONAS;5045;48
AMAPA;5045;108
BAHIA;5045;710
CEARA;5045;566
DISTRITO FEDERAL;5045;1099
ESPIRITO SANTO;5045;354
GOIAS;5045;819
MARANHAO;5045;119
MATO GROSSO;5045;285
MATO GROSSO DO SUL;5045;422
MINAS GERAIS;5045;2918
PARA;5045;260
PARAIBA;5045;171
PARANA;5045;818
PERNAMBUCO;5045;626
PIAUI;5045;58
RIO DE JANEIRO;5045;281
RIO GRANDE DO NORTE;5045;171
RIO GRANDE DO SUL;5045;2736
RONDONIA;5045;372
RORAIMA;5045;25
SANTA CATARINA;5045;1463
SAO PAULO;5045;9667
SERGIPE;5045;97
TOCANTINS;5045;79
ACRE;5053;6
ALAGOAS;5053;12
AMAZONAS;5053;7
AMAPA;5053;4
BAHIA;5053;142
CEARA;5053;188
DISTRITO FEDERAL;5053;18
ESPIRITO SANTO;5053;19
GOIAS;5053;98
MARANHAO;5053;6
MATO GROSSO;5053;18
MATO GROSSO DO SUL;5053;35
MINAS GERAIS;5053;367
PARA;5053;62
PARAIBA;5053;37
PARANA;5053;89
PERNAMBUCO;5053;90
PIAUI;5053;20
RIO DE JANEIRO;5053;76
RIO GRANDE DO NORTE;5053;34
RIO GRANDE DO SUL;5053;126
RONDONIA;5053;23
RORAIMA;5053;3
SANTA CATARINA;5053;125
SAO PAULO;5053;466
SERGIPE;5053;9
TOCANTINS;5053;3
ACRE;5061;20
ALAGOAS;5061;22
AMAZONAS;5061;2
AMAPA;5061;3
BAHIA;5061;117
CEARA;5061;45
DISTRITO FEDERAL;5061;93
ESPIRITO SANTO;5061;45
GOIAS;5061;69
MARANHAO;5061;9
MATO GROSSO;5061;41
MATO GROSSO DO SUL;5061;25
MINAS GERAIS;5061;161
PARA;5061;58
PARAIBA;5061;24
PARANA;5061;61
PERNAMBUCO;5061;37
PIAUI;5061;4
RIO DE JANEIRO;5061;27
RIO GRANDE DO NORTE;5061;11
RIO GRANDE DO SUL;5061;113
RONDONIA;5061;39
SANTA CATARINA;5061;86
SAO PAULO;5061;821
SERGIPE;5061;6
TOCANTINS;5061;9
CEARA;5070;2
ESPIRITO SANTO;5070;2
MATO GROSSO;5070;1
MATO GROSSO DO SUL;5070;2
MINAS GERAIS;5070;2
PARA;5070;1
PARANA;5070;7
PERNAMBUCO;5070;1
RIO DE JANEIRO;5070;2
RIO GRANDE DO SUL;5070;25
SANTA CATARINA;5070;19
SAO PAULO;5070;39
BAHIA;5088;4
CEARA;5088;11
DISTRITO FEDERAL;5088;1
ESPIRITO SANTO;5088;4
GOIAS;5088;2
MARANHAO;5088;1
MATO GROSSO;5088;1
MATO GROSSO DO SUL;5088;3
MINAS GERAIS;5088;12
PARA;5088;2
PARANA;5088;13
PERNAMBUCO;5088;6
PIAUI;5088;4
RIO DE JANEIRO;5088;6
RIO GRANDE DO NORTE;5088;3
RIO GRANDE DO SUL;5088;33
RORAIMA;5088;1
SANTA CATARINA;5088;5
SAO PAULO;5088;37
SERGIPE;5088;1
TOCANTINS;5088;1
ACRE;5096;1
ALAGOAS;5096;1
AMAZONAS;5096;1
AMAPA;5096;3
BAHIA;5096;11
CEARA;5096;53
DISTRITO FEDERAL;5096;7
ESPIRITO SANTO;5096;6
GOIAS;5096;9
MARANHAO;5096;1
MATO GROSSO;5096;8
MATO GROSSO DO SUL;5096;4
MINAS GERAIS;5096;26
PARA;5096;6
PARAIBA;5096;3
PARANA;5096;29
PERNAMBUCO;5096;12
PIAUI;5096;4
RIO DE JANEIRO;5096;4
RIO GRANDE DO NORTE;5096;7
RIO GRANDE DO SUL;5096;126
RONDONIA;5096;5
RORAIMA;5096;1
SANTA CATARINA;5096;56
SAO PAULO;5096;171
SERGIPE;5096;1
TOCANTINS;5096;3
BAHIA;5100;3
CEARA;5100;22
DISTRITO FEDERAL;5100;1
GOIAS;5100;1
MATO GROSSO DO SUL;5100;1
MINAS GERAIS;5100;5
PARAIBA;5100;3
PARANA;5100;1
PERNAMBUCO;5100;4
RIO DE JANEIRO;5100;4
RIO GRANDE DO NORTE;5100;1
RIO GRANDE DO SUL;5100;5
SANTA CATARINA;5100;2
SAO PAULO;5100;6
ACRE;5118;199
ALAGOAS;5118;184
AMAZONAS;5118;50
AMAPA;5118;115
BAHIA;5118;457
CEARA;5118;874
DISTRITO FEDERAL;5118;148
ESPIRITO SANTO;5118;579
GOIAS;5118;107
MARANHAO;5118;81
MATO GROSSO;5118;127
MATO GROSSO DO SUL;5118;439
MINAS GERAIS;5118;1634
PARA;5118;495
PARAIBA;5118;131
PARANA;5118;1618
PERNAMBUCO;5118;551
PIAUI;5118;85
RIO DE JANEIRO;5118;321
RIO GRANDE DO NORTE;5118;110
RIO GRANDE DO SUL;5118;1748
RONDONIA;5118;538
RORAIMA;5118;11
SANTA CATARINA;5118;1139
SAO PAULO;5118;6038
SERGIPE;5118;69
TOCANTINS;5118;21
ACRE;5126;8
AMAZONAS;5126;3
BAHIA;5126;6
CEARA;5126;8
DISTRITO FEDERAL;5126;4
ESPIRITO SANTO;5126;31
GOIAS;5126;2
MATO GROSSO;5126;2
MATO GROSSO DO SUL;5126;15
MINAS GERAIS;5126;76
PARA;5126;2
PARAIBA;5126;1
PARANA;5126;55
PERNAMBUCO;5126;10
PIAUI;5126;1
RIO DE JANEIRO;5126;6
RIO GRANDE DO SUL;5126;94
RONDONIA;5126;1
SANTA CATARINA;5126;129
SAO PAULO;5126;382
SERGIPE;5126;2
TOCANTINS;5126;1
ACRE;5134;5
ALAGOAS;5134;6
AMAZONAS;5134;3
AMAPA;5134;9
BAHIA;5134;29
CEARA;5134;49
DISTRITO FEDERAL;5134;6
ESPIRITO SANTO;5134;19
GOIAS;5134;16
MARANHAO;5134;4
MATO GROSSO;5134;9
MATO GROSSO DO SUL;5134;10
MINAS GERAIS;5134;141
PARA;5134;12
PARAIBA;5134;8
PARANA;5134;63
PERNAMBUCO;5134;21
PIAUI;5134;11
RIO DE JANEIRO;5134;22
RIO GRANDE DO NORTE;5134;8
RIO GRANDE DO SUL;5134;116
RONDONIA;5134;5
SANTA CATARINA;5134;34
SAO PAULO;5134;390
SERGIPE;5134;5
TOCANTINS;5134;1
ACRE;5142;49
ALAGOAS;5142;9
AMAZONAS;5142;17
AMAPA;5142;28
BAHIA;5142;165
CEARA;5142;317
DISTRITO FEDERAL;5142;35
ESPIRITO SANTO;5142;82
GOIAS;5142;35
MARANHAO;5142;5
MATO GROSSO;5142;15
MATO GROSSO DO SUL;5142;102
MINAS GERAIS;5142;370
PARA;5142;24
PARAIBA;5142;35
PARANA;5142;280
PERNAMBUCO;5142;90
PIAUI;5142;15
RIO DE JANEIRO;5142;43
RIO GRANDE DO NORTE;5142;20
RIO GRANDE DO SUL;5142;289
RONDONIA;5142;91
RORAIMA;5142;3
SANTA CATARINA;5142;309
SAO PAULO;5142;1438
SERGIPE;5142;15
TOCANTINS;5142;5
ALAGOAS;5150;1
AMAZONAS;5150;2
BAHIA;5150;15
CEARA;5150;88
DISTRITO FEDERAL;5150;2
ESPIRITO SANTO;5150;2
GOIAS;5150;6
MATO GROSSO;5150;2
MATO GROSSO DO SUL;5150;2
MINAS GERAIS;5150;53
PARA;5150;3
PARAIBA;5150;7
PARANA;5150;18
PERNAMBUCO;5150;13
PIAUI;5150;4
RIO DE JANEIRO;5150;9
RIO GRANDE DO NORTE;5150;10
RIO GRANDE DO SUL;5150;42
RONDONIA;5150;1
SANTA CATARINA;5150;22
SAO PAULO;5150;75
SERGIPE;5150;2
TOCANTINS;5150;1
ACRE;5169;75
ALAGOAS;5169;66
AMAZONAS;5169;23
AMAPA;5169;33
BAHIA;5169;92
CEARA;5169;41
DISTRITO FEDERAL;5169;402
ESPIRITO SANTO;5169;123
GOIAS;5169;501
MARANHAO;5169;36
MATO GROSSO;5169;613
MATO GROSSO DO SUL;5169;196
MINAS GERAIS;5169;2188
PARA;5169;422
PARAIBA;5169;63
PARANA;5169;499
PERNAMBUCO;5169;209
PIAUI;5169;28
RIO DE JANEIRO;5169;63
RIO GRANDE DO NORTE;5169;90
RIO GRANDE DO SUL;5169;390
RONDONIA;5169;614
RORAIMA;5169;11
SANTA CATARINA;5169;288
SAO PAULO;5169;2530
SERGIPE;5169;37
TOCANTINS;5169;30
ACRE;5177;14
ALAGOAS;5177;2
AMAZONAS;5177;3
AMAPA;5177;1
BAHIA;5177;7
DISTRITO FEDERAL;5177;12
ESPIRITO SANTO;5177;1
GOIAS;5177;6
MATO GROSSO DO SUL;5177;7
MINAS GERAIS;5177;84
PARA;5177;4
PARAIBA;5177;1
PARANA;5177;27
PERNAMBUCO;5177;1
RIO GRANDE DO SUL;5177;27
RONDONIA;5177;5
SANTA CATARINA;5177;16
SAO PAULO;5177;79
ACRE;5185;1367
ALAGOAS;5185;2014
AMAZONAS;5185;6158
AMAPA;5185;434
BAHIA;5185;6655
CEARA;5185;3025
DISTRITO FEDERAL;5185;12091
ESPIRITO SANTO;5185;2060
GOIAS;5185;12659
MARANHAO;5185;978
MATO GROSSO;5185;7595
MATO GROSSO DO SUL;5185;3678
MINAS GERAIS;5185;17470
PARA;5185;3625
PARAIBA;5185;2369
PARANA;5185;13487
PERNAMBUCO;5185;2653
PIAUI;5185;686
RIO DE JANEIRO;5185;5237
RIO GRANDE DO NORTE;5185;1786
RIO GRANDE DO SUL;5185;7162
RONDONIA;5185;1585
RORAIMA;5185;447
SANTA CATARINA;5185;11887
SAO PAULO;5185;107341
SERGIPE;5185;353
TOCANTINS;5185;445
ACRE;5193;60
ALAGOAS;5193;68
AMAZONAS;5193;71
AMAPA;5193;40
BAHIA;5193;309
CEARA;5193;231
DISTRITO FEDERAL;5193;839
ESPIRITO SANTO;5193;160
GOIAS;5193;608
MARANHAO;5193;120
MATO GROSSO;5193;650
MATO GROSSO DO SUL;5193;241
MINAS GERAIS;5193;1140
PARA;5193;338
PARAIBA;5193;126
PARANA;5193;1087
PERNAMBUCO;5193;184
PIAUI;5193;40
RIO DE JANEIRO;5193;329
RIO GRANDE DO NORTE;5193;123
RIO GRANDE DO SUL;5193;654
RONDONIA;5193;146
RORAIMA;5193;29
SANTA CATARINA;5193;573
SAO PAULO;5193;3854
SERGIPE;5193;19
TOCANTINS;5193;49
ACRE;5207;102
ALAGOAS;5207;234
AMAZONAS;5207;32
AMAPA;5207;9
BAHIA;5207;450
CEARA;5207;138
DISTRITO FEDERAL;5207;1381
ESPIRITO SANTO;5207;108
GOIAS;5207;4065
MARANHAO;5207;39
MATO GROSSO;5207;151
MATO GROSSO DO SUL;5207;138
MINAS GERAIS;5207;1069
PARA;5207;105
PARAIBA;5207;156
PARANA;5207;387
PERNAMBUCO;5207;220
PIAUI;5207;43
RIO DE JANEIRO;5207;135
RIO GRANDE DO NORTE;5207;104
RIO GRANDE DO SUL;5207;282
RONDONIA;5207;66
RORAIMA;5207;12
SANTA CATARINA;5207;795
SAO PAULO;5207;6110
SERGIPE;5207;37
TOCANTINS;5207;57
ACRE;5215;17
ALAGOAS;5215;54
AMAZONAS;5215;38
AMAPA;5215;3
BAHIA;5215;145
CEARA;5215;35
DISTRITO FEDERAL;5215;68
ESPIRITO SANTO;5215;14
GOIAS;5215;134
MARANHAO;5215;13
MATO GROSSO;5215;29
MATO GROSSO DO SUL;5215;17
MINAS GERAIS;5215;287
PARA;5215;171
PARAIBA;5215;37
PARANA;5215;98
PERNAMBUCO;5215;39
PIAUI;5215;3
RIO DE JANEIRO;5215;71
RIO GRANDE DO NORTE;5215;14
RIO GRANDE DO SUL;5215;73
RONDONIA;5215;23
RORAIMA;5215;2
SANTA CATARINA;5215;56
SAO PAULO;5215;1667
SERGIPE;5215;9
TOCANTINS;5215;1
ALAGOAS;5223;4
AMAZONAS;5223;1
BAHIA;5223;6
DISTRITO FEDERAL;5223;6
GOIAS;5223;22
MINAS GERAIS;5223;7
PARA;5223;4
PARANA;5223;4
PERNAMBUCO;5223;1
RIO GRANDE DO NORTE;5223;3
RIO GRANDE DO SUL;5223;6
SANTA CATARINA;5223;1
SAO PAULO;5223;9
ACRE;5231;4
ALAGOAS;5231;7
AMAZONAS;5231;2
BAHIA;5231;9
CEARA;5231;7
DISTRITO FEDERAL;5231;38
ESPIRITO SANTO;5231;9
GOIAS;5231;68
MARANHAO;5231;1
MATO GROSSO;5231;5
MATO GROSSO DO SUL;5231;6
MINAS GERAIS;5231;75
PARA;5231;6
PARAIBA;5231;3
PARANA;5231;51
PERNAMBUCO;5231;12
RIO DE JANEIRO;5231;8
RIO GRANDE DO NORTE;5231;3
RIO GRANDE DO SUL;5231;39
RONDONIA;5231;4
RORAIMA;5231;1
SANTA CATARINA;5231;65
SAO PAULO;5231;328
TOCANTINS;5231;1
AMAZONAS;5240;1
BAHIA;5240;2
DISTRITO FEDERAL;5240;6
GOIAS;5240;2
MARANHAO;5240;1
MATO GROSSO;5240;3
MINAS GERAIS;5240;1
PARA;5240;5
PARANA;5240;5
RIO GRANDE DO SUL;5240;1
RONDONIA;5240;1
SANTA CATARINA;5240;3
SAO PAULO;5240;59
TOCANTINS;5240;2
ALAGOAS;5258;7
BAHIA;5258;4
DISTRITO FEDERAL;5258;30
ESPIRITO SANTO;5258;4
GOIAS;5258;65
MARANHAO;5258;1
MATO GROSSO;5258;2
MATO GROSSO DO SUL;5258;3
MINAS GERAIS;5258;44
PARA;5258;4
PARANA;5258;2
PERNAMBUCO;5258;4
RIO DE JANEIRO;5258;3
RIO GRANDE DO SUL;5258;6
RONDONIA;5258;1
SANTA CATARINA;5258;10
SAO PAULO;5258;120
SERGIPE;5258;1
TOCANTINS;5258;2
ALAGOAS;5266;1
AMAZONAS;5266;1
BAHIA;5266;72
DISTRITO FEDERAL;5266;7
ESPIRITO SANTO;5266;1
GOIAS;5266;7
MARANHAO;5266;2
MATO GROSSO;5266;4
MATO GROSSO DO SUL;5266;1
MINAS GERAIS;5266;11
PARA;5266;3
PARAIBA;5266;1
PARANA;5266;4
PERNAMBUCO;5266;21
PIAUI;5266;1
RIO DE JANEIRO;5266;7
RIO GRANDE DO SUL;5266;1
RONDONIA;5266;3
SANTA CATARINA;5266;9
SAO PAULO;5266;64
SERGIPE;5266;2
TOCANTINS;5266;1
ACRE;5274;20
ALAGOAS;5274;56
AMAZONAS;5274;4
AMAPA;5274;5
BAHIA;5274;346
CEARA;5274;101
DISTRITO FEDERAL;5274;264
ESPIRITO SANTO;5274;31
GOIAS;5274;449
MARANHAO;5274;11
MATO GROSSO;5274;128
MATO GROSSO DO SUL;5274;62
MINAS GERAIS;5274;422
PARA;5274;73
PARAIBA;5274;31
PARANA;5274;255
PERNAMBUCO;5274;191
PIAUI;5274;3
RIO DE JANEIRO;5274;43
RIO GRANDE DO NORTE;5274;20
RIO GRANDE DO SUL;5274;312
RONDONIA;5274;77
RORAIMA;5274;2
SANTA CATARINA;5274;234
SAO PAULO;5274;3198
SERGIPE;5274;21
TOCANTINS;5274;9
ACRE;5282;6
ALAGOAS;5282;4
BAHIA;5282;4
CEARA;5282;2
DISTRITO FEDERAL;5282;5
ESPIRITO SANTO;5282;10
GOIAS;5282;8
MATO GROSSO;5282;11
MATO GROSSO DO SUL;5282;11
MINAS GERAIS;5282;30
PARA;5282;3
PARAIBA;5282;3
PARANA;5282;16
PERNAMBUCO;5282;3
RIO DE JANEIRO;5282;2
RIO GRANDE DO NORTE;5282;2
RIO GRANDE DO SUL;5282;11
RONDONIA;5282;1
SANTA CATARINA;5282;15
SAO PAULO;5282;39
SERGIPE;5282;1
ACRE;5290;1
ALAGOAS;5290;1
BAHIA;5290;1
CEARA;5290;1
DISTRITO FEDERAL;5290;3
ESPIRITO SANTO;5290;3
GOIAS;5290;1
MATO GROSSO DO SUL;5290;1
MINAS GERAIS;5290;3
PARANA;5290;5
PERNAMBUCO;5290;2
RIO GRANDE DO SUL;5290;2
SANTA CATARINA;5290;9
SAO PAULO;5290;6
ACRE;5304;1
BAHIA;5304;1
DISTRITO FEDERAL;5304;2
ESPIRITO SANTO;5304;1
GOIAS;5304;1
MATO GROSSO;5304;5
MATO GROSSO DO SUL;5304;3
MINAS GERAIS;5304;14
PARAIBA;5304;1
PARANA;5304;6
RIO DE JANEIRO;5304;1
RIO GRANDE DO NORTE;5304;2
RIO GRANDE DO SUL;5304;3
RONDONIA;5304;2
SANTA CATARINA;5304;10
SAO PAULO;5304;19
SERGIPE;5304;1
CEARA;5312;3
DISTRITO FEDERAL;5312;1
ESPIRITO SANTO;5312;1
MINAS GERAIS;5312;1
RIO GRANDE DO SUL;5312;1
SANTA CATARINA;5312;2
SAO PAULO;5312;2
ACRE;5320;1
CEARA;5320;1
DISTRITO FEDERAL;5320;8
ESPIRITO SANTO;5320;5
GOIAS;5320;3
MATO GROSSO;5320;1
MATO GROSSO DO SUL;5320;8
MINAS GERAIS;5320;13
PARAIBA;5320;3
PARANA;5320;10
PERNAMBUCO;5320;1
RIO DE JANEIRO;5320;2
RIO GRANDE DO NORTE;5320;4
RIO GRANDE DO SUL;5320;2
SANTA CATARINA;5320;15
SAO PAULO;5320;17
MINAS GERAIS;5339;1
SANTA CATARINA;5339;1
AMAZONAS;5347;1
BAHIA;5347;4
CEARA;5347;4
DISTRITO FEDERAL;5347;14
ESPIRITO SANTO;5347;4
GOIAS;5347;12
MATO GROSSO;5347;8
MATO GROSSO DO SUL;5347;3
MINAS GERAIS;5347;20
PARA;5347;2
PARAIBA;5347;1
PARANA;5347;26
PERNAMBUCO;5347;3
RIO GRANDE DO NORTE;5347;1
RIO GRANDE DO SUL;5347;26
RORAIMA;5347;1
SANTA CATARINA;5347;26
SAO PAULO;5347;22
AMAZONAS;5355;2
CEARA;5355;1
ESPIRITO SANTO;5355;1
GOIAS;5355;1
MARANHAO;5355;1
MATO GROSSO;5355;1
MINAS GERAIS;5355;1
PARA;5355;1
PARANA;5355;2
RIO DE JANEIRO;5355;1
SANTA CATARINA;5355;3
SAO PAULO;5355;3
SERGIPE;5355;1
ALAGOAS;5363;1
AMAZONAS;5363;1
BAHIA;5363;4
GOIAS;5363;1
MATO GROSSO;5363;2
MINAS GERAIS;5363;1
PARAIBA;5363;1
PERNAMBUCO;5363;1
SANTA CATARINA;5363;1
SAO PAULO;5363;11
ACRE;5371;3
ALAGOAS;5371;4
AMAZONAS;5371;7
BAHIA;5371;14
CEARA;5371;10
DISTRITO FEDERAL;5371;26
ESPIRITO SANTO;5371;5
GOIAS;5371;19
MATO GROSSO;5371;9
MATO GROSSO DO SUL;5371;5
MINAS GERAIS;5371;46
PARA;5371;3
PARAIBA;5371;4
PARANA;5371;25
PERNAMBUCO;5371;9
PIAUI;5371;1
RIO DE JANEIRO;5371;8
RIO GRANDE DO NORTE;5371;4
RIO GRANDE DO SUL;5371;33
RONDONIA;5371;1
SANTA CATARINA;5371;29
SAO PAULO;5371;185
TOCANTINS;5371;2
ACRE;5380;49
ALAGOAS;5380;158
AMAZONAS;5380;87
AMAPA;5380;4
BAHIA;5380;390
CEARA;5380;796
DISTRITO FEDERAL;5380;684
ESPIRITO SANTO;5380;108
GOIAS;5380;1413
MARANHAO;5380;67
MATO GROSSO;5380;207
MATO GROSSO DO SUL;5380;75
MINAS GERAIS;5380;814
PARA;5380;336
PARAIBA;5380;94
PARANA;5380;321
PERNAMBUCO;5380;215
PIAUI;5380;69
RIO DE JANEIRO;5380;381
RIO GRANDE DO NORTE;5380;145
RIO GRANDE DO SUL;5380;178
RONDONIA;5380;150
RORAIMA;5380;4
SANTA CATARINA;5380;227
SAO PAULO;5380;2760
SERGIPE;5380;37
TOCANTINS;5380;20
ACRE;5398;10
ALAGOAS;5398;4
AMAZONAS;5398;5
AMAPA;5398;1
BAHIA;5398;46
CEARA;5398;17
DISTRITO FEDERAL;5398;21
ESPIRITO SANTO;5398;3
GOIAS;5398;74
MARANHAO;5398;15
MATO GROSSO;5398;3
MATO GROSSO DO SUL;5398;5
MINAS GERAIS;5398;58
PARA;5398;12
PARAIBA;5398;17
PARANA;5398;31
PERNAMBUCO;5398;21
PIAUI;5398;7
RIO DE JANEIRO;5398;15
RIO GRANDE DO NORTE;5398;11
RIO GRANDE DO SUL;5398;31
RONDONIA;5398;7
RORAIMA;5398;2
SANTA CATARINA;5398;34
SAO PAULO;5398;188
ACRE;5401;22
ALAGOAS;5401;39
AMAZONAS;5401;43
AMAPA;5401;14
BAHIA;5401;213
CEARA;5401;280
DISTRITO FEDERAL;5401;62
ESPIRITO SANTO;5401;12
GOIAS;5401;112
MARANHAO;5401;17
MATO GROSSO;5401;16
MATO GROSSO DO SUL;5401;11
MINAS GERAIS;5401;158
PARA;5401;64
PARAIBA;5401;29
PARANA;5401;51
PERNAMBUCO;5401;16
PIAUI;5401;12
RIO DE JANEIRO;5401;13
RIO GRANDE DO NORTE;5401;48
RIO GRANDE DO SUL;5401;83
RONDONIA;5401;7
RORAIMA;5401;2
SANTA CATARINA;5401;50
SAO PAULO;5401;281
SERGIPE;5401;14
TOCANTINS;5401;3
ACRE;5410;9
ALAGOAS;5410;25
AMAZONAS;5410;249
AMAPA;5410;2
BAHIA;5410;1119
CEARA;5410;213
DISTRITO FEDERAL;5410;3001
ESPIRITO SANTO;5410;49
GOIAS;5410;492
MARANHAO;5410;20
MATO GROSSO;5410;31
MATO GROSSO DO SUL;5410;30
MINAS GERAIS;5410;311
PARA;5410;134
PARAIBA;5410;59
PARANA;5410;73
PERNAMBUCO;5410;64
PIAUI;5410;18
RIO DE JANEIRO;5410;298
RIO GRANDE DO NORTE;5410;95
RIO GRANDE DO SUL;5410;36
RONDONIA;5410;53
RORAIMA;5410;5
SANTA CATARINA;5410;124
SAO PAULO;5410;452
SERGIPE;5410;11
TOCANTINS;5410;7
ACRE;5428;7
ALAGOAS;5428;13
AMAZONAS;5428;14
AMAPA;5428;4
BAHIA;5428;78
CEARA;5428;32
DISTRITO FEDERAL;5428;84
ESPIRITO SANTO;5428;73
GOIAS;5428;104
MARANHAO;5428;36
MATO GROSSO;5428;34
MATO GROSSO DO SUL;5428;24
MINAS GERAIS;5428;332
PARA;5428;81
PARAIBA;5428;21
PARANA;5428;177
PERNAMBUCO;5428;120
PIAUI;5428;23
RIO DE JANEIRO;5428;254
RIO GRANDE DO NORTE;5428;52
RIO GRANDE DO SUL;5428;100
RONDONIA;5428;15
RORAIMA;5428;2
SANTA CATARINA;5428;294
SAO PAULO;5428;720
SERGIPE;5428;2
TOCANTINS;5428;29
ALAGOAS;5436;1
CEARA;5436;2
DISTRITO FEDERAL;5436;23
GOIAS;5436;7
MATO GROSSO DO SUL;5436;1
MINAS GERAIS;5436;28
PARAIBA;5436;1
PARANA;5436;4
PERNAMBUCO;5436;1
RIO DE JANEIRO;5436;9
RIO GRANDE DO SUL;5436;2
SANTA CATARINA;5436;13
SAO PAULO;5436;15
ALAGOAS;5444;19
AMAZONAS;5444;5
BAHIA;5444;90
CEARA;5444;116
DISTRITO FEDERAL;5444;135
ESPIRITO SANTO;5444;20
GOIAS;5444;128
MARANHAO;5444;19
MATO GROSSO;5444;10
MATO GROSSO DO SUL;5444;29
MINAS GERAIS;5444;252
PARA;5444;23
PARAIBA;5444;17
PARANA;5444;183
PERNAMBUCO;5444;75
PIAUI;5444;22
RIO DE JANEIRO;5444;135
RIO GRANDE DO NORTE;5444;57
RIO GRANDE DO SUL;5444;89
RONDONIA;5444;7
RORAIMA;5444;14
SANTA CATARINA;5444;307
SAO PAULO;5444;1258
SERGIPE;5444;3
TOCANTINS;5444;14
ACRE;5452;938
ALAGOAS;5452;705
AMAZONAS;5452;787
AMAPA;5452;55
BAHIA;5452;3722
CEARA;5452;3307
DISTRITO FEDERAL;5452;9082
ESPIRITO SANTO;5452;1534
GOIAS;5452;10052
MARANHAO;5452;330
MATO GROSSO;5452;1355
MATO GROSSO DO SUL;5452;742
MINAS GERAIS;5452;6348
PARA;5452;1452
PARAIBA;5452;1130
PARANA;5452;4862
PERNAMBUCO;5452;1665
PIAUI;5452;470
RIO DE JANEIRO;5452;5487
RIO GRANDE DO NORTE;5452;1457
RIO GRANDE DO SUL;5452;1475
RONDONIA;5452;204
RORAIMA;5452;71
SANTA CATARINA;5452;2269
SAO PAULO;5452;17610
SERGIPE;5452;161
TOCANTINS;5452;190
ACRE;5460;41
ALAGOAS;5460;59
AMAZONAS;5460;53
AMAPA;5460;7
BAHIA;5460;181
CEARA;5460;113
DISTRITO FEDERAL;5460;126
ESPIRITO SANTO;5460;138
GOIAS;5460;407
MARANHAO;5460;29
MATO GROSSO;5460;91
MATO GROSSO DO SUL;5460;84
MINAS GERAIS;5460;958
PARA;5460;91
PARAIBA;5460;63
PARANA;5460;819
PERNAMBUCO;5460;175
PIAUI;5460;15
RIO DE JANEIRO;5460;141
RIO GRANDE DO NORTE;5460;69
