UF;Cod_Infracao;Quantidade
MATO GROSSO DO SUL;5061;2
MINAS GERAIS;5061;332
PARA;5061;15
PARAIBA;5061;4
PARANA;5061;33
PERNAMBUCO;5061;3
PIAUI;5061;1
RIO DE JANEIRO;5061;11
RIO GRANDE DO NORTE;5061;11
RIO GRANDE DO SUL;5061;3
RORAIMA;5061;18
SANTA CATARINA;5061;227
SAO PAULO;5061;37
SERGIPE;5061;8
MINAS GERAIS;5070;16
PARANA;5070;5
PERNAMBUCO;5070;1
PIAUI;5070;1
RIO GRANDE DO SUL;5070;2
SANTA CATARINA;5070;5
SAO PAULO;5070;7
ALAGOAS;5088;1
DISTRITO FEDERAL;5088;1
GOIAS;5088;2
MINAS GERAIS;5088;28
PARANA;5088;4
RIO DE JANEIRO;5088;2
RIO GRANDE DO SUL;5088;2
SANTA CATARINA;5088;3
SAO PAULO;5088;3
BAHIA;5096;2
CEARA;5096;1
DISTRITO FEDERAL;5096;5
ESPIRITO SANTO;5096;2
GOIAS;5096;1
MATO GROSSO;5096;1
MATO GROSSO DO SUL;5096;1
MINAS GERAIS;5096;35
PARA;5096;1
PARANA;5096;5
PERNAMBUCO;5096;1
RIO DE JANEIRO;5096;2
RIO GRANDE DO NORTE;5096;1
RIO GRANDE DO SUL;5096;1
RONDONIA;5096;1
SANTA CATARINA;5096;34
SAO PAULO;5096;10
MINAS GERAIS;5100;2
SANTA CATARINA;5100;2
SAO PAULO;5100;1
ALAGOAS;5118;5
AMAZONAS;5118;458
AMAPA;5118;19
BAHIA;5118;48
CEARA;5118;45
DISTRITO FEDERAL;5118;90
ESPIRITO SANTO;5118;138
GOIAS;5118;111
MARANHAO;5118;19
MATO GROSSO;5118;10
MATO GROSSO DO SUL;5118;24
MINAS GERAIS;5118;6336
PARA;5118;12
PARAIBA;5118;29
PARANA;5118;1544
PERNAMBUCO;5118;36
PIAUI;5118;13
RIO DE JANEIRO;5118;104
RIO GRANDE DO NORTE;5118;17
RIO GRANDE DO SUL;5118;49
RONDONIA;5118;3
RORAIMA;5118;131
SANTA CATARINA;5118;2690
SAO PAULO;5118;568
SERGIPE;5118;24
TOCANTINS;5118;4
AMAZONAS;5126;1
BAHIA;5126;2
DISTRITO FEDERAL;5126;1
ESPIRITO SANTO;5126;7
GOIAS;5126;6
MATO GROSSO;5126;2
MINAS GERAIS;5126;227
PARA;5126;2
PARANA;5126;95
PERNAMBUCO;5126;2
PIAUI;5126;1
RIO DE JANEIRO;5126;4
RIO GRANDE DO SUL;5126;12
RONDONIA;5126;1
RORAIMA;5126;2
SANTA CATARINA;5126;130
SAO PAULO;5126;136
ALAGOAS;5134;2
AMAZONAS;5134;2
AMAPA;5134;3
BAHIA;5134;3
CEARA;5134;1
DISTRITO FEDERAL;5134;4
ESPIRITO SANTO;5134;8
GOIAS;5134;5
MARANHAO;5134;1
MATO GROSSO;5134;2
MATO GROSSO DO SUL;5134;6
MINAS GERAIS;5134;543
PARA;5134;1
PARAIBA;5134;2
PARANA;5134;41
PERNAMBUCO;5134;3
PIAUI;5134;2
RIO DE JANEIRO;5134;11
RIO GRANDE DO NORTE;5134;1
RIO GRANDE DO SUL;5134;7
RONDONIA;5134;1
SANTA CATARINA;5134;51
SAO PAULO;5134;43
SERGIPE;5134;3
TOCANTINS;5134;1
ALAGOAS;5142;2
AMAZONAS;5142;2
BAHIA;5142;12
CEARA;5142;4
DISTRITO FEDERAL;5142;11
ESPIRITO SANTO;5142;23
GOIAS;5142;20
MARANHAO;5142;2
MATO GROSSO DO SUL;5142;7
MINAS GERAIS;5142;646
PARA;5142;1
PARAIBA;5142;6
PARANA;5142;84
PERNAMBUCO;5142;3
RIO DE JANEIRO;5142;21
RIO GRANDE DO NORTE;5142;1
RIO GRANDE DO SUL;5142;11
SANTA CATARINA;5142;344
SAO PAULO;5142;163
SERGIPE;5142;3
AMAZONAS;5150;4
BAHIA;5150;6
CEARA;5150;2
ESPIRITO SANTO;5150;3
GOIAS;5150;4
MATO GROSSO;5150;3
MATO GROSSO DO SUL;5150;2
MINAS GERAIS;5150;137
PARA;5150;1
PARANA;5150;3
PERNAMBUCO;5150;4
RIO DE JANEIRO;5150;5
RIO GRANDE DO SUL;5150;2
RONDONIA;5150;1
SANTA CATARINA;5150;23
SAO PAULO;5150;43
ALAGOAS;5169;4
AMAZONAS;5169;336
AMAPA;5169;4
BAHIA;5169;24
CEARA;5169;5
DISTRITO FEDERAL;5169;96
ESPIRITO SANTO;5169;50
GOIAS;5169;50
MARANHAO;5169;10
MATO GROSSO;5169;12
MATO GROSSO DO SUL;5169;17
MINAS GERAIS;5169;3651
PARA;5169;8
PARAIBA;5169;10
PARANA;5169;584
PERNAMBUCO;5169;49
PIAUI;5169;4
RIO DE JANEIRO;5169;22
RIO GRANDE DO NORTE;5169;26
RIO GRANDE DO SUL;5169;50
RONDONIA;5169;13
RORAIMA;5169;3
SANTA CATARINA;5169;647
SAO PAULO;5169;368
SERGIPE;5169;8
TOCANTINS;5169;6
CEARA;5177;1
DISTRITO FEDERAL;5177;6
ESPIRITO SANTO;5177;1
GOIAS;5177;4
MATO GROSSO;5177;1
MATO GROSSO DO SUL;5177;1
MINAS GERAIS;5177;124
PARA;5177;1
PARAIBA;5177;2
PARANA;5177;36
PERNAMBUCO;5177;1
RIO DE JANEIRO;5177;3
RIO GRANDE DO SUL;5177;1
SANTA CATARINA;5177;19
SAO PAULO;5177;38
ACRE;5185;33
ALAGOAS;5185;75
AMAZONAS;5185;1449
AMAPA;5185;90
BAHIA;5185;616
CEARA;5185;523
DISTRITO FEDERAL;5185;714
ESPIRITO SANTO;5185;481
GOIAS;5185;547
MARANHAO;5185;74
MATO GROSSO;5185;221
MATO GROSSO DO SUL;5185;160
MINAS GERAIS;5185;27008
PARA;5185;452
PARAIBA;5185;1034
PARANA;5185;14640
PERNAMBUCO;5185;339
PIAUI;5185;260
RIO DE JANEIRO;5185;1081
RIO GRANDE DO NORTE;5185;326
RIO GRANDE DO SUL;5185;699
RONDONIA;5185;176
RORAIMA;5185;5868
SANTA CATARINA;5185;26739
SAO PAULO;5185;28699
SERGIPE;5185;600
TOCANTINS;5185;49
ACRE;5193;2
ALAGOAS;5193;3
AMAZONAS;5193;170
AMAPA;5193;7
BAHIA;5193;69
CEARA;5193;32
DISTRITO FEDERAL;5193;89
ESPIRITO SANTO;5193;56
GOIAS;5193;58
MARANHAO;5193;7
MATO GROSSO;5193;25
MATO GROSSO DO SUL;5193;22
MINAS GERAIS;5193;1962
PARA;5193;48
PARAIBA;5193;30
PARANA;5193;1002
PERNAMBUCO;5193;32
PIAUI;5193;12
RIO DE JANEIRO;5193;60
RIO GRANDE DO NORTE;5193;21
RIO GRANDE DO SUL;5193;40
RONDONIA;5193;7
RORAIMA;5193;101
SANTA CATARINA;5193;981
SAO PAULO;5193;1094
SERGIPE;5193;53
TOCANTINS;5193;3
ACRE;5207;4
ALAGOAS;5207;5
AMAZONAS;5207;61
AMAPA;5207;3
BAHIA;5207;83
CEARA;5207;249
DISTRITO FEDERAL;5207;105
ESPIRITO SANTO;5207;41
GOIAS;5207;158
MARANHAO;5207;16
MATO GROSSO;5207;12
MATO GROSSO DO SUL;5207;12
MINAS GERAIS;5207;5145
PARA;5207;26
PARAIBA;5207;32
PARANA;5207;597
PERNAMBUCO;5207;156
PIAUI;5207;3
RIO DE JANEIRO;5207;71
RIO GRANDE DO NORTE;5207;30
RIO GRANDE DO SUL;5207;35
RONDONIA;5207;17
RORAIMA;5207;552
SANTA CATARINA;5207;4017
SAO PAULO;5207;2148
SERGIPE;5207;36
TOCANTINS;5207;8
AMAZONAS;5215;33
AMAPA;5215;1
BAHIA;5215;4
CEARA;5215;9
DISTRITO FEDERAL;5215;2
ESPIRITO SANTO;5215;7
GOIAS;5215;5
MATO GROSSO;5215;1
MATO GROSSO DO SUL;5215;3
MINAS GERAIS;5215;670
PARA;5215;19
PARAIBA;5215;2
PARANA;5215;103
PERNAMBUCO;5215;9
PIAUI;5215;3
RIO DE JANEIRO;5215;11
RIO GRANDE DO NORTE;5215;16
RIO GRANDE DO SUL;5215;8
RONDONIA;5215;2
SANTA CATARINA;5215;170
SAO PAULO;5215;354
SERGIPE;5215;17
BAHIA;5223;1
CEARA;5223;1
MINAS GERAIS;5223;5
PARANA;5223;3
RIO DE JANEIRO;5223;1
RORAIMA;5223;1
SANTA CATARINA;5223;10
SAO PAULO;5223;11
AMAZONAS;5231;2
BAHIA;5231;4
CEARA;5231;2
DISTRITO FEDERAL;5231;2
GOIAS;5231;2
MATO GROSSO;5231;2
MINAS GERAIS;5231;100
PARANA;5231;65
PERNAMBUCO;5231;1
PIAUI;5231;1
RIO DE JANEIRO;5231;2
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;2
RONDONIA;5231;3
RORAIMA;5231;1
SANTA CATARINA;5231;227
SAO PAULO;5231;179
SERGIPE;5231;4
AMAZONAS;5240;7
DISTRITO FEDERAL;5240;1
MINAS GERAIS;5240;4
PARA;5240;2
PARANA;5240;10
PERNAMBUCO;5240;1
RIO GRANDE DO SUL;5240;2
SANTA CATARINA;5240;7
SAO PAULO;5240;12
BAHIA;5258;1
CEARA;5258;2
DISTRITO FEDERAL;5258;2
ESPIRITO SANTO;5258;1
MINAS GERAIS;5258;108
PARA;5258;1
PARANA;5258;1
PERNAMBUCO;5258;1
PIAUI;5258;1
RIO GRANDE DO SUL;5258;2
SANTA CATARINA;5258;25
SAO PAULO;5258;96
SERGIPE;5258;3
BAHIA;5266;1
MARANHAO;5266;1
MATO GROSSO DO SUL;5266;1
MINAS GERAIS;5266;38
PARANA;5266;2
PERNAMBUCO;5266;1
RIO DE JANEIRO;5266;2
RIO GRANDE DO SUL;5266;1
RONDONIA;5266;1
SANTA CATARINA;5266;35
SAO PAULO;5266;98
ALAGOAS;5274;1
AMAZONAS;5274;24
CEARA;5274;23
DISTRITO FEDERAL;5274;7
ESPIRITO SANTO;5274;15
GOIAS;5274;5
MARANHAO;5274;1
MATO GROSSO;5274;1
MATO GROSSO DO SUL;5274;2
MINAS GERAIS;5274;1175
PARA;5274;46
PARAIBA;5274;2
PARANA;5274;288
PERNAMBUCO;5274;73
PIAUI;5274;1
RIO DE JANEIRO;5274;6
RIO GRANDE DO NORTE;5274;20
RIO GRANDE DO SUL;5274;18
SANTA CATARINA;5274;701
SAO PAULO;5274;54
SERGIPE;5274;4
CEARA;5282;3
DISTRITO FEDERAL;5282;2
ESPIRITO SANTO;5282;2
GOIAS;5282;1
MINAS GERAIS;5282;88
PARANA;5282;17
PERNAMBUCO;5282;1
PIAUI;5282;1
RIO GRANDE DO NORTE;5282;4
RIO GRANDE DO SUL;5282;1
SANTA CATARINA;5282;30
SAO PAULO;5282;1
DISTRITO FEDERAL;5290;2
MINAS GERAIS;5290;20
PARANA;5290;3
RIO GRANDE DO SUL;5290;1
SANTA CATARINA;5290;15
SAO PAULO;5290;2
CEARA;5304;1
MINAS GERAIS;5304;28
PARANA;5304;2
SANTA CATARINA;5304;15
SANTA CATARINA;5312;2
CEARA;5320;1
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;2
MINAS GERAIS;5320;30
PARAIBA;5320;1
PARANA;5320;16
PIAUI;5320;1
RIO GRANDE DO NORTE;5320;5
RIO GRANDE DO SUL;5320;1
SANTA CATARINA;5320;19
SERGIPE;5320;1
SANTA CATARINA;5339;1
BAHIA;5347;2
MINAS GERAIS;5347;50
PARANA;5347;32
RORAIMA;5347;1
SANTA CATARINA;5347;23
SAO PAULO;5347;11
SERGIPE;5347;1
GOIAS;5355;1
MINAS GERAIS;5355;3
SANTA CATARINA;5355;3
SAO PAULO;5355;1
SERGIPE;5355;1
MINAS GERAIS;5363;10
PARANA;5363;1
AMAZONAS;5371;3
CEARA;5371;1
DISTRITO FEDERAL;5371;1
ESPIRITO SANTO;5371;1
GOIAS;5371;9
MARANHAO;5371;1
MATO GROSSO;5371;1
MATO GROSSO DO SUL;5371;1
MINAS GERAIS;5371;61
PARA;5371;1
PARANA;5371;12
PERNAMBUCO;5371;2
RORAIMA;5371;1
SANTA CATARINA;5371;26
SAO PAULO;5371;61
SERGIPE;5371;6
ACRE;5380;3
AMAZONAS;5380;29
AMAPA;5380;2
BAHIA;5380;21
CEARA;5380;117
DISTRITO FEDERAL;5380;8
ESPIRITO SANTO;5380;3
GOIAS;5380;8
MARANHAO;5380;8
MATO GROSSO;5380;3
MATO GROSSO DO SUL;5380;6
MINAS GERAIS;5380;670
PARA;5380;224
PARAIBA;5380;30
PARANA;5380;192
PERNAMBUCO;5380;19
PIAUI;5380;66
RIO DE JANEIRO;5380;19
RIO GRANDE DO NORTE;5380;19
RIO GRANDE DO SUL;5380;17
RONDONIA;5380;10
RORAIMA;5380;9
SANTA CATARINA;5380;568
SAO PAULO;5380;1317
SERGIPE;5380;104
AMAZONAS;5398;3
BAHIA;5398;4
CEARA;5398;7
DISTRITO FEDERAL;5398;1
GOIAS;5398;2
MARANHAO;5398;1
MINAS GERAIS;5398;164
PARA;5398;1
PARAIBA;5398;2
PARANA;5398;23
PIAUI;5398;3
RIO DE JANEIRO;5398;3
RONDONIA;5398;1
SANTA CATARINA;5398;88
SAO PAULO;5398;79
SERGIPE;5398;7
ACRE;5401;1
AMAZONAS;5401;9
BAHIA;5401;5
CEARA;5401;24
ESPIRITO SANTO;5401;3
GOIAS;5401;1
MARANHAO;5401;1
MATO GROSSO;5401;1
MATO GROSSO DO SUL;5401;1
MINAS GERAIS;5401;234
PARA;5401;58
PARAIBA;5401;24
PARANA;5401;34
PERNAMBUCO;5401;2
PIAUI;5401;9
RIO DE JANEIRO;5401;3
RIO GRANDE DO NORTE;5401;4
RIO GRANDE DO SUL;5401;3
RONDONIA;5401;4
RORAIMA;5401;1
SANTA CATARINA;5401;66
SAO PAULO;5401;113
SERGIPE;5401;43
TOCANTINS;5401;1
AMAZONAS;5410;40
AMAPA;5410;2
BAHIA;5410;4
CEARA;5410;24
DISTRITO FEDERAL;5410;13
ESPIRITO SANTO;5410;5
GOIAS;5410;5
MARANHAO;5410;2
MATO GROSSO;5410;1
MINAS GERAIS;5410;316
PARA;5410;213
PARAIBA;5410;5
PARANA;5410;80
PERNAMBUCO;5410;12
PIAUI;5410;10
RIO DE JANEIRO;5410;7
RIO GRANDE DO NORTE;5410;7
RIO GRANDE DO SUL;5410;11
RONDONIA;5410;3
RORAIMA;5410;11
SANTA CATARINA;5410;236
SAO PAULO;5410;239
SERGIPE;5410;9
TOCANTINS;5410;2
ACRE;5428;2
ALAGOAS;5428;2
AMAPA;5428;1
BAHIA;5428;30
CEARA;5428;9
DISTRITO FEDERAL;5428;63
ESPIRITO SANTO;5428;16
GOIAS;5428;9
MARANHAO;5428;2
MATO GROSSO;5428;10
MATO GROSSO DO SUL;5428;4
MINAS GERAIS;5428;149
PARAIBA;5428;7
PARANA;5428;55
PERNAMBUCO;5428;34
PIAUI;5428;9
RIO DE JANEIRO;5428;15
RIO GRANDE DO NORTE;5428;17
RIO GRANDE DO SUL;5428;16
RONDONIA;5428;6
RORAIMA;5428;1
SANTA CATARINA;5428;146
SAO PAULO;5428;80
SERGIPE;5428;5
TOCANTINS;5428;3
ESPIRITO SANTO;5436;1
MINAS GERAIS;5436;34
PARANA;5436;2
RIO DE JANEIRO;5436;1
RIO GRANDE DO SUL;5436;1
SANTA CATARINA;5436;8
SAO PAULO;5436;49
ACRE;5444;2
ALAGOAS;5444;1
AMAZONAS;5444;1
BAHIA;5444;60
CEARA;5444;13
DISTRITO FEDERAL;5444;24
ESPIRITO SANTO;5444;9
GOIAS;5444;18
MARANHAO;5444;6
MATO GROSSO;5444;1
MATO GROSSO DO SUL;5444;2
MINAS GERAIS;5444;223
PARA;5444;10
PARAIBA;5444;4
PARANA;5444;35
PERNAMBUCO;5444;19
PIAUI;5444;4
RIO DE JANEIRO;5444;17
RIO GRANDE DO NORTE;5444;6
RIO GRANDE DO SUL;5444;30
RONDONIA;5444;2
RORAIMA;5444;4
SANTA CATARINA;5444;61
SAO PAULO;5444;73
SERGIPE;5444;2
TOCANTINS;5444;1
ACRE;5452;4
ALAGOAS;5452;21
AMAZONAS;5452;194
AMAPA;5452;16
BAHIA;5452;119
CEARA;5452;365
DISTRITO FEDERAL;5452;68
ESPIRITO SANTO;5452;33
GOIAS;5452;65
MARANHAO;5452;44
MATO GROSSO;5452;57
MATO GROSSO DO SUL;5452;28
MINAS GERAIS;5452;4003
PARA;5452;1443
PARAIBA;5452;524
PARANA;5452;4754
PERNAMBUCO;5452;376
PIAUI;5452;280
RIO DE JANEIRO;5452;134
RIO GRANDE DO NORTE;5452;88
RIO GRANDE DO SUL;5452;128
RONDONIA;5452;24
RORAIMA;5452;31
SANTA CATARINA;5452;6809
SAO PAULO;5452;9889
SERGIPE;5452;404
TOCANTINS;5452;20
ALAGOAS;5460;1
AMAZONAS;5460;9
AMAPA;5460;1
BAHIA;5460;20
CEARA;5460;21
DISTRITO FEDERAL;5460;6
ESPIRITO SANTO;5460;9
GOIAS;5460;6
MARANHAO;5460;6
MATO GROSSO;5460;7
MATO GROSSO DO SUL;5460;3
MINAS GERAIS;5460;721
PARA;5460;21
PARAIBA;5460;27
PARANA;5460;712
PERNAMBUCO;5460;29
PIAUI;5460;19
RIO DE JANEIRO;5460;14
RIO GRANDE DO NORTE;5460;6
RIO GRANDE DO SUL;5460;25
RONDONIA;5460;6
RORAIMA;5460;4
SANTA CATARINA;5460;1146
SAO PAULO;5460;1179
SERGIPE;5460;68
TOCANTINS;5460;2
ALAGOAS;5479;2
AMAZONAS;5479;17
AMAPA;5479;3
BAHIA;5479;20
CEARA;5479;68
DISTRITO FEDERAL;5479;9
ESPIRITO SANTO;5479;3
GOIAS;5479;1
MARANHAO;5479;7
MINAS GERAIS;5479;146
PARA;5479;4
PARAIBA;5479;37
PARANA;5479;66
PERNAMBUCO;5479;38
PIAUI;5479;18
RIO DE JANEIRO;5479;8
RIO GRANDE DO NORTE;5479;38
RIO GRANDE DO SUL;5479;8
RONDONIA;5479;2
RORAIMA;5479;11
SANTA CATARINA;5479;127
SAO PAULO;5479;67
SERGIPE;5479;45
TOCANTINS;5479;1
ALAGOAS;5487;35
AMAZONAS;5487;194
AMAPA;5487;21
BAHIA;5487;37
CEARA;5487;174
DISTRITO FEDERAL;5487;14
ESPIRITO SANTO;5487;12
GOIAS;5487;17
MARANHAO;5487;67
MATO GROSSO;5487;9
MATO GROSSO DO SUL;5487;8
MINAS GERAIS;5487;1589
PARA;5487;978
PARAIBA;5487;199
PARANA;5487;413
PERNAMBUCO;5487;112
PIAUI;5487;192
RIO DE JANEIRO;5487;20
RIO GRANDE DO NORTE;5487;42
RIO GRANDE DO SUL;5487;15
RONDONIA;5487;12
RORAIMA;5487;38
SANTA CATARINA;5487;642
SAO PAULO;5487;1136
SERGIPE;5487;192
TOCANTINS;5487;11
AMAZONAS;5495;3
CEARA;5495;6
DISTRITO FEDERAL;5495;1
MARANHAO;5495;2
MATO GROSSO DO SUL;5495;1
MINAS GERAIS;5495;28
PARA;5495;17
PARAIBA;5495;2
PARANA;5495;17
PERNAMBUCO;5495;2
PIAUI;5495;1
RIO GRANDE DO NORTE;5495;1
RONDONIA;5495;1
RORAIMA;5495;1
SANTA CATARINA;5495;10
SAO PAULO;5495;20
SERGIPE;5495;2
ACRE;5509;1
ALAGOAS;5509;3
AMAZONAS;5509;23
AMAPA;5509;2
BAHIA;5509;23
CEARA;5509;45
DISTRITO FEDERAL;5509;10
ESPIRITO SANTO;5509;5
GOIAS;5509;15
MARANHAO;5509;3
MATO GROSSO;5509;1
MATO GROSSO DO SUL;5509;1
MINAS GERAIS;5509;1775
PARA;5509;180
PARAIBA;5509;56
PARANA;5509;174
PERNAMBUCO;5509;28
PIAUI;5509;22
RIO DE JANEIRO;5509;24
RIO GRANDE DO NORTE;5509;12
RIO GRANDE DO SUL;5509;12
RONDONIA;5509;11
RORAIMA;5509;7
SANTA CATARINA;5509;508
SAO PAULO;5509;1142
SERGIPE;5509;53
TOCANTINS;5509;9
ALAGOAS;5517;1
BAHIA;5517;3
ESPIRITO SANTO;5517;1
MINAS GERAIS;5517;47
PARA;5517;1
PARANA;5517;4
PERNAMBUCO;5517;1
RIO DE JANEIRO;5517;2
RIO GRANDE DO SUL;5517;2
SANTA CATARINA;5517;6
SAO PAULO;5517;13
SERGIPE;5517;18
ACRE;5525;1
ALAGOAS;5525;1
AMAZONAS;5525;6
AMAPA;5525;2
BAHIA;5525;31
CEARA;5525;102
DISTRITO FEDERAL;5525;19
ESPIRITO SANTO;5525;10
GOIAS;5525;20
MARANHAO;5525;6
MATO GROSSO;5525;8
MATO GROSSO DO SUL;5525;6
MINAS GERAIS;5525;2163
PARA;5525;13
PARAIBA;5525;9
PARANA;5525;613
PERNAMBUCO;5525;38
PIAUI;5525;20
RIO DE JANEIRO;5525;41
RIO GRANDE DO NORTE;5525;11
RIO GRANDE DO SUL;5525;68
RONDONIA;5525;3
RORAIMA;5525;8
SANTA CATARINA;5525;1890
SAO PAULO;5525;2019
SERGIPE;5525;89
TOCANTINS;5525;2
MINAS GERAIS;5533;2
SANTA CATARINA;5533;1
ACRE;5541;19
ALAGOAS;5541;70
AMAZONAS;5541;60
AMAPA;5541;31
BAHIA;5541;400
CEARA;5541;669
DISTRITO FEDERAL;5541;131
ESPIRITO SANTO;5541;101
GOIAS;5541;147
MARANHAO;5541;66
MATO GROSSO;5541;151
MATO GROSSO DO SUL;5541;251
MINAS GERAIS;5541;17911
PARA;5541;114
PARAIBA;5541;495
PARANA;5541;31342
PERNAMBUCO;5541;530
PIAUI;5541;202
RIO DE JANEIRO;5541;306
RIO GRANDE DO NORTE;5541;94
RIO GRANDE DO SUL;5541;682
RONDONIA;5541;52
RORAIMA;5541;13
SANTA CATARINA;5541;42670
SAO PAULO;5541;41366
SERGIPE;5541;669
TOCANTINS;5541;39
ACRE;5550;7
ALAGOAS;5550;50
AMAZONAS;5550;301
AMAPA;5550;13
BAHIA;5550;121
CEARA;5550;314
DISTRITO FEDERAL;5550;86
ESPIRITO SANTO;5550;60
GOIAS;5550;71
MARANHAO;5550;99
MATO GROSSO;5550;69
MATO GROSSO DO SUL;5550;36
MINAS GERAIS;5550;5930
PARA;5550;763
PARAIBA;5550;938
PARANA;5550;3237
PERNAMBUCO;5550;1002
PIAUI;5550;909
RIO DE JANEIRO;5550;159
RIO GRANDE DO NORTE;5550;69
RIO GRANDE DO SUL;5550;210
RONDONIA;5550;29
RORAIMA;5550;61
SANTA CATARINA;5550;8199
SAO PAULO;5550;14871
SERGIPE;5550;689
TOCANTINS;5550;34
ACRE;5568;3
ALAGOAS;5568;60
AMAZONAS;5568;9
AMAPA;5568;10
BAHIA;5568;66
CEARA;5568;33
DISTRITO FEDERAL;5568;63
ESPIRITO SANTO;5568;31
GOIAS;5568;47
MARANHAO;5568;27
MATO GROSSO;5568;24
MATO GROSSO DO SUL;5568;41
MINAS GERAIS;5568;4418
PARA;5568;258
PARAIBA;5568;112
PARANA;5568;1866
PERNAMBUCO;5568;196
PIAUI;5568;177
RIO DE JANEIRO;5568;120
RIO GRANDE DO NORTE;5568;30
RIO GRANDE DO SUL;5568;166
RONDONIA;5568;14
RORAIMA;5568;7
SANTA CATARINA;5568;5023
SAO PAULO;5568;7285
SERGIPE;5568;141
TOCANTINS;5568;16
