UF;Cod_Infracao;Quantidade
SAO PAULO;6793;12
BAHIA;6807;1
DISTRITO FEDERAL;6807;1
GOIAS;6807;1
MARANHAO;6807;1
MATO GROSSO;6807;1
MATO GROSSO DO SUL;6807;1
MINAS GERAIS;6807;6
PARA;6807;1
PARANA;6807;11
PERNAMBUCO;6807;2
PIAUI;6807;1
RIO DE JANEIRO;6807;1
RIO GRANDE DO NORTE;6807;1
RIO GRANDE DO SUL;6807;16
RONDONIA;6807;1
SANTA CATARINA;6807;68
SAO PAULO;6807;6
SERGIPE;6807;13
ALAGOAS;6815;1
CEARA;6815;1
MATO GROSSO;6815;1
PARA;6815;1
PARANA;6815;1
SANTA CATARINA;6815;1
SAO PAULO;6815;10
ACRE;6823;3
ALAGOAS;6823;7
AMAZONAS;6823;7
AMAPA;6823;5
BAHIA;6823;114
CEARA;6823;25
DISTRITO FEDERAL;6823;17
ESPIRITO SANTO;6823;27
GOIAS;6823;108
MARANHAO;6823;8
MATO GROSSO;6823;57
MATO GROSSO DO SUL;6823;44
MINAS GERAIS;6823;142
PARA;6823;18
PARAIBA;6823;8
PARANA;6823;141
PERNAMBUCO;6823;25
PIAUI;6823;9
RIO DE JANEIRO;6823;12
RIO GRANDE DO NORTE;6823;5
RIO GRANDE DO SUL;6823;120
RONDONIA;6823;11
RORAIMA;6823;1
SANTA CATARINA;6823;128
SAO PAULO;6823;201
SERGIPE;6823;3
TOCANTINS;6823;9
ACRE;6831;39
ALAGOAS;6831;12
AMAZONAS;6831;15
AMAPA;6831;3
BAHIA;6831;420
CEARA;6831;172
DISTRITO FEDERAL;6831;148
ESPIRITO SANTO;6831;79
GOIAS;6831;178
MARANHAO;6831;198
MATO GROSSO;6831;425
MATO GROSSO DO SUL;6831;226
MINAS GERAIS;6831;632
PARA;6831;73
PARAIBA;6831;52
PARANA;6831;884
PERNAMBUCO;6831;185
PIAUI;6831;1225
RIO DE JANEIRO;6831;26
RIO GRANDE DO NORTE;6831;41
RIO GRANDE DO SUL;6831;321
RONDONIA;6831;173
RORAIMA;6831;5
SANTA CATARINA;6831;664
SAO PAULO;6831;2524
SERGIPE;6831;24
TOCANTINS;6831;167
ACRE;6840;2
ALAGOAS;6840;4
AMAZONAS;6840;7
AMAPA;6840;3
BAHIA;6840;40
CEARA;6840;49
DISTRITO FEDERAL;6840;11
ESPIRITO SANTO;6840;11
GOIAS;6840;74
MARANHAO;6840;26
MATO GROSSO;6840;134
MATO GROSSO DO SUL;6840;43
MINAS GERAIS;6840;88
PARA;6840;14
PARAIBA;6840;6
PARANA;6840;136
PERNAMBUCO;6840;18
PIAUI;6840;15
RIO DE JANEIRO;6840;5
RIO GRANDE DO NORTE;6840;6
RIO GRANDE DO SUL;6840;79
RONDONIA;6840;26
RORAIMA;6840;5
SANTA CATARINA;6840;103
SAO PAULO;6840;135
SERGIPE;6840;9
TOCANTINS;6840;16
ACRE;6858;33
ALAGOAS;6858;87
AMAZONAS;6858;159
AMAPA;6858;92
BAHIA;6858;240
CEARA;6858;304
DISTRITO FEDERAL;6858;88
ESPIRITO SANTO;6858;43
GOIAS;6858;70
MARANHAO;6858;245
MATO GROSSO;6858;67
MATO GROSSO DO SUL;6858;39
MINAS GERAIS;6858;380
PARA;6858;68
PARAIBA;6858;167
PARANA;6858;103
PERNAMBUCO;6858;232
PIAUI;6858;145
RIO DE JANEIRO;6858;124
RIO GRANDE DO NORTE;6858;106
RIO GRANDE DO SUL;6858;125
RONDONIA;6858;54
RORAIMA;6858;19
SANTA CATARINA;6858;134
SAO PAULO;6858;362
SERGIPE;6858;36
TOCANTINS;6858;32
ACRE;6866;1
ALAGOAS;6866;29
AMAZONAS;6866;2
AMAPA;6866;25
BAHIA;6866;88
CEARA;6866;16
DISTRITO FEDERAL;6866;53
ESPIRITO SANTO;6866;8
GOIAS;6866;33
MARANHAO;6866;23
MATO GROSSO;6866;2
MATO GROSSO DO SUL;6866;6
MINAS GERAIS;6866;139
PARA;6866;7
PARAIBA;6866;22
PARANA;6866;27
PERNAMBUCO;6866;26
PIAUI;6866;2
RIO DE JANEIRO;6866;19
RIO GRANDE DO NORTE;6866;21
RIO GRANDE DO SUL;6866;13
RONDONIA;6866;4
SANTA CATARINA;6866;73
SAO PAULO;6866;89
SERGIPE;6866;14
TOCANTINS;6866;2
SAO PAULO;6874;1
BAHIA;6882;1
CEARA;6882;1
ESPIRITO SANTO;6882;1
MARANHAO;6882;1
MATO GROSSO DO SUL;6882;1
MINAS GERAIS;6882;6
PARANA;6882;1
PERNAMBUCO;6882;1
RIO GRANDE DO SUL;6882;3
SANTA CATARINA;6882;2
SAO PAULO;6882;1
BAHIA;6890;2
MINAS GERAIS;6890;1
RIO GRANDE DO SUL;6890;2
SANTA CATARINA;6890;2
SAO PAULO;6890;4
ACRE;6904;1
ALAGOAS;6904;1
AMAZONAS;6904;9
AMAPA;6904;1
BAHIA;6904;7
CEARA;6904;1
DISTRITO FEDERAL;6904;1
ESPIRITO SANTO;6904;11
GOIAS;6904;7
MATO GROSSO;6904;2
MINAS GERAIS;6904;11
PARA;6904;13
PARAIBA;6904;4
PARANA;6904;10
PERNAMBUCO;6904;9
PIAUI;6904;4
RIO DE JANEIRO;6904;1
RIO GRANDE DO NORTE;6904;3
RIO GRANDE DO SUL;6904;5
RONDONIA;6904;2
RORAIMA;6904;4
SANTA CATARINA;6904;8
SAO PAULO;6904;15
SERGIPE;6904;5
TOCANTINS;6904;4
ACRE;6912;12
ALAGOAS;6912;26
AMAZONAS;6912;3
AMAPA;6912;127
BAHIA;6912;243
CEARA;6912;51
DISTRITO FEDERAL;6912;89
ESPIRITO SANTO;6912;59
GOIAS;6912;180
MARANHAO;6912;131
MATO GROSSO;6912;14
MATO GROSSO DO SUL;6912;39
MINAS GERAIS;6912;287
PARA;6912;19
PARAIBA;6912;46
PARANA;6912;73
PERNAMBUCO;6912;118
PIAUI;6912;18
RIO DE JANEIRO;6912;20
RIO GRANDE DO NORTE;6912;48
RIO GRANDE DO SUL;6912;220
RONDONIA;6912;17
RORAIMA;6912;6
SANTA CATARINA;6912;182
SAO PAULO;6912;702
SERGIPE;6912;30
TOCANTINS;6912;13
ACRE;6920;2
ALAGOAS;6920;473
AMAZONAS;6920;1
BAHIA;6920;1483
CEARA;6920;2673
DISTRITO FEDERAL;6920;42
ESPIRITO SANTO;6920;30
GOIAS;6920;11807
MARANHAO;6920;421
MATO GROSSO;6920;44
MATO GROSSO DO SUL;6920;4377
MINAS GERAIS;6920;12036
PARA;6920;13
PARAIBA;6920;6
PARANA;6920;2529
PERNAMBUCO;6920;2337
PIAUI;6920;8
RIO DE JANEIRO;6920;129
RIO GRANDE DO NORTE;6920;11
RIO GRANDE DO SUL;6920;11110
RONDONIA;6920;8
RORAIMA;6920;2
SANTA CATARINA;6920;12499
SAO PAULO;6920;54909
SERGIPE;6920;1087
TOCANTINS;6920;15
DISTRITO FEDERAL;6939;1
MATO GROSSO;6939;1
MINAS GERAIS;6939;7
SANTA CATARINA;6939;1
SAO PAULO;6939;4
ACRE;6947;3
ALAGOAS;6947;35
AMAZONAS;6947;7
AMAPA;6947;7
BAHIA;6947;67
CEARA;6947;71
DISTRITO FEDERAL;6947;24
ESPIRITO SANTO;6947;23
GOIAS;6947;75
MARANHAO;6947;14
MATO GROSSO;6947;18
MATO GROSSO DO SUL;6947;31
MINAS GERAIS;6947;132
PARA;6947;8
PARAIBA;6947;26
PARANA;6947;125
PERNAMBUCO;6947;67
PIAUI;6947;14
RIO DE JANEIRO;6947;43
RIO GRANDE DO NORTE;6947;31
RIO GRANDE DO SUL;6947;84
RONDONIA;6947;18
SANTA CATARINA;6947;227
SAO PAULO;6947;183
SERGIPE;6947;7
TOCANTINS;6947;5
BAHIA;6955;4
CEARA;6955;2
ESPIRITO SANTO;6955;2
GOIAS;6955;1
MATO GROSSO DO SUL;6955;2
MINAS GERAIS;6955;9
PARA;6955;1
PARAIBA;6955;1
PARANA;6955;2
PERNAMBUCO;6955;4
SANTA CATARINA;6955;2
SAO PAULO;6955;5
ACRE;6963;1
ALAGOAS;6963;1
AMAZONAS;6963;3
BAHIA;6963;25
CEARA;6963;20
DISTRITO FEDERAL;6963;5
ESPIRITO SANTO;6963;13
GOIAS;6963;25
MARANHAO;6963;1
MATO GROSSO;6963;49
MATO GROSSO DO SUL;6963;15
MINAS GERAIS;6963;48
PARA;6963;12
PARAIBA;6963;4
PARANA;6963;50
PERNAMBUCO;6963;10
PIAUI;6963;4
RIO DE JANEIRO;6963;6
RIO GRANDE DO NORTE;6963;12
RIO GRANDE DO SUL;6963;35
RONDONIA;6963;7
RORAIMA;6963;5
SANTA CATARINA;6963;60
SAO PAULO;6963;59
SERGIPE;6963;3
TOCANTINS;6963;1
ACRE;6971;1
ALAGOAS;6971;7
AMAPA;6971;9
BAHIA;6971;13
CEARA;6971;6
DISTRITO FEDERAL;6971;4
ESPIRITO SANTO;6971;2
GOIAS;6971;9
MARANHAO;6971;4
MATO GROSSO;6971;7
MATO GROSSO DO SUL;6971;3
MINAS GERAIS;6971;8
PARAIBA;6971;3
PARANA;6971;12
PERNAMBUCO;6971;8
PIAUI;6971;2
RIO DE JANEIRO;6971;1
RIO GRANDE DO NORTE;6971;3
RIO GRANDE DO SUL;6971;15
RONDONIA;6971;1
RORAIMA;6971;1
SANTA CATARINA;6971;11
SAO PAULO;6971;23
SERGIPE;6971;4
TOCANTINS;6971;1
ACRE;6980;3
ALAGOAS;6980;4
AMAZONAS;6980;3
AMAPA;6980;3
BAHIA;6980;11
CEARA;6980;10
DISTRITO FEDERAL;6980;14
ESPIRITO SANTO;6980;3
GOIAS;6980;8
MARANHAO;6980;4
MATO GROSSO;6980;1
MATO GROSSO DO SUL;6980;3
MINAS GERAIS;6980;36
PARAIBA;6980;3
PARANA;6980;13
PERNAMBUCO;6980;11
PIAUI;6980;2
RIO DE JANEIRO;6980;3
RIO GRANDE DO NORTE;6980;46
RIO GRANDE DO SUL;6980;36
RONDONIA;6980;1
RORAIMA;6980;1
SANTA CATARINA;6980;15
SAO PAULO;6980;50
SERGIPE;6980;1
TOCANTINS;6980;1
GOIAS;7005;1
PARANA;7005;4
BAHIA;7013;1
MARANHAO;7013;1
PARANA;7013;1
TOCANTINS;7013;1
MINAS GERAIS;7021;1
ACRE;7030;44
ALAGOAS;7030;829
AMAZONAS;7030;1371
AMAPA;7030;28
BAHIA;7030;1081
CEARA;7030;3956
DISTRITO FEDERAL;7030;30
ESPIRITO SANTO;7030;368
GOIAS;7030;179
MARANHAO;7030;3967
MATO GROSSO;7030;51
MATO GROSSO DO SUL;7030;35
MINAS GERAIS;7030;374
PARA;7030;661
PARAIBA;7030;3727
PARANA;7030;185
PERNAMBUCO;7030;991
PIAUI;7030;730
RIO DE JANEIRO;7030;278
RIO GRANDE DO NORTE;7030;504
RIO GRANDE DO SUL;7030;110
RONDONIA;7030;45
RORAIMA;7030;10
SANTA CATARINA;7030;150
SAO PAULO;7030;2094
SERGIPE;7030;428
TOCANTINS;7030;22
ACRE;7048;45
ALAGOAS;7048;699
AMAZONAS;7048;697
AMAPA;7048;15
BAHIA;7048;821
CEARA;7048;2266
DISTRITO FEDERAL;7048;12
ESPIRITO SANTO;7048;183
GOIAS;7048;104
MARANHAO;7048;2773
MATO GROSSO;7048;42
MATO GROSSO DO SUL;7048;33
MINAS GERAIS;7048;143
PARA;7048;336
PARAIBA;7048;971
PARANA;7048;88
PERNAMBUCO;7048;900
PIAUI;7048;1013
RIO DE JANEIRO;7048;186
RIO GRANDE DO NORTE;7048;174
RIO GRANDE DO SUL;7048;55
RONDONIA;7048;50
RORAIMA;7048;8
SANTA CATARINA;7048;72
SAO PAULO;7048;566
SERGIPE;7048;244
TOCANTINS;7048;18
ACRE;7056;21
ALAGOAS;7056;8
AMAZONAS;7056;1
BAHIA;7056;42
CEARA;7056;17
DISTRITO FEDERAL;7056;4
ESPIRITO SANTO;7056;27
GOIAS;7056;60
MARANHAO;7056;9
MATO GROSSO;7056;10
MATO GROSSO DO SUL;7056;39
MINAS GERAIS;7056;225
PARA;7056;1
PARAIBA;7056;11
PARANA;7056;286
PERNAMBUCO;7056;20
PIAUI;7056;3
RIO DE JANEIRO;7056;3
RIO GRANDE DO NORTE;7056;10
RIO GRANDE DO SUL;7056;66
RONDONIA;7056;24
RORAIMA;7056;1
SANTA CATARINA;7056;128
SAO PAULO;7056;706
SERGIPE;7056;13
TOCANTINS;7056;1
ACRE;7064;10
DISTRITO FEDERAL;7064;8
GOIAS;7064;7
MARANHAO;7064;29
MATO GROSSO;7064;2
MINAS GERAIS;7064;26
PARANA;7064;6
PERNAMBUCO;7064;7
RIO GRANDE DO SUL;7064;23
SANTA CATARINA;7064;1
SAO PAULO;7064;3
ACRE;7072;11
ALAGOAS;7072;51
AMAZONAS;7072;30
AMAPA;7072;5
BAHIA;7072;43
CEARA;7072;96
ESPIRITO SANTO;7072;11
GOIAS;7072;19
MARANHAO;7072;160
MATO GROSSO;7072;32
MATO GROSSO DO SUL;7072;5
MINAS GERAIS;7072;26
PARA;7072;13
PARAIBA;7072;35
PARANA;7072;23
PERNAMBUCO;7072;44
PIAUI;7072;64
RIO DE JANEIRO;7072;2
RIO GRANDE DO NORTE;7072;5
RIO GRANDE DO SUL;7072;9
RONDONIA;7072;34
RORAIMA;7072;8
SANTA CATARINA;7072;19
SAO PAULO;7072;61
SERGIPE;7072;12
TOCANTINS;7072;4
ACRE;7080;1
GOIAS;7080;2
MATO GROSSO;7080;1
MATO GROSSO DO SUL;7080;1
MINAS GERAIS;7080;5
PERNAMBUCO;7080;2
RONDONIA;7080;1
SANTA CATARINA;7080;1
SAO PAULO;7080;3
ACRE;7099;2
ALAGOAS;7099;1
BAHIA;7099;20
CEARA;7099;21
DISTRITO FEDERAL;7099;8
ESPIRITO SANTO;7099;9
GOIAS;7099;33
MARANHAO;7099;4
MATO GROSSO;7099;4
MATO GROSSO DO SUL;7099;7
MINAS GERAIS;7099;47
PARAIBA;7099;7
PARANA;7099;27
PERNAMBUCO;7099;7
PIAUI;7099;9
RIO DE JANEIRO;7099;4
RIO GRANDE DO NORTE;7099;5
RIO GRANDE DO SUL;7099;28
RONDONIA;7099;6
SANTA CATARINA;7099;62
SAO PAULO;7099;148
SERGIPE;7099;2
TOCANTINS;7099;2
ALAGOAS;7102;2
BAHIA;7102;5
CEARA;7102;49
ESPIRITO SANTO;7102;3
GOIAS;7102;3
MARANHAO;7102;4
MATO GROSSO;7102;6
MATO GROSSO DO SUL;7102;8
MINAS GERAIS;7102;32
PARA;7102;1
PARAIBA;7102;2
PARANA;7102;10
PERNAMBUCO;7102;22
PIAUI;7102;2
RIO DE JANEIRO;7102;3
RIO GRANDE DO NORTE;7102;1
RIO GRANDE DO SUL;7102;6
RONDONIA;7102;2
SANTA CATARINA;7102;15
SAO PAULO;7102;12
SERGIPE;7102;1
ALAGOAS;7110;2
BAHIA;7110;6
CEARA;7110;1
ESPIRITO SANTO;7110;1
GOIAS;7110;1
PARAIBA;7110;1
RIO GRANDE DO SUL;7110;1
SANTA CATARINA;7110;1
ALAGOAS;7137;1
BAHIA;7137;2
CEARA;7137;2
PARA;7137;1
SAO PAULO;7137;2
ESPIRITO SANTO;7145;1
RIO GRANDE DO SUL;7145;3
SANTA CATARINA;7145;1
SAO PAULO;7145;33
AMAPA;7153;1
BAHIA;7153;5
ESPIRITO SANTO;7153;1
GOIAS;7153;1
MINAS GERAIS;7153;8
RIO DE JANEIRO;7153;5
RIO GRANDE DO SUL;7153;3
SAO PAULO;7153;12
GOIAS;7161;1
MINAS GERAIS;7161;1
SAO PAULO;7161;1
MINAS GERAIS;7170;1
SAO PAULO;7170;1
BAHIA;7188;2
MINAS GERAIS;7188;1
RIO GRANDE DO SUL;7188;1
ESPIRITO SANTO;7196;1
MARANHAO;7196;1
PERNAMBUCO;7196;1
RIO GRANDE DO SUL;7196;1
SANTA CATARINA;7196;3
SAO PAULO;7196;1
ALAGOAS;7218;10
AMAZONAS;7218;8
AMAPA;7218;2
BAHIA;7218;102
CEARA;7218;19
DISTRITO FEDERAL;7218;36
GOIAS;7218;253
MARANHAO;7218;5
MATO GROSSO;7218;10
MATO GROSSO DO SUL;7218;12
MINAS GERAIS;7218;61
PARA;7218;7
PARAIBA;7218;12
PARANA;7218;13
PERNAMBUCO;7218;53
PIAUI;7218;1
RIO DE JANEIRO;7218;6
RIO GRANDE DO NORTE;7218;2
RIO GRANDE DO SUL;7218;4
RONDONIA;7218;6
RORAIMA;7218;1
SANTA CATARINA;7218;16
SAO PAULO;7218;38
SERGIPE;7218;2
TOCANTINS;7218;3
MINAS GERAIS;7226;1
PARANA;7226;3
RIO GRANDE DO SUL;7226;4
RONDONIA;7226;1
SANTA CATARINA;7226;1
ACRE;7234;5
ALAGOAS;7234;5
AMAZONAS;7234;446
AMAPA;7234;1
BAHIA;7234;151
CEARA;7234;243
DISTRITO FEDERAL;7234;638
ESPIRITO SANTO;7234;37
GOIAS;7234;52
MARANHAO;7234;11
MATO GROSSO;7234;19
MATO GROSSO DO SUL;7234;22
MINAS GERAIS;7234;277
PARA;7234;9
PARAIBA;7234;8
PARANA;7234;579
PERNAMBUCO;7234;85
PIAUI;7234;5
RIO DE JANEIRO;7234;21
RIO GRANDE DO NORTE;7234;3
RIO GRANDE DO SUL;7234;425
RONDONIA;7234;10
RORAIMA;7234;5
SANTA CATARINA;7234;492
SAO PAULO;7234;1231
SERGIPE;7234;6
TOCANTINS;7234;3
ACRE;7242;2
ALAGOAS;7242;7
AMAZONAS;7242;37
AMAPA;7242;2
BAHIA;7242;133
CEARA;7242;9
DISTRITO FEDERAL;7242;594
ESPIRITO SANTO;7242;22
GOIAS;7242;2606
MARANHAO;7242;12
MATO GROSSO;7242;76
MATO GROSSO DO SUL;7242;70
MINAS GERAIS;7242;430
PARA;7242;30
PARAIBA;7242;4
PARANA;7242;114
PERNAMBUCO;7242;22
PIAUI;7242;7
RIO DE JANEIRO;7242;442
RIO GRANDE DO NORTE;7242;10
RIO GRANDE DO SUL;7242;1219
RONDONIA;7242;17
RORAIMA;7242;1
SANTA CATARINA;7242;657
SAO PAULO;7242;236
SERGIPE;7242;1
TOCANTINS;7242;50
DISTRITO FEDERAL;7250;4
GOIAS;7250;2
MINAS GERAIS;7250;2
RIO GRANDE DO SUL;7250;3
SANTA CATARINA;7250;1
ALAGOAS;7269;2
BAHIA;7269;40
CEARA;7269;17
DISTRITO FEDERAL;7269;15
ESPIRITO SANTO;7269;4
GOIAS;7269;5
MARANHAO;7269;2
MATO GROSSO;7269;18
MATO GROSSO DO SUL;7269;7
MINAS GERAIS;7269;42
PARAIBA;7269;9
PARANA;7269;49
PERNAMBUCO;7269;35
PIAUI;7269;2
RIO GRANDE DO NORTE;7269;4
RIO GRANDE DO SUL;7269;65
RONDONIA;7269;4
SANTA CATARINA;7269;16
SAO PAULO;7269;91
ACRE;7277;2
DISTRITO FEDERAL;7277;15
GOIAS;7277;2
MINAS GERAIS;7277;3
RIO GRANDE DO SUL;7277;47
ACRE;7285;1
ALAGOAS;7285;1
AMAZONAS;7285;16
BAHIA;7285;7
CEARA;7285;749
DISTRITO FEDERAL;7285;205
ESPIRITO SANTO;7285;3
GOIAS;7285;21
MARANHAO;7285;4
MATO GROSSO;7285;4
MINAS GERAIS;7285;66
PARA;7285;3
PARAIBA;7285;5
PARANA;7285;557
PERNAMBUCO;7285;14
PIAUI;7285;2
RIO DE JANEIRO;7285;5
RIO GRANDE DO NORTE;7285;6
RIO GRANDE DO SUL;7285;678
RONDONIA;7285;1
RORAIMA;7285;2
SANTA CATARINA;7285;564
SAO PAULO;7285;887
ALAGOAS;7293;1
AMAZONAS;7293;4
BAHIA;7293;7
CEARA;7293;24
ESPIRITO SANTO;7293;40
GOIAS;7293;1
MARANHAO;7293;8
MATO GROSSO;7293;4
MATO GROSSO DO SUL;7293;93
MINAS GERAIS;7293;67
PARA;7293;2
PARAIBA;7293;4
PARANA;7293;23
PERNAMBUCO;7293;6
PIAUI;7293;8
RIO DE JANEIRO;7293;3
RIO GRANDE DO NORTE;7293;1
RIO GRANDE DO SUL;7293;124
SANTA CATARINA;7293;23
SAO PAULO;7293;59
SERGIPE;7293;2
TOCANTINS;7293;1
BAHIA;7307;1
GOIAS;7307;2
MATO GROSSO;7307;1
MATO GROSSO DO SUL;7307;1
MINAS GERAIS;7307;2
PARANA;7307;4
RIO GRANDE DO SUL;7307;21
SANTA CATARINA;7307;10
SAO PAULO;7307;3
ALAGOAS;7315;1
AMAZONAS;7315;10
AMAPA;7315;2
BAHIA;7315;82
CEARA;7315;11
DISTRITO FEDERAL;7315;100
ESPIRITO SANTO;7315;4
GOIAS;7315;13
MARANHAO;7315;1
MATO GROSSO;7315;3
MATO GROSSO DO SUL;7315;13
MINAS GERAIS;7315;74
PARAIBA;7315;2
PARANA;7315;83
PERNAMBUCO;7315;52
RIO DE JANEIRO;7315;9
RIO GRANDE DO NORTE;7315;2
RIO GRANDE DO SUL;7315;135
RORAIMA;7315;1
SANTA CATARINA;7315;159
SAO PAULO;7315;111
SERGIPE;7315;5
TOCANTINS;7315;4
ACRE;7323;5
ALAGOAS;7323;1
AMAZONAS;7323;1
AMAPA;7323;2
BAHIA;7323;19
CEARA;7323;11
DISTRITO FEDERAL;7323;6
ESPIRITO SANTO;7323;8
GOIAS;7323;49
MATO GROSSO;7323;11
MATO GROSSO DO SUL;7323;10
MINAS GERAIS;7323;44
PARAIBA;7323;5
PARANA;7323;96
PERNAMBUCO;7323;6
PIAUI;7323;1
RIO DE JANEIRO;7323;3
RIO GRANDE DO NORTE;7323;1
RIO GRANDE DO SUL;7323;51
RONDONIA;7323;1
RORAIMA;7323;1
SANTA CATARINA;7323;57
SAO PAULO;7323;140
SERGIPE;7323;1
TOCANTINS;7323;1
ESPIRITO SANTO;7331;2
MINAS GERAIS;7331;1
PARAIBA;7331;1
RIO GRANDE DO SUL;7331;4
SAO PAULO;7331;4
ACRE;7340;670
ALAGOAS;7340;180
AMAZONAS;7340;199
AMAPA;7340;476
BAHIA;7340;1342
CEARA;7340;6468
DISTRITO FEDERAL;7340;143
ESPIRITO SANTO;7340;641
GOIAS;7340;829
MARANHAO;7340;85
MATO GROSSO;7340;222
MATO GROSSO DO SUL;7340;372
MINAS GERAIS;7340;2971
PARA;7340;134
PARAIBA;7340;457
PARANA;7340;860
PERNAMBUCO;7340;1652
PIAUI;7340;26
RIO DE JANEIRO;7340;124
RIO GRANDE DO NORTE;7340;114
RIO GRANDE DO SUL;7340;1893
RONDONIA;7340;126
RORAIMA;7340;5
SANTA CATARINA;7340;3012
SAO PAULO;7340;3353
SERGIPE;7340;64
TOCANTINS;7340;281
ACRE;7358;6
ALAGOAS;7358;3
AMAZONAS;7358;3
AMAPA;7358;3
BAHIA;7358;16
CEARA;7358;9
DISTRITO FEDERAL;7358;113
ESPIRITO SANTO;7358;15
GOIAS;7358;40
MARANHAO;7358;1
MATO GROSSO;7358;9
MATO GROSSO DO SUL;7358;17
MINAS GERAIS;7358;84
PARA;7358;2
PARAIBA;7358;1
PARANA;7358;65
PERNAMBUCO;7358;32
PIAUI;7358;1
RIO DE JANEIRO;7358;5
RIO GRANDE DO NORTE;7358;1
RIO GRANDE DO SUL;7358;230
RONDONIA;7358;3
RORAIMA;7358;1
SANTA CATARINA;7358;301
SAO PAULO;7358;720
SERGIPE;7358;3
ACRE;7366;207
ALAGOAS;7366;394
AMAZONAS;7366;140
AMAPA;7366;147
BAHIA;7366;2250
CEARA;7366;383
DISTRITO FEDERAL;7366;711
ESPIRITO SANTO;7366;623
GOIAS;7366;1644
MARANHAO;7366;594
MATO GROSSO;7366;306
MATO GROSSO DO SUL;7366;417
MINAS GERAIS;7366;2053
PARA;7366;68
PARAIBA;7366;490
PARANA;7366;633
PERNAMBUCO;7366;572
PIAUI;7366;19
RIO DE JANEIRO;7366;170
RIO GRANDE DO NORTE;7366;102
RIO GRANDE DO SUL;7366;1212
RONDONIA;7366;68
RORAIMA;7366;7
SANTA CATARINA;7366;895
SAO PAULO;7366;6498
SERGIPE;7366;76
TOCANTINS;7366;54
ACRE;7374;1
ALAGOAS;7374;5
AMAPA;7374;1
BAHIA;7374;38
CEARA;7374;7
DISTRITO FEDERAL;7374;2
ESPIRITO SANTO;7374;7
GOIAS;7374;7
MARANHAO;7374;18
MATO GROSSO;7374;2
MATO GROSSO DO SUL;7374;4
MINAS GERAIS;7374;27
PARA;7374;2
PARAIBA;7374;5
PARANA;7374;9
PERNAMBUCO;7374;6
RIO DE JANEIRO;7374;111
RIO GRANDE DO NORTE;7374;1
RIO GRANDE DO SUL;7374;28
RONDONIA;7374;2
SANTA CATARINA;7374;27
SAO PAULO;7374;76
SERGIPE;7374;2
SAO PAULO;7439;1
BAHIA;7447;1
CEARA;7447;1
ACRE;7455;390
ALAGOAS;7455;14041
AMAZONAS;7455;2034
AMAPA;7455;2471
BAHIA;7455;121661
CEARA;7455;55731
DISTRITO FEDERAL;7455;75315
ESPIRITO SANTO;7455;20061
GOIAS;7455;88854
MARANHAO;7455;30099
MATO GROSSO;7455;31751
MATO GROSSO DO SUL;7455;13866
MINAS GERAIS;7455;148123
PARA;7455;15781
PARAIBA;7455;17406
PARANA;7455;118440
PERNAMBUCO;7455;47190
PIAUI;7455;21055
RIO DE JANEIRO;7455;30262
RIO GRANDE DO NORTE;7455;12232
RIO GRANDE DO SUL;7455;98747
RONDONIA;7455;5764
RORAIMA;7455;3050
SANTA CATARINA;7455;79160
SAO PAULO;7455;252572
SERGIPE;7455;8833
TOCANTINS;7455;13421
ACRE;7463;111
ALAGOAS;7463;2772
AMAZONAS;7463;511
AMAPA;7463;533
BAHIA;7463;14971
CEARA;7463;10410
DISTRITO FEDERAL;7463;11471
ESPIRITO SANTO;7463;4732
GOIAS;7463;40229
MARANHAO;7463;5962
MATO GROSSO;7463;7419
MATO GROSSO DO SUL;7463;4429
MINAS GERAIS;7463;30196
PARA;7463;3794
PARAIBA;7463;3288
PARANA;7463;25349
PERNAMBUCO;7463;9608
PIAUI;7463;9618
RIO DE JANEIRO;7463;8535
RIO GRANDE DO NORTE;7463;1988
RIO GRANDE DO SUL;7463;15101
RONDONIA;7463;1694
RORAIMA;7463;643
SANTA CATARINA;7463;13188
SAO PAULO;7463;40898
SERGIPE;7463;1940
TOCANTINS;7463;3393
ACRE;7471;28
ALAGOAS;7471;425
AMAZONAS;7471;128
AMAPA;7471;97
BAHIA;7471;2028
CEARA;7471;1293
DISTRITO FEDERAL;7471;1953
ESPIRITO SANTO;7471;665
GOIAS;7471;7532
MARANHAO;7471;1365
MATO GROSSO;7471;1199
MATO GROSSO DO SUL;7471;706
MINAS GERAIS;7471;4057
PARA;7471;644
PARAIBA;7471;378
PARANA;7471;3423
PERNAMBUCO;7471;1930
PIAUI;7471;1786
RIO DE JANEIRO;7471;940
RIO GRANDE DO NORTE;7471;289
RIO GRANDE DO SUL;7471;1356
RONDONIA;7471;349
RORAIMA;7471;102
SANTA CATARINA;7471;1772
SAO PAULO;7471;5122
SERGIPE;7471;470
TOCANTINS;7471;639
ALAGOAS;7552;28
AMAZONAS;7552;1
BAHIA;7552;4
CEARA;7552;4
MINAS GERAIS;7552;20
PARA;7552;4
PARANA;7552;16
PERNAMBUCO;7552;1
RIO DE JANEIRO;7552;2
RIO GRANDE DO NORTE;7552;1
SANTA CATARINA;7552;22
SAO PAULO;7552;9
SERGIPE;7552;1
ACRE;7560;3
ALAGOAS;7560;6
AMAZONAS;7560;2
AMAPA;7560;1
BAHIA;7560;31
CEARA;7560;8
DISTRITO FEDERAL;7560;13
ESPIRITO SANTO;7560;7
GOIAS;7560;22
MARANHAO;7560;2
