UF;Cod_Infracao;Quantidade
RIO DE JANEIRO;5169;15
RIO GRANDE DO NORTE;5169;3
RIO GRANDE DO SUL;5169;49
RONDONIA;5169;4
RORAIMA;5169;4
SANTA CATARINA;5169;26
SAO PAULO;5169;131
SERGIPE;5169;5
TOCANTINS;5169;2
ACRE;5177;28
AMAPA;5177;7
DISTRITO FEDERAL;5177;2
GOIAS;5177;2
PARANA;5177;2
RIO DE JANEIRO;5177;1
RIO GRANDE DO SUL;5177;5
SAO PAULO;5177;7
ACRE;5185;529
ALAGOAS;5185;140
AMAZONAS;5185;20
AMAPA;5185;55
BAHIA;5185;244
CEARA;5185;291
DISTRITO FEDERAL;5185;1454
ESPIRITO SANTO;5185;85
GOIAS;5185;16356
MARANHAO;5185;47
MATO GROSSO;5185;138
MATO GROSSO DO SUL;5185;53
MINAS GERAIS;5185;1352
PARA;5185;102
PARAIBA;5185;71
PARANA;5185;438
PERNAMBUCO;5185;170
PIAUI;5185;24
RIO DE JANEIRO;5185;1086
RIO GRANDE DO NORTE;5185;82
RIO GRANDE DO SUL;5185;1485
RONDONIA;5185;22
RORAIMA;5185;7
SANTA CATARINA;5185;445
SAO PAULO;5185;3651
SERGIPE;5185;723
TOCANTINS;5185;109
ACRE;5193;11
ALAGOAS;5193;51
AMAZONAS;5193;1
AMAPA;5193;5
BAHIA;5193;13
CEARA;5193;23
DISTRITO FEDERAL;5193;100
ESPIRITO SANTO;5193;2
GOIAS;5193;416
MARANHAO;5193;1
MATO GROSSO;5193;9
MATO GROSSO DO SUL;5193;7
MINAS GERAIS;5193;47
PARA;5193;3
PARAIBA;5193;5
PARANA;5193;32
PERNAMBUCO;5193;37
PIAUI;5193;3
RIO DE JANEIRO;5193;4
RIO GRANDE DO NORTE;5193;2
RIO GRANDE DO SUL;5193;105
RONDONIA;5193;1
SANTA CATARINA;5193;38
SAO PAULO;5193;187
SERGIPE;5193;10
TOCANTINS;5193;3
ACRE;5207;92
ALAGOAS;5207;66
AMAZONAS;5207;2
AMAPA;5207;5
BAHIA;5207;28
CEARA;5207;220
DISTRITO FEDERAL;5207;258
ESPIRITO SANTO;5207;5
GOIAS;5207;2111
MARANHAO;5207;12
MATO GROSSO;5207;21
MATO GROSSO DO SUL;5207;13
MINAS GERAIS;5207;298
PARA;5207;18
PARAIBA;5207;31
PARANA;5207;18
PERNAMBUCO;5207;111
PIAUI;5207;4
RIO DE JANEIRO;5207;8
RIO GRANDE DO NORTE;5207;4
RIO GRANDE DO SUL;5207;144
RONDONIA;5207;1
SANTA CATARINA;5207;40
SAO PAULO;5207;599
SERGIPE;5207;16
TOCANTINS;5207;29
ACRE;5215;11
ALAGOAS;5215;8
AMAPA;5215;1
BAHIA;5215;6
CEARA;5215;31
DISTRITO FEDERAL;5215;5
ESPIRITO SANTO;5215;1
GOIAS;5215;76
MARANHAO;5215;3
MATO GROSSO;5215;2
MINAS GERAIS;5215;19
PARA;5215;2
PARAIBA;5215;13
PARANA;5215;4
PERNAMBUCO;5215;12
RIO GRANDE DO SUL;5215;12
RONDONIA;5215;1
SANTA CATARINA;5215;7
SAO PAULO;5215;202
SERGIPE;5215;4
CEARA;5223;1
GOIAS;5223;6
PARA;5223;1
SANTA CATARINA;5223;1
SERGIPE;5223;1
BAHIA;5231;1
CEARA;5231;2
DISTRITO FEDERAL;5231;4
GOIAS;5231;29
MATO GROSSO DO SUL;5231;1
MINAS GERAIS;5231;2
PARA;5231;1
PARANA;5231;13
PERNAMBUCO;5231;2
RIO GRANDE DO SUL;5231;6
SANTA CATARINA;5231;1
SAO PAULO;5231;9
SERGIPE;5231;2
ACRE;5240;2
ALAGOAS;5240;2
BAHIA;5240;1
PARANA;5240;1
RIO GRANDE DO SUL;5240;2
SANTA CATARINA;5240;3
SAO PAULO;5240;11
ALAGOAS;5258;1
DISTRITO FEDERAL;5258;2
ESPIRITO SANTO;5258;2
GOIAS;5258;24
MINAS GERAIS;5258;3
RIO DE JANEIRO;5258;1
SAO PAULO;5258;14
SERGIPE;5258;2
TOCANTINS;5258;1
ACRE;5266;1
CEARA;5266;1
GOIAS;5266;2
MINAS GERAIS;5266;1
PARAIBA;5266;1
RIO GRANDE DO SUL;5266;3
SANTA CATARINA;5266;4
SAO PAULO;5266;3
SERGIPE;5266;1
ACRE;5274;28
ALAGOAS;5274;45
AMAZONAS;5274;1
AMAPA;5274;8
BAHIA;5274;19
CEARA;5274;23
DISTRITO FEDERAL;5274;45
ESPIRITO SANTO;5274;4
GOIAS;5274;303
MARANHAO;5274;2
MATO GROSSO;5274;1
MATO GROSSO DO SUL;5274;6
MINAS GERAIS;5274;30
PARA;5274;3
PARAIBA;5274;14
PARANA;5274;41
PERNAMBUCO;5274;28
PIAUI;5274;1
RIO DE JANEIRO;5274;6
RIO GRANDE DO NORTE;5274;2
RIO GRANDE DO SUL;5274;55
RONDONIA;5274;1
SANTA CATARINA;5274;22
SAO PAULO;5274;493
SERGIPE;5274;2
TOCANTINS;5274;2
ACRE;5282;3
BAHIA;5282;1
CEARA;5282;1
DISTRITO FEDERAL;5282;1
ESPIRITO SANTO;5282;2
GOIAS;5282;5
MINAS GERAIS;5282;3
PARANA;5282;5
RIO DE JANEIRO;5282;1
RIO GRANDE DO SUL;5282;2
SANTA CATARINA;5282;2
SAO PAULO;5282;5
SERGIPE;5282;1
AMAPA;5290;1
ESPIRITO SANTO;5290;1
MINAS GERAIS;5290;1
PARANA;5290;1
RIO GRANDE DO SUL;5290;1
SAO PAULO;5290;2
ACRE;5304;3
GOIAS;5304;3
PARAIBA;5304;2
RIO DE JANEIRO;5304;1
SAO PAULO;5304;1
MINAS GERAIS;5312;1
ACRE;5320;2
ESPIRITO SANTO;5320;1
GOIAS;5320;2
MINAS GERAIS;5320;1
PARAIBA;5320;1
PARANA;5320;3
RIO DE JANEIRO;5320;1
RIO GRANDE DO NORTE;5320;1
SAO PAULO;5320;1
AMAPA;5347;1
ESPIRITO SANTO;5347;2
GOIAS;5347;3
MATO GROSSO;5347;1
MINAS GERAIS;5347;4
PIAUI;5347;1
RIO DE JANEIRO;5347;2
RIO GRANDE DO SUL;5347;4
SERGIPE;5347;3
GOIAS;5355;3
PARANA;5355;1
GOIAS;5363;10
PARANA;5363;1
BAHIA;5371;1
CEARA;5371;1
DISTRITO FEDERAL;5371;2
MATO GROSSO;5371;1
MATO GROSSO DO SUL;5371;1
RIO GRANDE DO SUL;5371;5
SANTA CATARINA;5371;1
ACRE;5380;8
ALAGOAS;5380;41
AMAZONAS;5380;1
BAHIA;5380;44
CEARA;5380;322
DISTRITO FEDERAL;5380;39
ESPIRITO SANTO;5380;2
GOIAS;5380;757
MARANHAO;5380;1
MATO GROSSO;5380;4
MATO GROSSO DO SUL;5380;1
MINAS GERAIS;5380;37
PARA;5380;5
PARAIBA;5380;5
PARANA;5380;5
PERNAMBUCO;5380;23
PIAUI;5380;2
RIO DE JANEIRO;5380;10
RIO GRANDE DO NORTE;5380;90
RIO GRANDE DO SUL;5380;33
SANTA CATARINA;5380;9
SAO PAULO;5380;185
SERGIPE;5380;251
TOCANTINS;5380;4
ACRE;5398;3
BAHIA;5398;2
CEARA;5398;3
DISTRITO FEDERAL;5398;2
GOIAS;5398;40
MINAS GERAIS;5398;2
PARA;5398;1
PARANA;5398;1
PERNAMBUCO;5398;1
RIO DE JANEIRO;5398;1
RIO GRANDE DO SUL;5398;9
SANTA CATARINA;5398;1
SAO PAULO;5398;9
SERGIPE;5398;3
ACRE;5401;7
AMAPA;5401;1
BAHIA;5401;7
CEARA;5401;28
DISTRITO FEDERAL;5401;3
GOIAS;5401;33
MATO GROSSO DO SUL;5401;3
MINAS GERAIS;5401;4
PARA;5401;1
PARAIBA;5401;2
PARANA;5401;3
PERNAMBUCO;5401;1
RIO DE JANEIRO;5401;3
RIO GRANDE DO NORTE;5401;122
RIO GRANDE DO SUL;5401;20
SANTA CATARINA;5401;2
SAO PAULO;5401;10
SERGIPE;5401;19
ACRE;5410;4
ALAGOAS;5410;5
BAHIA;5410;24
CEARA;5410;87
DISTRITO FEDERAL;5410;103
ESPIRITO SANTO;5410;2
GOIAS;5410;268
MARANHAO;5410;1
MINAS GERAIS;5410;22
PARA;5410;9
PARAIBA;5410;1
PERNAMBUCO;5410;2
RIO DE JANEIRO;5410;25
RIO GRANDE DO NORTE;5410;11
RIO GRANDE DO SUL;5410;9
RONDONIA;5410;3
SANTA CATARINA;5410;3
SAO PAULO;5410;24
SERGIPE;5410;11
TOCANTINS;5410;3
ACRE;5428;2
ALAGOAS;5428;15
AMAZONAS;5428;3
AMAPA;5428;4
BAHIA;5428;3
CEARA;5428;2
DISTRITO FEDERAL;5428;13
ESPIRITO SANTO;5428;5
GOIAS;5428;41
MATO GROSSO;5428;1
MATO GROSSO DO SUL;5428;1
MINAS GERAIS;5428;17
PARA;5428;3
PARANA;5428;11
PERNAMBUCO;5428;9
PIAUI;5428;3
RIO DE JANEIRO;5428;74
RIO GRANDE DO SUL;5428;6
SANTA CATARINA;5428;12
SAO PAULO;5428;15
SERGIPE;5428;1
TOCANTINS;5428;2
GOIAS;5436;1
RIO GRANDE DO SUL;5436;2
SAO PAULO;5436;1
ALAGOAS;5444;14
AMAZONAS;5444;1
BAHIA;5444;2
CEARA;5444;3
DISTRITO FEDERAL;5444;6
ESPIRITO SANTO;5444;11
GOIAS;5444;59
MARANHAO;5444;3
MATO GROSSO;5444;3
MINAS GERAIS;5444;16
PARANA;5444;9
PERNAMBUCO;5444;12
PIAUI;5444;3
RIO DE JANEIRO;5444;314
RIO GRANDE DO NORTE;5444;2
RIO GRANDE DO SUL;5444;7
SANTA CATARINA;5444;8
SAO PAULO;5444;12
SERGIPE;5444;1
TOCANTINS;5444;2
ACRE;5452;92
ALAGOAS;5452;33
AMAZONAS;5452;20
AMAPA;5452;10
BAHIA;5452;219
CEARA;5452;3709
DISTRITO FEDERAL;5452;329
ESPIRITO SANTO;5452;47
GOIAS;5452;4826
MARANHAO;5452;33
MATO GROSSO;5452;40
MATO GROSSO DO SUL;5452;10
MINAS GERAIS;5452;309
PARA;5452;65
PARAIBA;5452;33
PARANA;5452;84
PERNAMBUCO;5452;247
PIAUI;5452;41
RIO DE JANEIRO;5452;98
RIO GRANDE DO NORTE;5452;110
RIO GRANDE DO SUL;5452;332
RONDONIA;5452;9
RORAIMA;5452;3
SANTA CATARINA;5452;76
SAO PAULO;5452;775
SERGIPE;5452;477
TOCANTINS;5452;37
ACRE;5460;6
ALAGOAS;5460;4
AMAZONAS;5460;1
AMAPA;5460;1
BAHIA;5460;22
CEARA;5460;49
DISTRITO FEDERAL;5460;10
ESPIRITO SANTO;5460;4
GOIAS;5460;172
MATO GROSSO;5460;1
MINAS GERAIS;5460;34
PARA;5460;2
PARAIBA;5460;2
PARANA;5460;9
PERNAMBUCO;5460;17
PIAUI;5460;1
RIO GRANDE DO NORTE;5460;4
RIO GRANDE DO SUL;5460;66
SANTA CATARINA;5460;16
SAO PAULO;5460;76
SERGIPE;5460;46
ACRE;5479;16
ALAGOAS;5479;7
AMAZONAS;5479;1
BAHIA;5479;59
CEARA;5479;74
DISTRITO FEDERAL;5479;30
GOIAS;5479;57
MINAS GERAIS;5479;4
PARA;5479;2
PERNAMBUCO;5479;11
PIAUI;5479;1
RIO DE JANEIRO;5479;4
RIO GRANDE DO NORTE;5479;4
RIO GRANDE DO SUL;5479;6
SANTA CATARINA;5479;2
SAO PAULO;5479;14
SERGIPE;5479;58
ACRE;5487;72
ALAGOAS;5487;8
AMAZONAS;5487;2
AMAPA;5487;1
BAHIA;5487;51
CEARA;5487;503
DISTRITO FEDERAL;5487;54
ESPIRITO SANTO;5487;4
GOIAS;5487;669
MARANHAO;5487;6
MATO GROSSO;5487;7
MATO GROSSO DO SUL;5487;6
MINAS GERAIS;5487;50
PARA;5487;46
PARAIBA;5487;5
PARANA;5487;12
PERNAMBUCO;5487;21
PIAUI;5487;5
RIO DE JANEIRO;5487;8
RIO GRANDE DO NORTE;5487;56
RIO GRANDE DO SUL;5487;64
RONDONIA;5487;1
SANTA CATARINA;5487;10
SAO PAULO;5487;119
SERGIPE;5487;225
TOCANTINS;5487;5
CEARA;5495;13
DISTRITO FEDERAL;5495;5
GOIAS;5495;8
PARANA;5495;3
RIO GRANDE DO SUL;5495;3
SAO PAULO;5495;14
ACRE;5509;13
ALAGOAS;5509;5
BAHIA;5509;25
CEARA;5509;97
DISTRITO FEDERAL;5509;11
ESPIRITO SANTO;5509;6
GOIAS;5509;38
MARANHAO;5509;2
MATO GROSSO;5509;2
MATO GROSSO DO SUL;5509;2
MINAS GERAIS;5509;64
PARA;5509;5
PARAIBA;5509;5
PARANA;5509;1
PERNAMBUCO;5509;6
PIAUI;5509;2
RIO DE JANEIRO;5509;6
RIO GRANDE DO NORTE;5509;4
RIO GRANDE DO SUL;5509;48
SAO PAULO;5509;68
SERGIPE;5509;55
ACRE;5517;2
ALAGOAS;5517;1
BAHIA;5517;5
GOIAS;5517;2
MINAS GERAIS;5517;2
PARAIBA;5517;1
SERGIPE;5517;1
ACRE;5525;45
ALAGOAS;5525;12
AMAZONAS;5525;1
AMAPA;5525;1
BAHIA;5525;15
CEARA;5525;163
DISTRITO FEDERAL;5525;60
ESPIRITO SANTO;5525;7
GOIAS;5525;636
MARANHAO;5525;3
MATO GROSSO;5525;9
MINAS GERAIS;5525;64
PARA;5525;5
PARAIBA;5525;6
PARANA;5525;18
PERNAMBUCO;5525;9
PIAUI;5525;1
RIO DE JANEIRO;5525;10
RIO GRANDE DO NORTE;5525;1
RIO GRANDE DO SUL;5525;92
SANTA CATARINA;5525;51
SAO PAULO;5525;208
SERGIPE;5525;16
TOCANTINS;5525;7
ACRE;5541;128
ALAGOAS;5541;30
AMAZONAS;5541;7
AMAPA;5541;2
BAHIA;5541;396
CEARA;5541;5338
DISTRITO FEDERAL;5541;123
ESPIRITO SANTO;5541;53
GOIAS;5541;2691
MARANHAO;5541;37
MATO GROSSO;5541;29
MATO GROSSO DO SUL;5541;15
MINAS GERAIS;5541;494
PARA;5541;45
PARAIBA;5541;38
PARANA;5541;181
PERNAMBUCO;5541;205
PIAUI;5541;30
RIO DE JANEIRO;5541;63
RIO GRANDE DO NORTE;5541;316
RIO GRANDE DO SUL;5541;989
RONDONIA;5541;7
RORAIMA;5541;3
SANTA CATARINA;5541;191
SAO PAULO;5541;4785
SERGIPE;5541;503
TOCANTINS;5541;20
ACRE;5550;51
ALAGOAS;5550;90
AMAZONAS;5550;16
AMAPA;5550;4
BAHIA;5550;405
CEARA;5550;12206
DISTRITO FEDERAL;5550;248
ESPIRITO SANTO;5550;28
GOIAS;5550;1125
MARANHAO;5550;38
MATO GROSSO;5550;10
MATO GROSSO DO SUL;5550;8
MINAS GERAIS;5550;456
PARA;5550;73
PARAIBA;5550;120
PARANA;5550;39
PERNAMBUCO;5550;528
PIAUI;5550;77
RIO DE JANEIRO;5550;82
RIO GRANDE DO NORTE;5550;264
RIO GRANDE DO SUL;5550;727
RONDONIA;5550;5
RORAIMA;5550;3
SANTA CATARINA;5550;85
SAO PAULO;5550;707
SERGIPE;5550;1049
TOCANTINS;5550;16
ACRE;5568;28
ALAGOAS;5568;9
AMAZONAS;5568;2
AMAPA;5568;4
BAHIA;5568;127
CEARA;5568;808
DISTRITO FEDERAL;5568;207
ESPIRITO SANTO;5568;21
GOIAS;5568;3384
MARANHAO;5568;13
MATO GROSSO;5568;32
MATO GROSSO DO SUL;5568;4
MINAS GERAIS;5568;213
PARA;5568;24
PARAIBA;5568;14
PARANA;5568;35
PERNAMBUCO;5568;40
PIAUI;5568;5
RIO DE JANEIRO;5568;37
RIO GRANDE DO NORTE;5568;81
RIO GRANDE DO SUL;5568;232
RONDONIA;5568;5
RORAIMA;5568;2
SANTA CATARINA;5568;47
SAO PAULO;5568;431
SERGIPE;5568;54
TOCANTINS;5568;26
ACRE;5576;2
AMAZONAS;5576;1
CEARA;5576;3
DISTRITO FEDERAL;5576;3
GOIAS;5576;32
MATO GROSSO;5576;2
MINAS GERAIS;5576;1
PARA;5576;1
PARANA;5576;1
RIO DE JANEIRO;5576;1
RIO GRANDE DO SUL;5576;4
SAO PAULO;5576;18
SERGIPE;5576;4
BAHIA;5584;2
GOIAS;5584;6
RIO DE JANEIRO;5584;14
RIO GRANDE DO SUL;5584;3
SAO PAULO;5584;2
SERGIPE;5584;3
ACRE;5592;1
BAHIA;5592;9
CEARA;5592;75
DISTRITO FEDERAL;5592;3
ESPIRITO SANTO;5592;1
GOIAS;5592;16
MATO GROSSO DO SUL;5592;2
MINAS GERAIS;5592;32
PARA;5592;1
PARANA;5592;2
PERNAMBUCO;5592;4
RIO DE JANEIRO;5592;2
RIO GRANDE DO SUL;5592;54
RONDONIA;5592;1
SANTA CATARINA;5592;5
SAO PAULO;5592;24
SERGIPE;5592;9
ALAGOAS;5606;1
DISTRITO FEDERAL;5606;1
ESPIRITO SANTO;5606;1
GOIAS;5606;29
MINAS GERAIS;5606;3
PERNAMBUCO;5606;1
RIO DE JANEIRO;5606;3
RIO GRANDE DO SUL;5606;1
SERGIPE;5606;2
AMAPA;5614;1
BAHIA;5614;2
CEARA;5614;3
DISTRITO FEDERAL;5614;6
ESPIRITO SANTO;5614;4
GOIAS;5614;49
MARANHAO;5614;1
MATO GROSSO;5614;1
MATO GROSSO DO SUL;5614;1
MINAS GERAIS;5614;18
PARA;5614;2
PARANA;5614;7
PERNAMBUCO;5614;3
PIAUI;5614;1
RIO DE JANEIRO;5614;50
RIO GRANDE DO NORTE;5614;2
RIO GRANDE DO SUL;5614;12
SANTA CATARINA;5614;4
SAO PAULO;5614;9
SERGIPE;5614;3
TOCANTINS;5614;3
ACRE;5622;6
ALAGOAS;5622;2
AMAPA;5622;1
BAHIA;5622;32
CEARA;5622;606
DISTRITO FEDERAL;5622;9
ESPIRITO SANTO;5622;3
GOIAS;5622;171
MATO GROSSO;5622;1
MINAS GERAIS;5622;33
PARA;5622;3
PARAIBA;5622;2
PARANA;5622;5
PERNAMBUCO;5622;14
PIAUI;5622;2
RIO DE JANEIRO;5622;8
RIO GRANDE DO NORTE;5622;2
RIO GRANDE DO SUL;5622;55
RORAIMA;5622;1
SANTA CATARINA;5622;11
SAO PAULO;5622;54
SERGIPE;5622;17
TOCANTINS;5622;3
AMAZONAS;5630;1
BAHIA;5630;2
CEARA;5630;1314
DISTRITO FEDERAL;5630;3
GOIAS;5630;9
MINAS GERAIS;5630;19
PARA;5630;1
PARAIBA;5630;1
PARANA;5630;1
PERNAMBUCO;5630;17
PIAUI;5630;4
RIO DE JANEIRO;5630;2
RIO GRANDE DO NORTE;5630;2
RIO GRANDE DO SUL;5630;7
RONDONIA;5630;1
SANTA CATARINA;5630;2
SAO PAULO;5630;9
SERGIPE;5630;5
ACRE;5649;8
PARANA;5649;1
ACRE;5657;1
ALAGOAS;5657;4
BAHIA;5657;2
ESPIRITO SANTO;5657;1
GOIAS;5657;39
MARANHAO;5657;1
MATO GROSSO;5657;1
MINAS GERAIS;5657;6
PARANA;5657;1
PERNAMBUCO;5657;1
RIO DE JANEIRO;5657;7
RIO GRANDE DO SUL;5657;3
SANTA CATARINA;5657;3
SAO PAULO;5657;8
SERGIPE;5657;1
ALAGOAS;5665;1
AMAZONAS;5665;1
BAHIA;5665;2
CEARA;5665;1886
DISTRITO FEDERAL;5665;16
ESPIRITO SANTO;5665;2
GOIAS;5665;135
MARANHAO;5665;3
MINAS GERAIS;5665;61
PARA;5665;5
PARAIBA;5665;2
PARANA;5665;10
PERNAMBUCO;5665;16
PIAUI;5665;6
RIO DE JANEIRO;5665;7
RIO GRANDE DO NORTE;5665;19
RIO GRANDE DO SUL;5665;81
SANTA CATARINA;5665;3
SAO PAULO;5665;54
SERGIPE;5665;10
ACRE;5673;12
ALAGOAS;5673;7
AMAZONAS;5673;6
AMAPA;5673;1
BAHIA;5673;19
CEARA;5673;4391
DISTRITO FEDERAL;5673;66
ESPIRITO SANTO;5673;17
