UF;Cod_Infracao;Quantidade
SERGIPE;5061;10
TOCANTINS;5061;5
ACRE;5070;1
CEARA;5070;6
DISTRITO FEDERAL;5070;2
GOIAS;5070;1
MATO GROSSO DO SUL;5070;1
MINAS GERAIS;5070;1
PARANA;5070;6
RIO GRANDE DO SUL;5070;30
SANTA CATARINA;5070;12
SAO PAULO;5070;21
ACRE;5088;1
AMAPA;5088;2
BAHIA;5088;9
CEARA;5088;15
DISTRITO FEDERAL;5088;4
ESPIRITO SANTO;5088;5
GOIAS;5088;4
MATO GROSSO;5088;3
MATO GROSSO DO SUL;5088;1
MINAS GERAIS;5088;9
PARAIBA;5088;1
PARANA;5088;7
PERNAMBUCO;5088;3
RIO DE JANEIRO;5088;2
RIO GRANDE DO NORTE;5088;1
RIO GRANDE DO SUL;5088;21
RONDONIA;5088;1
SANTA CATARINA;5088;5
SAO PAULO;5088;11
SERGIPE;5088;1
ACRE;5096;3
ALAGOAS;5096;1
AMAZONAS;5096;1
AMAPA;5096;1
BAHIA;5096;16
CEARA;5096;25
DISTRITO FEDERAL;5096;12
ESPIRITO SANTO;5096;2
GOIAS;5096;12
MATO GROSSO;5096;4
MATO GROSSO DO SUL;5096;1
MINAS GERAIS;5096;17
PARA;5096;1
PARAIBA;5096;2
PARANA;5096;22
PERNAMBUCO;5096;9
PIAUI;5096;3
RIO DE JANEIRO;5096;6
RIO GRANDE DO NORTE;5096;1
RIO GRANDE DO SUL;5096;112
RONDONIA;5096;3
SANTA CATARINA;5096;57
SAO PAULO;5096;42
SERGIPE;5096;1
TOCANTINS;5096;1
ACRE;5100;1
AMAZONAS;5100;1
BAHIA;5100;3
CEARA;5100;13
DISTRITO FEDERAL;5100;1
GOIAS;5100;7
MATO GROSSO DO SUL;5100;1
MINAS GERAIS;5100;4
PARA;5100;1
PARANA;5100;4
PERNAMBUCO;5100;2
RIO DE JANEIRO;5100;1
RIO GRANDE DO SUL;5100;2
SANTA CATARINA;5100;1
ACRE;5118;493
ALAGOAS;5118;250
AMAZONAS;5118;162
AMAPA;5118;385
BAHIA;5118;601
CEARA;5118;2762
DISTRITO FEDERAL;5118;226
ESPIRITO SANTO;5118;395
GOIAS;5118;138
MARANHAO;5118;71
MATO GROSSO;5118;163
MATO GROSSO DO SUL;5118;363
MINAS GERAIS;5118;1852
PARA;5118;152
PARAIBA;5118;284
PARANA;5118;1760
PERNAMBUCO;5118;622
PIAUI;5118;90
RIO DE JANEIRO;5118;253
RIO GRANDE DO NORTE;5118;151
RIO GRANDE DO SUL;5118;842
RONDONIA;5118;270
RORAIMA;5118;30
SANTA CATARINA;5118;1492
SAO PAULO;5118;3063
SERGIPE;5118;103
TOCANTINS;5118;9
ACRE;5126;7
ALAGOAS;5126;1
AMAZONAS;5126;1
AMAPA;5126;2
BAHIA;5126;6
CEARA;5126;17
DISTRITO FEDERAL;5126;5
ESPIRITO SANTO;5126;13
GOIAS;5126;2
MARANHAO;5126;1
MATO GROSSO DO SUL;5126;10
MINAS GERAIS;5126;65
PARAIBA;5126;1
PARANA;5126;51
PERNAMBUCO;5126;8
PIAUI;5126;1
RIO DE JANEIRO;5126;9
RIO GRANDE DO NORTE;5126;2
RIO GRANDE DO SUL;5126;73
RONDONIA;5126;5
RORAIMA;5126;1
SANTA CATARINA;5126;94
SAO PAULO;5126;124
SERGIPE;5126;6
ACRE;5134;5
ALAGOAS;5134;8
AMAZONAS;5134;1
AMAPA;5134;24
BAHIA;5134;26
CEARA;5134;152
DISTRITO FEDERAL;5134;6
ESPIRITO SANTO;5134;19
GOIAS;5134;19
MARANHAO;5134;8
MATO GROSSO;5134;2
MATO GROSSO DO SUL;5134;12
MINAS GERAIS;5134;146
PARA;5134;4
PARAIBA;5134;4
PARANA;5134;47
PERNAMBUCO;5134;32
PIAUI;5134;3
RIO DE JANEIRO;5134;10
RIO GRANDE DO NORTE;5134;9
RIO GRANDE DO SUL;5134;72
RONDONIA;5134;3
RORAIMA;5134;1
SANTA CATARINA;5134;33
SAO PAULO;5134;101
SERGIPE;5134;8
ACRE;5142;58
ALAGOAS;5142;7
AMAZONAS;5142;5
AMAPA;5142;108
BAHIA;5142;75
CEARA;5142;313
DISTRITO FEDERAL;5142;28
ESPIRITO SANTO;5142;46
GOIAS;5142;22
MARANHAO;5142;5
MATO GROSSO;5142;6
MATO GROSSO DO SUL;5142;41
MINAS GERAIS;5142;303
PARA;5142;12
PARAIBA;5142;3
PARANA;5142;224
PERNAMBUCO;5142;72
PIAUI;5142;8
RIO DE JANEIRO;5142;37
RIO GRANDE DO NORTE;5142;13
RIO GRANDE DO SUL;5142;96
RONDONIA;5142;14
RORAIMA;5142;3
SANTA CATARINA;5142;277
SAO PAULO;5142;307
SERGIPE;5142;11
TOCANTINS;5142;2
ACRE;5150;1
AMAZONAS;5150;3
AMAPA;5150;1
BAHIA;5150;9
CEARA;5150;89
DISTRITO FEDERAL;5150;1
ESPIRITO SANTO;5150;4
GOIAS;5150;5
MATO GROSSO;5150;3
MATO GROSSO DO SUL;5150;3
MINAS GERAIS;5150;51
PARA;5150;1
PARAIBA;5150;8
PARANA;5150;8
PERNAMBUCO;5150;13
PIAUI;5150;1
RIO DE JANEIRO;5150;3
RIO GRANDE DO NORTE;5150;4
RIO GRANDE DO SUL;5150;35
RORAIMA;5150;1
SANTA CATARINA;5150;17
SAO PAULO;5150;10
TOCANTINS;5150;1
ACRE;5169;487
ALAGOAS;5169;75
AMAZONAS;5169;103
AMAPA;5169;129
BAHIA;5169;191
CEARA;5169;112
DISTRITO FEDERAL;5169;1552
ESPIRITO SANTO;5169;96
GOIAS;5169;1806
MARANHAO;5169;36
MATO GROSSO;5169;384
MATO GROSSO DO SUL;5169;145
MINAS GERAIS;5169;2349
PARA;5169;37
PARAIBA;5169;183
PARANA;5169;517
PERNAMBUCO;5169;180
PIAUI;5169;37
RIO DE JANEIRO;5169;72
RIO GRANDE DO NORTE;5169;311
RIO GRANDE DO SUL;5169;216
RONDONIA;5169;247
RORAIMA;5169;15
SANTA CATARINA;5169;341
SAO PAULO;5169;1293
SERGIPE;5169;38
TOCANTINS;5169;26
ACRE;5177;50
ALAGOAS;5177;2
AMAPA;5177;9
BAHIA;5177;2
CEARA;5177;3
DISTRITO FEDERAL;5177;14
ESPIRITO SANTO;5177;2
GOIAS;5177;5
MARANHAO;5177;1
MATO GROSSO DO SUL;5177;5
MINAS GERAIS;5177;80
PARA;5177;2
PARANA;5177;31
PERNAMBUCO;5177;2
RIO DE JANEIRO;5177;1
RIO GRANDE DO NORTE;5177;1
RIO GRANDE DO SUL;5177;12
RONDONIA;5177;2
RORAIMA;5177;1
SANTA CATARINA;5177;9
SAO PAULO;5177;25
ACRE;5185;2236
ALAGOAS;5185;2387
AMAZONAS;5185;3733
AMAPA;5185;912
BAHIA;5185;8591
CEARA;5185;3290
DISTRITO FEDERAL;5185;18950
ESPIRITO SANTO;5185;2045
GOIAS;5185;61487
MARANHAO;5185;1400
MATO GROSSO;5185;5944
MATO GROSSO DO SUL;5185;3649
MINAS GERAIS;5185;19496
PARA;5185;1142
PARAIBA;5185;8982
PARANA;5185;12252
PERNAMBUCO;5185;3874
PIAUI;5185;503
RIO DE JANEIRO;5185;4758
RIO GRANDE DO NORTE;5185;2465
RIO GRANDE DO SUL;5185;9285
RONDONIA;5185;1925
RORAIMA;5185;899
SANTA CATARINA;5185;19681
SAO PAULO;5185;83286
SERGIPE;5185;3191
TOCANTINS;5185;620
ACRE;5193;97
ALAGOAS;5193;143
AMAZONAS;5193;254
AMAPA;5193;108
BAHIA;5193;526
CEARA;5193;306
DISTRITO FEDERAL;5193;1012
ESPIRITO SANTO;5193;178
GOIAS;5193;2839
MARANHAO;5193;142
MATO GROSSO;5193;1302
MATO GROSSO DO SUL;5193;282
MINAS GERAIS;5193;1233
PARA;5193;155
PARAIBA;5193;286
PARANA;5193;1537
PERNAMBUCO;5193;266
PIAUI;5193;46
RIO DE JANEIRO;5193;163
RIO GRANDE DO NORTE;5193;169
RIO GRANDE DO SUL;5193;630
RONDONIA;5193;168
RORAIMA;5193;48
SANTA CATARINA;5193;815
SAO PAULO;5193;3616
SERGIPE;5193;144
TOCANTINS;5193;51
ACRE;5207;189
ALAGOAS;5207;204
AMAZONAS;5207;82
AMAPA;5207;23
BAHIA;5207;307
CEARA;5207;446
DISTRITO FEDERAL;5207;2457
ESPIRITO SANTO;5207;138
GOIAS;5207;6883
MARANHAO;5207;235
MATO GROSSO;5207;296
MATO GROSSO DO SUL;5207;121
MINAS GERAIS;5207;1048
PARA;5207;68
PARAIBA;5207;280
PARANA;5207;452
PERNAMBUCO;5207;285
PIAUI;5207;36
RIO DE JANEIRO;5207;91
RIO GRANDE DO NORTE;5207;153
RIO GRANDE DO SUL;5207;527
RONDONIA;5207;128
RORAIMA;5207;15
SANTA CATARINA;5207;1309
SAO PAULO;5207;6496
SERGIPE;5207;135
TOCANTINS;5207;111
ACRE;5215;49
ALAGOAS;5215;40
AMAZONAS;5215;92
AMAPA;5215;2
BAHIA;5215;237
CEARA;5215;101
DISTRITO FEDERAL;5215;61
ESPIRITO SANTO;5215;18
GOIAS;5215;221
MARANHAO;5215;18
MATO GROSSO;5215;21
MATO GROSSO DO SUL;5215;19
MINAS GERAIS;5215;334
PARA;5215;11
PARAIBA;5215;139
PARANA;5215;129
PERNAMBUCO;5215;66
PIAUI;5215;2
RIO DE JANEIRO;5215;25
RIO GRANDE DO NORTE;5215;57
RIO GRANDE DO SUL;5215;60
RONDONIA;5215;37
SANTA CATARINA;5215;69
SAO PAULO;5215;2005
SERGIPE;5215;55
TOCANTINS;5215;1
ACRE;5223;1
AMAPA;5223;1
BAHIA;5223;7
CEARA;5223;7
DISTRITO FEDERAL;5223;4
ESPIRITO SANTO;5223;2
GOIAS;5223;10
MARANHAO;5223;2
MINAS GERAIS;5223;6
PARANA;5223;1
PERNAMBUCO;5223;3
RIO DE JANEIRO;5223;1
RIO GRANDE DO SUL;5223;6
RONDONIA;5223;1
SANTA CATARINA;5223;2
SAO PAULO;5223;27
SERGIPE;5223;2
ACRE;5231;2
ALAGOAS;5231;4
AMAZONAS;5231;6
AMAPA;5231;2
BAHIA;5231;12
CEARA;5231;11
DISTRITO FEDERAL;5231;67
ESPIRITO SANTO;5231;7
GOIAS;5231;75
MARANHAO;5231;4
MATO GROSSO;5231;5
MATO GROSSO DO SUL;5231;7
MINAS GERAIS;5231;74
PARA;5231;1
PARAIBA;5231;5
PARANA;5231;91
PERNAMBUCO;5231;18
PIAUI;5231;1
RIO DE JANEIRO;5231;7
RIO GRANDE DO NORTE;5231;5
RIO GRANDE DO SUL;5231;48
RONDONIA;5231;5
SANTA CATARINA;5231;82
SAO PAULO;5231;581
SERGIPE;5231;18
TOCANTINS;5231;1
ACRE;5240;1
ALAGOAS;5240;5
AMAZONAS;5240;1
BAHIA;5240;4
DISTRITO FEDERAL;5240;1
GOIAS;5240;7
MARANHAO;5240;1
MATO GROSSO;5240;1
MINAS GERAIS;5240;2
PARAIBA;5240;1
PARANA;5240;2
PIAUI;5240;1
RIO GRANDE DO SUL;5240;3
RONDONIA;5240;1
SANTA CATARINA;5240;4
SAO PAULO;5240;97
ACRE;5258;2
ALAGOAS;5258;14
AMAPA;5258;1
BAHIA;5258;14
CEARA;5258;6
DISTRITO FEDERAL;5258;9
ESPIRITO SANTO;5258;6
GOIAS;5258;66
MARANHAO;5258;2
MATO GROSSO;5258;4
MATO GROSSO DO SUL;5258;3
MINAS GERAIS;5258;57
PARAIBA;5258;3
PARANA;5258;5
PERNAMBUCO;5258;6
RIO DE JANEIRO;5258;2
RIO GRANDE DO NORTE;5258;1
RIO GRANDE DO SUL;5258;4
RONDONIA;5258;7
SANTA CATARINA;5258;20
SAO PAULO;5258;303
SERGIPE;5258;9
TOCANTINS;5258;1
ACRE;5266;2
ALAGOAS;5266;3
AMAPA;5266;1
BAHIA;5266;56
CEARA;5266;2
ESPIRITO SANTO;5266;2
GOIAS;5266;13
MARANHAO;5266;3
MATO GROSSO;5266;1
MATO GROSSO DO SUL;5266;2
MINAS GERAIS;5266;12
PARAIBA;5266;2
PARANA;5266;40
PERNAMBUCO;5266;6
PIAUI;5266;1
RIO DE JANEIRO;5266;1
RIO GRANDE DO SUL;5266;5
RONDONIA;5266;2
SANTA CATARINA;5266;19
SAO PAULO;5266;134
SERGIPE;5266;6
ACRE;5274;80
ALAGOAS;5274;42
AMAZONAS;5274;25
AMAPA;5274;30
BAHIA;5274;507
CEARA;5274;90
DISTRITO FEDERAL;5274;244
ESPIRITO SANTO;5274;45
GOIAS;5274;1196
MARANHAO;5274;10
MATO GROSSO;5274;169
MATO GROSSO DO SUL;5274;66
MINAS GERAIS;5274;559
PARA;5274;39
PARAIBA;5274;169
PARANA;5274;304
PERNAMBUCO;5274;202
PIAUI;5274;10
RIO DE JANEIRO;5274;27
RIO GRANDE DO NORTE;5274;124
RIO GRANDE DO SUL;5274;212
RONDONIA;5274;121
RORAIMA;5274;2
SANTA CATARINA;5274;340
SAO PAULO;5274;2323
SERGIPE;5274;19
TOCANTINS;5274;12
ACRE;5282;18
ALAGOAS;5282;1
AMAZONAS;5282;1
AMAPA;5282;8
BAHIA;5282;3
CEARA;5282;7
DISTRITO FEDERAL;5282;6
ESPIRITO SANTO;5282;6
GOIAS;5282;18
MARANHAO;5282;1
MATO GROSSO;5282;3
MATO GROSSO DO SUL;5282;10
MINAS GERAIS;5282;44
PARA;5282;1
PARAIBA;5282;8
PARANA;5282;16
PERNAMBUCO;5282;1
PIAUI;5282;1
RIO DE JANEIRO;5282;2
RIO GRANDE DO NORTE;5282;13
RIO GRANDE DO SUL;5282;7
RONDONIA;5282;6
SANTA CATARINA;5282;25
SAO PAULO;5282;24
ACRE;5290;3
BAHIA;5290;3
DISTRITO FEDERAL;5290;5
ESPIRITO SANTO;5290;3
GOIAS;5290;5
MATO GROSSO DO SUL;5290;2
MINAS GERAIS;5290;6
PARANA;5290;7
PERNAMBUCO;5290;1
RIO GRANDE DO SUL;5290;2
RONDONIA;5290;1
SANTA CATARINA;5290;16
SAO PAULO;5290;6
ACRE;5304;3
BAHIA;5304;1
CEARA;5304;1
DISTRITO FEDERAL;5304;2
ESPIRITO SANTO;5304;1
GOIAS;5304;3
MATO GROSSO;5304;1
MATO GROSSO DO SUL;5304;1
MINAS GERAIS;5304;8
PARAIBA;5304;4
PARANA;5304;4
PERNAMBUCO;5304;1
RIO GRANDE DO NORTE;5304;5
RIO GRANDE DO SUL;5304;2
RONDONIA;5304;1
SANTA CATARINA;5304;11
SAO PAULO;5304;12
BAHIA;5312;1
MATO GROSSO;5312;1
PARANA;5312;1
RIO GRANDE DO SUL;5312;1
SANTA CATARINA;5312;1
SAO PAULO;5312;3
ACRE;5320;1
ALAGOAS;5320;1
BAHIA;5320;6
CEARA;5320;1
DISTRITO FEDERAL;5320;5
ESPIRITO SANTO;5320;5
GOIAS;5320;6
MATO GROSSO;5320;1
MATO GROSSO DO SUL;5320;7
MINAS GERAIS;5320;14
PARAIBA;5320;3
PARANA;5320;20
PERNAMBUCO;5320;1
RIO GRANDE DO NORTE;5320;11
RIO GRANDE DO SUL;5320;4
SANTA CATARINA;5320;19
SAO PAULO;5320;4
DISTRITO FEDERAL;5339;1
MATO GROSSO;5339;1
MINAS GERAIS;5339;1
SAO PAULO;5339;1
ACRE;5347;1
BAHIA;5347;6
CEARA;5347;1
DISTRITO FEDERAL;5347;7
ESPIRITO SANTO;5347;3
GOIAS;5347;17
MATO GROSSO;5347;2
MINAS GERAIS;5347;22
PARAIBA;5347;5
PARANA;5347;24
PERNAMBUCO;5347;2
RIO DE JANEIRO;5347;2
RIO GRANDE DO NORTE;5347;5
RIO GRANDE DO SUL;5347;21
SANTA CATARINA;5347;32
SAO PAULO;5347;37
SERGIPE;5347;4
AMAZONAS;5355;1
BAHIA;5355;2
CEARA;5355;1
DISTRITO FEDERAL;5355;1
GOIAS;5355;3
MATO GROSSO DO SUL;5355;2
MINAS GERAIS;5355;3
PARA;5355;1
PARANA;5355;3
PERNAMBUCO;5355;1
RIO GRANDE DO SUL;5355;1
RONDONIA;5355;1
SANTA CATARINA;5355;1
SAO PAULO;5355;3
SERGIPE;5355;1
TOCANTINS;5355;2
AMAZONAS;5363;1
BAHIA;5363;1
CEARA;5363;2
DISTRITO FEDERAL;5363;2
GOIAS;5363;3
PERNAMBUCO;5363;1
RIO GRANDE DO NORTE;5363;1
RIO GRANDE DO SUL;5363;3
RORAIMA;5363;1
SANTA CATARINA;5363;1
SAO PAULO;5363;12
ACRE;5371;3
ALAGOAS;5371;2
AMAZONAS;5371;19
BAHIA;5371;10
CEARA;5371;15
DISTRITO FEDERAL;5371;46
ESPIRITO SANTO;5371;4
GOIAS;5371;29
MARANHAO;5371;7
MATO GROSSO;5371;3
MATO GROSSO DO SUL;5371;4
MINAS GERAIS;5371;45
PARA;5371;1
PARAIBA;5371;6
PARANA;5371;34
PERNAMBUCO;5371;9
PIAUI;5371;2
RIO DE JANEIRO;5371;9
RIO GRANDE DO NORTE;5371;6
RIO GRANDE DO SUL;5371;27
RONDONIA;5371;4
SANTA CATARINA;5371;27
SAO PAULO;5371;298
SERGIPE;5371;3
ACRE;5380;48
ALAGOAS;5380;262
AMAZONAS;5380;151
AMAPA;5380;6
BAHIA;5380;256
CEARA;5380;1331
DISTRITO FEDERAL;5380;338
ESPIRITO SANTO;5380;104
GOIAS;5380;1237
MARANHAO;5380;171
MATO GROSSO;5380;68
MATO GROSSO DO SUL;5380;78
MINAS GERAIS;5380;683
PARA;5380;50
PARAIBA;5380;147
PARANA;5380;433
PERNAMBUCO;5380;274
PIAUI;5380;26
RIO DE JANEIRO;5380;68
RIO GRANDE DO NORTE;5380;91
RIO GRANDE DO SUL;5380;239
RONDONIA;5380;22
RORAIMA;5380;2
SANTA CATARINA;5380;508
SAO PAULO;5380;5427
SERGIPE;5380;226
TOCANTINS;5380;15
ACRE;5398;3
ALAGOAS;5398;3
AMAZONAS;5398;8
BAHIA;5398;30
CEARA;5398;74
DISTRITO FEDERAL;5398;18
ESPIRITO SANTO;5398;4
GOIAS;5398;67
MARANHAO;5398;28
MATO GROSSO;5398;3
MATO GROSSO DO SUL;5398;9
MINAS GERAIS;5398;58
PARA;5398;3
PARAIBA;5398;30
PARANA;5398;26
PERNAMBUCO;5398;11
RIO DE JANEIRO;5398;4
RIO GRANDE DO NORTE;5398;20
RIO GRANDE DO SUL;5398;47
RONDONIA;5398;2
RORAIMA;5398;1
SANTA CATARINA;5398;46
SAO PAULO;5398;293
SERGIPE;5398;20
TOCANTINS;5398;1
ACRE;5401;11
ALAGOAS;5401;25
AMAZONAS;5401;83
AMAPA;5401;30
BAHIA;5401;203
CEARA;5401;639
DISTRITO FEDERAL;5401;34
ESPIRITO SANTO;5401;13
GOIAS;5401;101
MARANHAO;5401;71
MATO GROSSO;5401;5
MATO GROSSO DO SUL;5401;12
MINAS GERAIS;5401;164
PARA;5401;6
PARAIBA;5401;73
PARANA;5401;38
PERNAMBUCO;5401;45
PIAUI;5401;13
RIO DE JANEIRO;5401;14
RIO GRANDE DO NORTE;5401;111
RIO GRANDE DO SUL;5401;88
RONDONIA;5401;10
RORAIMA;5401;3
SANTA CATARINA;5401;39
SAO PAULO;5401;608
SERGIPE;5401;99
TOCANTINS;5401;10
ACRE;5410;14
ALAGOAS;5410;61
AMAZONAS;5410;257
AMAPA;5410;7
BAHIA;5410;544
CEARA;5410;594
DISTRITO FEDERAL;5410;995
ESPIRITO SANTO;5410;61
GOIAS;5410;448
MARANHAO;5410;62
MATO GROSSO;5410;82
MATO GROSSO DO SUL;5410;30
MINAS GERAIS;5410;259
PARA;5410;67
PARAIBA;5410;85
PARANA;5410;123
PERNAMBUCO;5410;70
PIAUI;5410;8
RIO DE JANEIRO;5410;24
RIO GRANDE DO NORTE;5410;141
RIO GRANDE DO SUL;5410;79
RONDONIA;5410;24
RORAIMA;5410;15
SANTA CATARINA;5410;282
SAO PAULO;5410;876
SERGIPE;5410;53
TOCANTINS;5410;9
ACRE;5428;6
ALAGOAS;5428;23
AMAZONAS;5428;6
AMAPA;5428;19
BAHIA;5428;186
CEARA;5428;39
DISTRITO FEDERAL;5428;993
ESPIRITO SANTO;5428;83
GOIAS;5428;453
MARANHAO;5428;14
MATO GROSSO;5428;17
MATO GROSSO DO SUL;5428;32
MINAS GERAIS;5428;333
PARA;5428;17
PARAIBA;5428;37
PARANA;5428;159
PERNAMBUCO;5428;182
PIAUI;5428;34
RIO DE JANEIRO;5428;116
RIO GRANDE DO NORTE;5428;85
RIO GRANDE DO SUL;5428;89
RONDONIA;5428;14
RORAIMA;5428;1
SANTA CATARINA;5428;199
SAO PAULO;5428;350
SERGIPE;5428;28
TOCANTINS;5428;11
ALAGOAS;5436;15
BAHIA;5436;2
CEARA;5436;1
DISTRITO FEDERAL;5436;8
GOIAS;5436;3
MATO GROSSO;5436;1
MATO GROSSO DO SUL;5436;3
MINAS GERAIS;5436;22
PARA;5436;1
PARANA;5436;2
PERNAMBUCO;5436;1
RIO GRANDE DO SUL;5436;2
SANTA CATARINA;5436;2
SAO PAULO;5436;30
TOCANTINS;5436;1
ACRE;5444;12
ALAGOAS;5444;83
AMAZONAS;5444;6
AMAPA;5444;3
BAHIA;5444;134
CEARA;5444;150
DISTRITO FEDERAL;5444;365
ESPIRITO SANTO;5444;28
GOIAS;5444;171
MARANHAO;5444;25
MATO GROSSO;5444;43
MATO GROSSO DO SUL;5444;29
MINAS GERAIS;5444;258
PARA;5444;38
PARAIBA;5444;14
PARANA;5444;162
PERNAMBUCO;5444;193
PIAUI;5444;24
RIO DE JANEIRO;5444;214
RIO GRANDE DO NORTE;5444;47
RIO GRANDE DO SUL;5444;151
RONDONIA;5444;37
RORAIMA;5444;17
SANTA CATARINA;5444;506
SAO PAULO;5444;287
SERGIPE;5444;33
TOCANTINS;5444;3
ACRE;5452;674
ALAGOAS;5452;997
AMAZONAS;5452;1136
AMAPA;5452;104
BAHIA;5452;7152
CEARA;5452;11757
DISTRITO FEDERAL;5452;2792
ESPIRITO SANTO;5452;1593
GOIAS;5452;9056
MARANHAO;5452;1078
MATO GROSSO;5452;468
MATO GROSSO DO SUL;5452;944
MINAS GERAIS;5452;6323
PARA;5452;609
PARAIBA;5452;1872
PARANA;5452;6039
PERNAMBUCO;5452;2509
PIAUI;5452;146
RIO DE JANEIRO;5452;610
RIO GRANDE DO NORTE;5452;1815
RIO GRANDE DO SUL;5452;1604
RONDONIA;5452;215
RORAIMA;5452;72
SANTA CATARINA;5452;3680
SAO PAULO;5452;30135
