UF;Cod_Infracao;Quantidade
SAO PAULO;5045;788
SERGIPE;5045;61
TOCANTINS;5045;28
ACRE;5053;4
ALAGOAS;5053;11
AMAZONAS;5053;40
AMAPA;5053;3
BAHIA;5053;620
CEARA;5053;14
DISTRITO FEDERAL;5053;45
ESPIRITO SANTO;5053;48
GOIAS;5053;59
MARANHAO;5053;5
MATO GROSSO;5053;23
MATO GROSSO DO SUL;5053;26
MINAS GERAIS;5053;1208
PARA;5053;7
PARAIBA;5053;34
PARANA;5053;145
PERNAMBUCO;5053;86
PIAUI;5053;7
RIO DE JANEIRO;5053;47
RIO GRANDE DO NORTE;5053;26
RIO GRANDE DO SUL;5053;48
RONDONIA;5053;14
RORAIMA;5053;4
SANTA CATARINA;5053;199
SAO PAULO;5053;250
SERGIPE;5053;20
TOCANTINS;5053;4
ACRE;5061;1
ALAGOAS;5061;8
AMAZONAS;5061;20
AMAPA;5061;7
BAHIA;5061;185
CEARA;5061;13
DISTRITO FEDERAL;5061;12
ESPIRITO SANTO;5061;15
GOIAS;5061;18
MARANHAO;5061;15
MATO GROSSO;5061;70
MATO GROSSO DO SUL;5061;19
MINAS GERAIS;5061;305
PARA;5061;11
PARAIBA;5061;22
PARANA;5061;257
PERNAMBUCO;5061;29
PIAUI;5061;5
RIO DE JANEIRO;5061;20
RIO GRANDE DO NORTE;5061;17
RIO GRANDE DO SUL;5061;18
RONDONIA;5061;5
RORAIMA;5061;17
SANTA CATARINA;5061;245
SAO PAULO;5061;64
SERGIPE;5061;12
TOCANTINS;5061;5
AMAZONAS;5070;2
BAHIA;5070;3
DISTRITO FEDERAL;5070;1
ESPIRITO SANTO;5070;2
MARANHAO;5070;1
MINAS GERAIS;5070;13
PARA;5070;1
PARANA;5070;21
RIO GRANDE DO SUL;5070;1
RONDONIA;5070;1
SANTA CATARINA;5070;15
SAO PAULO;5070;11
SERGIPE;5070;1
ALAGOAS;5088;2
AMAZONAS;5088;1
BAHIA;5088;9
DISTRITO FEDERAL;5088;1
ESPIRITO SANTO;5088;3
MARANHAO;5088;1
MATO GROSSO;5088;6
MATO GROSSO DO SUL;5088;2
MINAS GERAIS;5088;45
PARANA;5088;14
PERNAMBUCO;5088;1
PIAUI;5088;1
RIO DE JANEIRO;5088;1
RIO GRANDE DO NORTE;5088;5
RIO GRANDE DO SUL;5088;4
RONDONIA;5088;1
RORAIMA;5088;1
SANTA CATARINA;5088;7
SAO PAULO;5088;14
ALAGOAS;5096;1
AMAZONAS;5096;2
AMAPA;5096;1
BAHIA;5096;22
CEARA;5096;1
DISTRITO FEDERAL;5096;3
ESPIRITO SANTO;5096;6
GOIAS;5096;4
MARANHAO;5096;1
MATO GROSSO;5096;12
MATO GROSSO DO SUL;5096;2
MINAS GERAIS;5096;36
PARA;5096;1
PARAIBA;5096;1
PARANA;5096;38
PIAUI;5096;1
RIO DE JANEIRO;5096;5
RIO GRANDE DO NORTE;5096;5
RIO GRANDE DO SUL;5096;8
RORAIMA;5096;1
SANTA CATARINA;5096;60
SAO PAULO;5096;17
SERGIPE;5096;1
AMAZONAS;5100;1
BAHIA;5100;3
CEARA;5100;1
DISTRITO FEDERAL;5100;1
GOIAS;5100;1
MINAS GERAIS;5100;2
PARANA;5100;3
PERNAMBUCO;5100;1
RIO DE JANEIRO;5100;1
RIO GRANDE DO NORTE;5100;2
SANTA CATARINA;5100;1
SAO PAULO;5100;4
ACRE;5118;1
ALAGOAS;5118;61
AMAZONAS;5118;646
AMAPA;5118;53
BAHIA;5118;273
CEARA;5118;182
DISTRITO FEDERAL;5118;99
ESPIRITO SANTO;5118;177
GOIAS;5118;144
MARANHAO;5118;62
MATO GROSSO;5118;91
MATO GROSSO DO SUL;5118;82
MINAS GERAIS;5118;5477
PARA;5118;99
PARAIBA;5118;147
PARANA;5118;9211
PERNAMBUCO;5118;301
PIAUI;5118;83
RIO DE JANEIRO;5118;259
RIO GRANDE DO NORTE;5118;179
RIO GRANDE DO SUL;5118;307
RONDONIA;5118;21
RORAIMA;5118;58
SANTA CATARINA;5118;3382
SAO PAULO;5118;818
SERGIPE;5118;186
TOCANTINS;5118;12
AMAZONAS;5126;1
BAHIA;5126;2
CEARA;5126;2
ESPIRITO SANTO;5126;15
GOIAS;5126;1
MATO GROSSO;5126;1
MATO GROSSO DO SUL;5126;3
MINAS GERAIS;5126;172
PARA;5126;1
PARANA;5126;522
PERNAMBUCO;5126;4
RIO DE JANEIRO;5126;4
RIO GRANDE DO SUL;5126;33
SANTA CATARINA;5126;171
SAO PAULO;5126;101
SERGIPE;5126;3
ALAGOAS;5134;7
AMAZONAS;5134;2
AMAPA;5134;4
BAHIA;5134;19
CEARA;5134;8
DISTRITO FEDERAL;5134;3
ESPIRITO SANTO;5134;9
GOIAS;5134;21
MARANHAO;5134;7
MATO GROSSO;5134;7
MATO GROSSO DO SUL;5134;9
MINAS GERAIS;5134;475
PARA;5134;8
PARAIBA;5134;13
PARANA;5134;272
PERNAMBUCO;5134;18
PIAUI;5134;3
RIO DE JANEIRO;5134;15
RIO GRANDE DO NORTE;5134;9
RIO GRANDE DO SUL;5134;32
RONDONIA;5134;1
SANTA CATARINA;5134;66
SAO PAULO;5134;62
SERGIPE;5134;13
ALAGOAS;5142;8
AMAZONAS;5142;4
AMAPA;5142;8
BAHIA;5142;30
CEARA;5142;13
DISTRITO FEDERAL;5142;20
ESPIRITO SANTO;5142;52
GOIAS;5142;29
MARANHAO;5142;5
MATO GROSSO;5142;9
MATO GROSSO DO SUL;5142;19
MINAS GERAIS;5142;621
PARA;5142;12
PARAIBA;5142;12
PARANA;5142;582
PERNAMBUCO;5142;38
PIAUI;5142;4
RIO DE JANEIRO;5142;46
RIO GRANDE DO NORTE;5142;7
RIO GRANDE DO SUL;5142;33
RONDONIA;5142;1
RORAIMA;5142;3
SANTA CATARINA;5142;593
SAO PAULO;5142;191
SERGIPE;5142;27
TOCANTINS;5142;4
ALAGOAS;5150;2
AMAZONAS;5150;1
AMAPA;5150;2
BAHIA;5150;14
CEARA;5150;6
DISTRITO FEDERAL;5150;2
ESPIRITO SANTO;5150;1
GOIAS;5150;5
MATO GROSSO DO SUL;5150;2
MINAS GERAIS;5150;119
PARAIBA;5150;5
PARANA;5150;31
PERNAMBUCO;5150;25
RIO DE JANEIRO;5150;8
RIO GRANDE DO NORTE;5150;3
RIO GRANDE DO SUL;5150;8
RONDONIA;5150;1
SANTA CATARINA;5150;28
SAO PAULO;5150;43
SERGIPE;5150;1
ACRE;5169;1
ALAGOAS;5169;18
AMAZONAS;5169;418
AMAPA;5169;13
BAHIA;5169;164
CEARA;5169;33
DISTRITO FEDERAL;5169;92
ESPIRITO SANTO;5169;58
GOIAS;5169;77
MARANHAO;5169;38
MATO GROSSO;5169;55
MATO GROSSO DO SUL;5169;49
MINAS GERAIS;5169;3211
PARA;5169;26
PARAIBA;5169;21
PARANA;5169;2768
PERNAMBUCO;5169;50
PIAUI;5169;30
RIO DE JANEIRO;5169;46
RIO GRANDE DO NORTE;5169;70
RIO GRANDE DO SUL;5169;92
RONDONIA;5169;31
RORAIMA;5169;39
SANTA CATARINA;5169;1134
SAO PAULO;5169;378
SERGIPE;5169;15
TOCANTINS;5169;5
ACRE;5177;1
ALAGOAS;5177;1
AMAPA;5177;1
CEARA;5177;1
DISTRITO FEDERAL;5177;2
ESPIRITO SANTO;5177;1
MARANHAO;5177;1
MATO GROSSO;5177;1
MATO GROSSO DO SUL;5177;4
MINAS GERAIS;5177;117
PARAIBA;5177;1
PARANA;5177;210
PERNAMBUCO;5177;3
RIO DE JANEIRO;5177;6
RIO GRANDE DO SUL;5177;4
SANTA CATARINA;5177;40
SAO PAULO;5177;15
ACRE;5185;72
ALAGOAS;5185;526
AMAZONAS;5185;1231
AMAPA;5185;126
BAHIA;5185;4436
CEARA;5185;294
DISTRITO FEDERAL;5185;960
ESPIRITO SANTO;5185;1563
GOIAS;5185;1380
MARANHAO;5185;176
MATO GROSSO;5185;865
MATO GROSSO DO SUL;5185;796
MINAS GERAIS;5185;29341
PARA;5185;203
PARAIBA;5185;1624
PARANA;5185;35065
PERNAMBUCO;5185;907
PIAUI;5185;353
RIO DE JANEIRO;5185;5753
RIO GRANDE DO NORTE;5185;1106
RIO GRANDE DO SUL;5185;3001
RONDONIA;5185;437
RORAIMA;5185;4891
SANTA CATARINA;5185;31771
SAO PAULO;5185;29643
SERGIPE;5185;225
TOCANTINS;5185;352
ACRE;5193;28
ALAGOAS;5193;16
AMAZONAS;5193;292
AMAPA;5193;66
BAHIA;5193;522
CEARA;5193;40
DISTRITO FEDERAL;5193;111
ESPIRITO SANTO;5193;123
GOIAS;5193;128
MARANHAO;5193;46
MATO GROSSO;5193;152
MATO GROSSO DO SUL;5193;141
MINAS GERAIS;5193;1836
PARA;5193;67
PARAIBA;5193;106
PARANA;5193;2709
PERNAMBUCO;5193;89
PIAUI;5193;30
RIO DE JANEIRO;5193;208
RIO GRANDE DO NORTE;5193;87
RIO GRANDE DO SUL;5193;190
RONDONIA;5193;101
RORAIMA;5193;110
SANTA CATARINA;5193;1035
SAO PAULO;5193;1377
SERGIPE;5193;36
TOCANTINS;5193;32
ACRE;5207;17
ALAGOAS;5207;151
AMAZONAS;5207;56
AMAPA;5207;8
BAHIA;5207;899
CEARA;5207;224
DISTRITO FEDERAL;5207;132
ESPIRITO SANTO;5207;135
GOIAS;5207;586
MARANHAO;5207;58
MATO GROSSO;5207;98
MATO GROSSO DO SUL;5207;80
MINAS GERAIS;5207;5167
PARA;5207;39
PARAIBA;5207;48
PARANA;5207;2315
PERNAMBUCO;5207;200
PIAUI;5207;33
RIO DE JANEIRO;5207;178
RIO GRANDE DO NORTE;5207;158
RIO GRANDE DO SUL;5207;121
RONDONIA;5207;75
RORAIMA;5207;741
SANTA CATARINA;5207;3730
SAO PAULO;5207;4373
SERGIPE;5207;81
TOCANTINS;5207;26
ALAGOAS;5215;7
AMAZONAS;5215;31
BAHIA;5215;15
CEARA;5215;1
DISTRITO FEDERAL;5215;1
ESPIRITO SANTO;5215;4
GOIAS;5215;2
MATO GROSSO;5215;4
MATO GROSSO DO SUL;5215;3
MINAS GERAIS;5215;483
PARA;5215;17
PARAIBA;5215;10
PARANA;5215;364
PERNAMBUCO;5215;12
PIAUI;5215;5
RIO DE JANEIRO;5215;34
RIO GRANDE DO NORTE;5215;9
RIO GRANDE DO SUL;5215;11
RONDONIA;5215;6
RORAIMA;5215;7
SANTA CATARINA;5215;192
SAO PAULO;5215;398
SERGIPE;5215;4
TOCANTINS;5215;2
BAHIA;5223;2
MINAS GERAIS;5223;3
PARANA;5223;5
PERNAMBUCO;5223;1
PIAUI;5223;1
RIO GRANDE DO NORTE;5223;1
SANTA CATARINA;5223;6
SAO PAULO;5223;14
ALAGOAS;5231;4
AMAPA;5231;1
BAHIA;5231;15
CEARA;5231;5
DISTRITO FEDERAL;5231;3
ESPIRITO SANTO;5231;4
GOIAS;5231;9
MATO GROSSO;5231;2
MATO GROSSO DO SUL;5231;7
MINAS GERAIS;5231;101
PARA;5231;4
PARAIBA;5231;4
PARANA;5231;205
PERNAMBUCO;5231;5
PIAUI;5231;3
RIO DE JANEIRO;5231;19
RIO GRANDE DO NORTE;5231;3
RIO GRANDE DO SUL;5231;17
RONDONIA;5231;1
RORAIMA;5231;3
SANTA CATARINA;5231;224
SAO PAULO;5231;186
SERGIPE;5231;2
AMAZONAS;5240;17
CEARA;5240;1
GOIAS;5240;1
MATO GROSSO;5240;1
MINAS GERAIS;5240;8
PARANA;5240;38
PERNAMBUCO;5240;1
RIO DE JANEIRO;5240;5
RIO GRANDE DO NORTE;5240;1
RIO GRANDE DO SUL;5240;5
SANTA CATARINA;5240;28
SAO PAULO;5240;11
ALAGOAS;5258;1
BAHIA;5258;4
CEARA;5258;1
ESPIRITO SANTO;5258;1
MINAS GERAIS;5258;33
PARANA;5258;2
SANTA CATARINA;5258;54
SAO PAULO;5258;95
TOCANTINS;5258;2
ESPIRITO SANTO;5266;2
GOIAS;5266;1
MINAS GERAIS;5266;28
PARA;5266;1
PARANA;5266;26
RIO DE JANEIRO;5266;1
RIO GRANDE DO SUL;5266;2
RORAIMA;5266;1
SANTA CATARINA;5266;92
SAO PAULO;5266;114
ALAGOAS;5274;3
AMAZONAS;5274;52
BAHIA;5274;39
CEARA;5274;3
DISTRITO FEDERAL;5274;10
ESPIRITO SANTO;5274;14
GOIAS;5274;7
MARANHAO;5274;6
MATO GROSSO;5274;7
MATO GROSSO DO SUL;5274;6
MINAS GERAIS;5274;679
PARA;5274;14
PARAIBA;5274;6
PARANA;5274;1319
PERNAMBUCO;5274;27
PIAUI;5274;14
RIO DE JANEIRO;5274;10
RIO GRANDE DO NORTE;5274;18
RIO GRANDE DO SUL;5274;17
RONDONIA;5274;3
RORAIMA;5274;17
SANTA CATARINA;5274;916
SAO PAULO;5274;81
TOCANTINS;5274;2
ALAGOAS;5282;1
BAHIA;5282;6
CEARA;5282;1
DISTRITO FEDERAL;5282;2
ESPIRITO SANTO;5282;1
GOIAS;5282;1
MARANHAO;5282;1
MATO GROSSO;5282;1
MINAS GERAIS;5282;58
PARA;5282;1
PARAIBA;5282;3
PARANA;5282;69
PERNAMBUCO;5282;6
RIO GRANDE DO NORTE;5282;2
RIO GRANDE DO SUL;5282;1
RONDONIA;5282;1
RORAIMA;5282;4
SANTA CATARINA;5282;64
SAO PAULO;5282;8
BAHIA;5290;1
CEARA;5290;1
ESPIRITO SANTO;5290;1
MINAS GERAIS;5290;9
PARANA;5290;8
RIO DE JANEIRO;5290;1
RONDONIA;5290;1
SANTA CATARINA;5290;34
SAO PAULO;5290;2
BAHIA;5304;1
CEARA;5304;1
MINAS GERAIS;5304;23
PARAIBA;5304;1
PARANA;5304;6
PERNAMBUCO;5304;2
RIO DE JANEIRO;5304;1
RIO GRANDE DO NORTE;5304;2
RIO GRANDE DO SUL;5304;2
SANTA CATARINA;5304;32
SAO PAULO;5304;1
BAHIA;5312;1
PARANA;5312;1
RIO DE JANEIRO;5312;1
SANTA CATARINA;5312;2
ALAGOAS;5320;1
BAHIA;5320;2
CEARA;5320;1
ESPIRITO SANTO;5320;1
GOIAS;5320;1
MATO GROSSO;5320;1
MATO GROSSO DO SUL;5320;1
MINAS GERAIS;5320;25
PARAIBA;5320;3
PARANA;5320;52
PERNAMBUCO;5320;4
PIAUI;5320;1
RIO DE JANEIRO;5320;2
RIO GRANDE DO NORTE;5320;2
RIO GRANDE DO SUL;5320;4
RONDONIA;5320;2
SANTA CATARINA;5320;33
SAO PAULO;5320;6
PERNAMBUCO;5339;1
SANTA CATARINA;5339;3
BAHIA;5347;6
ESPIRITO SANTO;5347;1
GOIAS;5347;2
MINAS GERAIS;5347;27
PARAIBA;5347;3
PARANA;5347;59
PERNAMBUCO;5347;2
RIO DE JANEIRO;5347;5
RIO GRANDE DO SUL;5347;4
RONDONIA;5347;1
RORAIMA;5347;1
SANTA CATARINA;5347;58
SAO PAULO;5347;4
BAHIA;5355;1
GOIAS;5355;2
MATO GROSSO;5355;4
MATO GROSSO DO SUL;5355;1
MINAS GERAIS;5355;3
PARAIBA;5355;1
PARANA;5355;1
RIO DE JANEIRO;5355;4
RIO GRANDE DO SUL;5355;1
RONDONIA;5355;2
SANTA CATARINA;5355;4
SAO PAULO;5355;1
MINAS GERAIS;5363;2
PARAIBA;5363;1
PARANA;5363;1
SANTA CATARINA;5363;2
AMAZONAS;5371;1
AMAPA;5371;1
BAHIA;5371;4
CEARA;5371;3
DISTRITO FEDERAL;5371;11
ESPIRITO SANTO;5371;3
GOIAS;5371;14
MARANHAO;5371;4
MATO GROSSO;5371;1
MATO GROSSO DO SUL;5371;8
MINAS GERAIS;5371;61
PARA;5371;2
PARAIBA;5371;3
PARANA;5371;38
PERNAMBUCO;5371;5
PIAUI;5371;1
RIO DE JANEIRO;5371;9
RIO GRANDE DO NORTE;5371;2
RIO GRANDE DO SUL;5371;22
RONDONIA;5371;1
RORAIMA;5371;2
SANTA CATARINA;5371;48
SAO PAULO;5371;77
SERGIPE;5371;4
TOCANTINS;5371;1
ALAGOAS;5380;25
AMAZONAS;5380;13
AMAPA;5380;4
BAHIA;5380;41
CEARA;5380;12
DISTRITO FEDERAL;5380;9
ESPIRITO SANTO;5380;15
GOIAS;5380;9
MARANHAO;5380;3
MATO GROSSO;5380;5
MATO GROSSO DO SUL;5380;3
MINAS GERAIS;5380;456
PARA;5380;45
PARAIBA;5380;53
PARANA;5380;943
PERNAMBUCO;5380;21
PIAUI;5380;19
RIO DE JANEIRO;5380;104
RIO GRANDE DO NORTE;5380;23
RIO GRANDE DO SUL;5380;12
RONDONIA;5380;6
SANTA CATARINA;5380;550
SAO PAULO;5380;1408
SERGIPE;5380;3
TOCANTINS;5380;1
ALAGOAS;5398;2
BAHIA;5398;1
CEARA;5398;1
DISTRITO FEDERAL;5398;1
GOIAS;5398;1
MATO GROSSO DO SUL;5398;1
MINAS GERAIS;5398;90
PARAIBA;5398;2
PARANA;5398;72
RIO DE JANEIRO;5398;3
RIO GRANDE DO NORTE;5398;1
RIO GRANDE DO SUL;5398;2
RORAIMA;5398;1
SANTA CATARINA;5398;98
SAO PAULO;5398;85
TOCANTINS;5398;1
ALAGOAS;5401;5
AMAZONAS;5401;2
BAHIA;5401;6
CEARA;5401;11
DISTRITO FEDERAL;5401;1
ESPIRITO SANTO;5401;5
GOIAS;5401;1
MARANHAO;5401;1
MATO GROSSO;5401;1
MINAS GERAIS;5401;170
PARA;5401;7
PARAIBA;5401;64
PARANA;5401;83
PERNAMBUCO;5401;11
PIAUI;5401;1
RIO DE JANEIRO;5401;7
RIO GRANDE DO SUL;5401;10
RONDONIA;5401;1
SANTA CATARINA;5401;72
SAO PAULO;5401;148
ALAGOAS;5410;41
AMAZONAS;5410;22
AMAPA;5410;1
BAHIA;5410;6
CEARA;5410;4
DISTRITO FEDERAL;5410;13
ESPIRITO SANTO;5410;2
GOIAS;5410;2
MARANHAO;5410;1
MATO GROSSO;5410;1
MATO GROSSO DO SUL;5410;1
MINAS GERAIS;5410;187
PARA;5410;67
PARAIBA;5410;15
PARANA;5410;216
PERNAMBUCO;5410;12
RIO DE JANEIRO;5410;100
RIO GRANDE DO NORTE;5410;12
RIO GRANDE DO SUL;5410;4
RONDONIA;5410;3
RORAIMA;5410;7
SANTA CATARINA;5410;357
SAO PAULO;5410;257
SERGIPE;5410;3
TOCANTINS;5410;5
ACRE;5428;9
ALAGOAS;5428;5
AMAZONAS;5428;7
AMAPA;5428;5
BAHIA;5428;348
CEARA;5428;65
DISTRITO FEDERAL;5428;60
ESPIRITO SANTO;5428;53
GOIAS;5428;42
MARANHAO;5428;23
MATO GROSSO;5428;28
MATO GROSSO DO SUL;5428;51
MINAS GERAIS;5428;473
PARA;5428;15
PARAIBA;5428;32
PARANA;5428;267
PERNAMBUCO;5428;239
PIAUI;5428;26
RIO DE JANEIRO;5428;196
RIO GRANDE DO NORTE;5428;80
RIO GRANDE DO SUL;5428;53
RONDONIA;5428;56
RORAIMA;5428;3
SANTA CATARINA;5428;381
SAO PAULO;5428;348
SERGIPE;5428;14
TOCANTINS;5428;13
MARANHAO;5436;1
MATO GROSSO DO SUL;5436;1
MINAS GERAIS;5436;3
PARANA;5436;1
SANTA CATARINA;5436;24
SAO PAULO;5436;46
ACRE;5444;12
ALAGOAS;5444;22
AMAZONAS;5444;5
AMAPA;5444;2
BAHIA;5444;418
CEARA;5444;90
DISTRITO FEDERAL;5444;41
ESPIRITO SANTO;5444;36
GOIAS;5444;45
MARANHAO;5444;61
MATO GROSSO;5444;40
MATO GROSSO DO SUL;5444;30
MINAS GERAIS;5444;463
PARA;5444;93
PARAIBA;5444;30
PARANA;5444;263
PERNAMBUCO;5444;178
PIAUI;5444;25
RIO DE JANEIRO;5444;127
RIO GRANDE DO NORTE;5444;151
RIO GRANDE DO SUL;5444;76
RONDONIA;5444;20
RORAIMA;5444;7
SANTA CATARINA;5444;455
SAO PAULO;5444;525
SERGIPE;5444;11
TOCANTINS;5444;6
ACRE;5452;6
ALAGOAS;5452;443
AMAZONAS;5452;104
AMAPA;5452;11
BAHIA;5452;88
CEARA;5452;96
DISTRITO FEDERAL;5452;70
ESPIRITO SANTO;5452;125
GOIAS;5452;47
MARANHAO;5452;27
MATO GROSSO;5452;64
MATO GROSSO DO SUL;5452;59
MINAS GERAIS;5452;3397
PARA;5452;312
PARAIBA;5452;899
PARANA;5452;6840
PERNAMBUCO;5452;357
PIAUI;5452;72
RIO DE JANEIRO;5452;1306
RIO GRANDE DO NORTE;5452;264
RIO GRANDE DO SUL;5452;79
RONDONIA;5452;53
RORAIMA;5452;11
SANTA CATARINA;5452;8344
SAO PAULO;5452;9667
SERGIPE;5452;29
TOCANTINS;5452;48
ALAGOAS;5460;16
AMAZONAS;5460;1
BAHIA;5460;14
CEARA;5460;5
DISTRITO FEDERAL;5460;3
ESPIRITO SANTO;5460;14
GOIAS;5460;5
MARANHAO;5460;6
MATO GROSSO;5460;8
MATO GROSSO DO SUL;5460;4
MINAS GERAIS;5460;556
PARA;5460;8
PARAIBA;5460;61
PARANA;5460;1243
PERNAMBUCO;5460;18
PIAUI;5460;11
RIO DE JANEIRO;5460;50
RIO GRANDE DO NORTE;5460;23
RIO GRANDE DO SUL;5460;10
RONDONIA;5460;4
RORAIMA;5460;1
SANTA CATARINA;5460;1194
SAO PAULO;5460;1248
SERGIPE;5460;9
TOCANTINS;5460;2
ALAGOAS;5479;9
AMAZONAS;5479;9
AMAPA;5479;5
BAHIA;5479;19
CEARA;5479;34
DISTRITO FEDERAL;5479;8
ESPIRITO SANTO;5479;5
GOIAS;5479;1
MARANHAO;5479;1
MINAS GERAIS;5479;103
PARA;5479;3
PARAIBA;5479;117
PARANA;5479;264
PERNAMBUCO;5479;36
PIAUI;5479;12
RIO DE JANEIRO;5479;63
RIO GRANDE DO NORTE;5479;248
RIO GRANDE DO SUL;5479;1
RONDONIA;5479;1
RORAIMA;5479;2
SANTA CATARINA;5479;208
SAO PAULO;5479;109
SERGIPE;5479;2
TOCANTINS;5479;4
ALAGOAS;5487;50
AMAZONAS;5487;105
AMAPA;5487;19
BAHIA;5487;44
CEARA;5487;56
DISTRITO FEDERAL;5487;17
ESPIRITO SANTO;5487;37
GOIAS;5487;7
MARANHAO;5487;36
MATO GROSSO;5487;7
MATO GROSSO DO SUL;5487;12
MINAS GERAIS;5487;1027
PARA;5487;173
PARAIBA;5487;575
PARANA;5487;850
PERNAMBUCO;5487;97
PIAUI;5487;75
RIO DE JANEIRO;5487;95
RIO GRANDE DO NORTE;5487;148
RIO GRANDE DO SUL;5487;17
RONDONIA;5487;11
RORAIMA;5487;5
SANTA CATARINA;5487;973
SAO PAULO;5487;1243
SERGIPE;5487;39
TOCANTINS;5487;1
AMAZONAS;5495;2
AMAPA;5495;1
BAHIA;5495;3
CEARA;5495;3
ESPIRITO SANTO;5495;1
GOIAS;5495;1
MINAS GERAIS;5495;14
PARA;5495;1
PARAIBA;5495;1
PARANA;5495;38
PIAUI;5495;1
RIO DE JANEIRO;5495;2
RIO GRANDE DO NORTE;5495;5
SANTA CATARINA;5495;7
SAO PAULO;5495;42
SERGIPE;5495;2
TOCANTINS;5495;4
ACRE;5509;1
ALAGOAS;5509;9
AMAZONAS;5509;3
BAHIA;5509;24
CEARA;5509;12
DISTRITO FEDERAL;5509;36
ESPIRITO SANTO;5509;43
GOIAS;5509;14
MARANHAO;5509;4
MATO GROSSO;5509;5
MATO GROSSO DO SUL;5509;4
MINAS GERAIS;5509;1391
PARA;5509;39
PARAIBA;5509;60
PARANA;5509;357
PERNAMBUCO;5509;38
PIAUI;5509;51
RIO DE JANEIRO;5509;181
RIO GRANDE DO NORTE;5509;30
RIO GRANDE DO SUL;5509;7
RONDONIA;5509;4
RORAIMA;5509;3
SANTA CATARINA;5509;534
SAO PAULO;5509;1276
SERGIPE;5509;1
TOCANTINS;5509;20
AMAZONAS;5517;1
BAHIA;5517;5
ESPIRITO SANTO;5517;2
MINAS GERAIS;5517;58
PARANA;5517;24
RIO DE JANEIRO;5517;3
RONDONIA;5517;5
SANTA CATARINA;5517;19
SAO PAULO;5517;25
