UF;Cod_Infracao;Quantidade
SANTA CATARINA;5053;129
SAO PAULO;5053;316
SERGIPE;5053;22
TOCANTINS;5053;8
ACRE;5061;17
ALAGOAS;5061;32
AMAZONAS;5061;1
AMAPA;5061;2
BAHIA;5061;334
CEARA;5061;53
DISTRITO FEDERAL;5061;57
ESPIRITO SANTO;5061;43
GOIAS;5061;84
MARANHAO;5061;26
MATO GROSSO;5061;32
MATO GROSSO DO SUL;5061;38
MINAS GERAIS;5061;260
PARA;5061;24
PARAIBA;5061;32
PARANA;5061;91
PERNAMBUCO;5061;47
PIAUI;5061;11
RIO DE JANEIRO;5061;57
RIO GRANDE DO NORTE;5061;18
RIO GRANDE DO SUL;5061;106
RONDONIA;5061;51
RORAIMA;5061;4
SANTA CATARINA;5061;117
SAO PAULO;5061;465
SERGIPE;5061;8
TOCANTINS;5061;16
BAHIA;5070;4
CEARA;5070;1
DISTRITO FEDERAL;5070;1
ESPIRITO SANTO;5070;2
GOIAS;5070;1
MATO GROSSO DO SUL;5070;3
MINAS GERAIS;5070;7
PARAIBA;5070;2
PARANA;5070;39
PERNAMBUCO;5070;1
RIO DE JANEIRO;5070;2
RIO GRANDE DO SUL;5070;42
SANTA CATARINA;5070;16
SAO PAULO;5070;20
ALAGOAS;5088;1
BAHIA;5088;17
CEARA;5088;9
ESPIRITO SANTO;5088;1
GOIAS;5088;2
MATO GROSSO;5088;1
MINAS GERAIS;5088;10
PARAIBA;5088;1
PARANA;5088;13
RIO DE JANEIRO;5088;2
RIO GRANDE DO NORTE;5088;2
RIO GRANDE DO SUL;5088;25
RORAIMA;5088;2
SANTA CATARINA;5088;1
SAO PAULO;5088;30
SERGIPE;5088;2
ACRE;5096;3
ALAGOAS;5096;1
AMAZONAS;5096;1
AMAPA;5096;3
BAHIA;5096;91
CEARA;5096;44
DISTRITO FEDERAL;5096;15
ESPIRITO SANTO;5096;10
GOIAS;5096;8
MARANHAO;5096;6
MATO GROSSO;5096;10
MATO GROSSO DO SUL;5096;12
MINAS GERAIS;5096;33
PARA;5096;6
PARAIBA;5096;15
PARANA;5096;37
PERNAMBUCO;5096;11
PIAUI;5096;8
RIO DE JANEIRO;5096;14
RIO GRANDE DO NORTE;5096;6
RIO GRANDE DO SUL;5096;200
RONDONIA;5096;11
RORAIMA;5096;2
SANTA CATARINA;5096;48
SAO PAULO;5096;209
SERGIPE;5096;4
TOCANTINS;5096;7
AMAZONAS;5100;4
BAHIA;5100;4
CEARA;5100;21
GOIAS;5100;1
MINAS GERAIS;5100;4
PARANA;5100;2
PERNAMBUCO;5100;1
RIO DE JANEIRO;5100;1
RIO GRANDE DO NORTE;5100;1
RIO GRANDE DO SUL;5100;2
SANTA CATARINA;5100;4
SAO PAULO;5100;6
TOCANTINS;5100;1
ACRE;5118;200
ALAGOAS;5118;263
AMAZONAS;5118;186
AMAPA;5118;120
BAHIA;5118;991
CEARA;5118;1045
DISTRITO FEDERAL;5118;141
ESPIRITO SANTO;5118;671
GOIAS;5118;169
MARANHAO;5118;99
MATO GROSSO;5118;139
MATO GROSSO DO SUL;5118;603
MINAS GERAIS;5118;1608
PARA;5118;279
PARAIBA;5118;237
PARANA;5118;1798
PERNAMBUCO;5118;512
PIAUI;5118;111
RIO DE JANEIRO;5118;534
RIO GRANDE DO NORTE;5118;160
RIO GRANDE DO SUL;5118;1032
RONDONIA;5118;499
RORAIMA;5118;70
SANTA CATARINA;5118;1243
SAO PAULO;5118;3732
SERGIPE;5118;86
TOCANTINS;5118;31
ACRE;5126;3
ALAGOAS;5126;1
AMAZONAS;5126;2
BAHIA;5126;3
CEARA;5126;3
DISTRITO FEDERAL;5126;5
ESPIRITO SANTO;5126;16
GOIAS;5126;4
MATO GROSSO;5126;3
MATO GROSSO DO SUL;5126;16
MINAS GERAIS;5126;43
PARA;5126;2
PARAIBA;5126;1
PARANA;5126;157
PERNAMBUCO;5126;6
RIO DE JANEIRO;5126;14
RIO GRANDE DO NORTE;5126;1
RIO GRANDE DO SUL;5126;90
RONDONIA;5126;7
SANTA CATARINA;5126;160
SAO PAULO;5126;192
ACRE;5134;5
ALAGOAS;5134;10
AMAZONAS;5134;6
AMAPA;5134;7
BAHIA;5134;33
CEARA;5134;46
DISTRITO FEDERAL;5134;8
ESPIRITO SANTO;5134;20
GOIAS;5134;16
MARANHAO;5134;4
MATO GROSSO;5134;14
MATO GROSSO DO SUL;5134;15
MINAS GERAIS;5134;91
PARA;5134;13
PARAIBA;5134;11
PARANA;5134;61
PERNAMBUCO;5134;19
PIAUI;5134;9
RIO DE JANEIRO;5134;35
RIO GRANDE DO NORTE;5134;8
RIO GRANDE DO SUL;5134;87
RONDONIA;5134;6
RORAIMA;5134;2
SANTA CATARINA;5134;34
SAO PAULO;5134;230
SERGIPE;5134;5
ACRE;5142;35
ALAGOAS;5142;13
AMAZONAS;5142;9
AMAPA;5142;25
BAHIA;5142;258
CEARA;5142;350
DISTRITO FEDERAL;5142;55
ESPIRITO SANTO;5142;129
GOIAS;5142;62
MARANHAO;5142;21
MATO GROSSO;5142;25
MATO GROSSO DO SUL;5142;112
MINAS GERAIS;5142;301
PARA;5142;23
PARAIBA;5142;30
PARANA;5142;282
PERNAMBUCO;5142;87
PIAUI;5142;33
RIO DE JANEIRO;5142;106
RIO GRANDE DO NORTE;5142;30
RIO GRANDE DO SUL;5142;232
RONDONIA;5142;92
RORAIMA;5142;6
SANTA CATARINA;5142;313
SAO PAULO;5142;1700
SERGIPE;5142;37
TOCANTINS;5142;9
ACRE;5150;2
ALAGOAS;5150;2
AMAZONAS;5150;2
BAHIA;5150;18
CEARA;5150;106
DISTRITO FEDERAL;5150;4
ESPIRITO SANTO;5150;5
GOIAS;5150;6
MARANHAO;5150;2
MATO GROSSO;5150;2
MATO GROSSO DO SUL;5150;1
MINAS GERAIS;5150;25
PARA;5150;2
PARAIBA;5150;10
PARANA;5150;9
PERNAMBUCO;5150;23
PIAUI;5150;5
RIO DE JANEIRO;5150;5
RIO GRANDE DO NORTE;5150;17
RIO GRANDE DO SUL;5150;32
RONDONIA;5150;1
SANTA CATARINA;5150;14
SAO PAULO;5150;44
SERGIPE;5150;1
TOCANTINS;5150;2
ACRE;5169;481
ALAGOAS;5169;47
AMAZONAS;5169;65
AMAPA;5169;49
BAHIA;5169;151
CEARA;5169;48
DISTRITO FEDERAL;5169;183
ESPIRITO SANTO;5169;123
GOIAS;5169;470
MARANHAO;5169;118
MATO GROSSO;5169;601
MATO GROSSO DO SUL;5169;192
MINAS GERAIS;5169;2989
PARA;5169;316
PARAIBA;5169;98
PARANA;5169;511
PERNAMBUCO;5169;197
PIAUI;5169;60
RIO DE JANEIRO;5169;104
RIO GRANDE DO NORTE;5169;131
RIO GRANDE DO SUL;5169;332
RONDONIA;5169;321
RORAIMA;5169;12
SANTA CATARINA;5169;279
SAO PAULO;5169;1500
SERGIPE;5169;36
TOCANTINS;5169;33
ACRE;5177;19
AMAZONAS;5177;1
AMAPA;5177;2
BAHIA;5177;4
CEARA;5177;2
DISTRITO FEDERAL;5177;1
ESPIRITO SANTO;5177;1
GOIAS;5177;5
MATO GROSSO;5177;13
MATO GROSSO DO SUL;5177;7
MINAS GERAIS;5177;74
PARA;5177;3
PARANA;5177;18
PIAUI;5177;3
RIO DE JANEIRO;5177;4
RIO GRANDE DO NORTE;5177;1
RIO GRANDE DO SUL;5177;17
RONDONIA;5177;2
SANTA CATARINA;5177;6
SAO PAULO;5177;28
ACRE;5185;277
ALAGOAS;5185;1391
AMAZONAS;5185;5931
AMAPA;5185;334
BAHIA;5185;11336
CEARA;5185;7787
DISTRITO FEDERAL;5185;5460
ESPIRITO SANTO;5185;2169
GOIAS;5185;10466
MARANHAO;5185;2146
MATO GROSSO;5185;4833
MATO GROSSO DO SUL;5185;5485
MINAS GERAIS;5185;18913
PARA;5185;1039
PARAIBA;5185;3101
PARANA;5185;14842
PERNAMBUCO;5185;2850
PIAUI;5185;11595
RIO DE JANEIRO;5185;19009
RIO GRANDE DO NORTE;5185;1898
RIO GRANDE DO SUL;5185;8230
RONDONIA;5185;1443
RORAIMA;5185;983
SANTA CATARINA;5185;15492
SAO PAULO;5185;117468
SERGIPE;5185;1090
TOCANTINS;5185;479
ACRE;5193;48
ALAGOAS;5193;197
AMAZONAS;5193;150
AMAPA;5193;64
BAHIA;5193;846
CEARA;5193;517
DISTRITO FEDERAL;5193;400
ESPIRITO SANTO;5193;187
GOIAS;5193;610
MARANHAO;5193;160
MATO GROSSO;5193;380
MATO GROSSO DO SUL;5193;306
MINAS GERAIS;5193;1249
PARA;5193;141
PARAIBA;5193;242
PARANA;5193;1559
PERNAMBUCO;5193;323
PIAUI;5193;325
RIO DE JANEIRO;5193;786
RIO GRANDE DO NORTE;5193;164
RIO GRANDE DO SUL;5193;720
RONDONIA;5193;132
RORAIMA;5193;72
SANTA CATARINA;5193;880
SAO PAULO;5193;4506
SERGIPE;5193;69
TOCANTINS;5193;67
ACRE;5207;38
ALAGOAS;5207;244
AMAZONAS;5207;72
AMAPA;5207;6
BAHIA;5207;532
CEARA;5207;252
DISTRITO FEDERAL;5207;272
ESPIRITO SANTO;5207;120
GOIAS;5207;1067
MARANHAO;5207;78
MATO GROSSO;5207;146
MATO GROSSO DO SUL;5207;97
MINAS GERAIS;5207;839
PARA;5207;45
PARAIBA;5207;105
PARANA;5207;398
PERNAMBUCO;5207;325
PIAUI;5207;46
RIO DE JANEIRO;5207;636
RIO GRANDE DO NORTE;5207;194
RIO GRANDE DO SUL;5207;305
RONDONIA;5207;120
RORAIMA;5207;80
SANTA CATARINA;5207;698
SAO PAULO;5207;4372
SERGIPE;5207;54
TOCANTINS;5207;39
ACRE;5215;31
ALAGOAS;5215;40
AMAZONAS;5215;71
AMAPA;5215;4
BAHIA;5215;115
CEARA;5215;38
DISTRITO FEDERAL;5215;17
ESPIRITO SANTO;5215;17
GOIAS;5215;140
MARANHAO;5215;32
MATO GROSSO;5215;22
MATO GROSSO DO SUL;5215;20
MINAS GERAIS;5215;352
PARA;5215;40
PARAIBA;5215;44
PARANA;5215;110
PERNAMBUCO;5215;72
PIAUI;5215;11
RIO DE JANEIRO;5215;821
RIO GRANDE DO NORTE;5215;27
RIO GRANDE DO SUL;5215;39
RONDONIA;5215;32
SANTA CATARINA;5215;102
SAO PAULO;5215;1350
SERGIPE;5215;13
TOCANTINS;5215;2
ACRE;5223;1
ALAGOAS;5223;1
AMAZONAS;5223;1
BAHIA;5223;5
CEARA;5223;4
DISTRITO FEDERAL;5223;5
ESPIRITO SANTO;5223;1
GOIAS;5223;5
MARANHAO;5223;1
MINAS GERAIS;5223;8
PARA;5223;1
PARAIBA;5223;2
PARANA;5223;2
PERNAMBUCO;5223;5
RIO DE JANEIRO;5223;10
RIO GRANDE DO SUL;5223;2
RONDONIA;5223;2
SANTA CATARINA;5223;4
SAO PAULO;5223;14
SERGIPE;5223;2
ACRE;5231;1
ALAGOAS;5231;6
AMAZONAS;5231;1
AMAPA;5231;1
BAHIA;5231;24
CEARA;5231;6
DISTRITO FEDERAL;5231;10
ESPIRITO SANTO;5231;9
GOIAS;5231;27
MARANHAO;5231;4
MATO GROSSO;5231;11
MATO GROSSO DO SUL;5231;12
MINAS GERAIS;5231;49
PARA;5231;3
PARAIBA;5231;2
PARANA;5231;98
PERNAMBUCO;5231;19
PIAUI;5231;3
RIO DE JANEIRO;5231;52
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;43
RONDONIA;5231;7
SANTA CATARINA;5231;76
SAO PAULO;5231;335
SERGIPE;5231;8
TOCANTINS;5231;1
ACRE;5240;2
ALAGOAS;5240;1
AMAZONAS;5240;2
BAHIA;5240;6
DISTRITO FEDERAL;5240;1
GOIAS;5240;6
MATO GROSSO;5240;4
PARA;5240;9
PARAIBA;5240;1
PARANA;5240;5
PERNAMBUCO;5240;1
RIO GRANDE DO SUL;5240;5
SANTA CATARINA;5240;3
SAO PAULO;5240;55
SERGIPE;5240;2
ACRE;5258;1
ALAGOAS;5258;4
BAHIA;5258;15
DISTRITO FEDERAL;5258;3
ESPIRITO SANTO;5258;2
GOIAS;5258;42
MARANHAO;5258;4
MATO GROSSO;5258;2
MATO GROSSO DO SUL;5258;3
MINAS GERAIS;5258;28
PARA;5258;1
PARAIBA;5258;5
PERNAMBUCO;5258;4
RIO DE JANEIRO;5258;19
RIO GRANDE DO SUL;5258;4
RONDONIA;5258;1
SANTA CATARINA;5258;18
SAO PAULO;5258;176
TOCANTINS;5258;1
ACRE;5266;2
BAHIA;5266;50
CEARA;5266;1
DISTRITO FEDERAL;5266;1
ESPIRITO SANTO;5266;1
GOIAS;5266;4
MARANHAO;5266;1
MATO GROSSO;5266;2
MATO GROSSO DO SUL;5266;3
MINAS GERAIS;5266;23
PARAIBA;5266;2
PARANA;5266;13
PERNAMBUCO;5266;5
PIAUI;5266;1
RIO DE JANEIRO;5266;7
RIO GRANDE DO NORTE;5266;1
RIO GRANDE DO SUL;5266;5
RONDONIA;5266;1
SANTA CATARINA;5266;13
SAO PAULO;5266;142
ACRE;5274;77
ALAGOAS;5274;46
AMAZONAS;5274;19
AMAPA;5274;2
BAHIA;5274;370
CEARA;5274;154
DISTRITO FEDERAL;5274;78
ESPIRITO SANTO;5274;38
GOIAS;5274;508
MARANHAO;5274;139
MATO GROSSO;5274;139
MATO GROSSO DO SUL;5274;79
MINAS GERAIS;5274;503
PARA;5274;38
PARAIBA;5274;39
PARANA;5274;286
PERNAMBUCO;5274;150
PIAUI;5274;28
RIO DE JANEIRO;5274;90
RIO GRANDE DO NORTE;5274;40
RIO GRANDE DO SUL;5274;190
RONDONIA;5274;114
RORAIMA;5274;2
SANTA CATARINA;5274;298
SAO PAULO;5274;1957
SERGIPE;5274;33
TOCANTINS;5274;13
ACRE;5282;7
ALAGOAS;5282;1
AMAZONAS;5282;1
AMAPA;5282;3
BAHIA;5282;4
CEARA;5282;1
DISTRITO FEDERAL;5282;5
ESPIRITO SANTO;5282;2
GOIAS;5282;7
MARANHAO;5282;1
MATO GROSSO;5282;1
MATO GROSSO DO SUL;5282;8
MINAS GERAIS;5282;27
PARA;5282;3
PARAIBA;5282;2
PARANA;5282;16
PERNAMBUCO;5282;5
PIAUI;5282;1
RIO DE JANEIRO;5282;4
RIO GRANDE DO NORTE;5282;4
RIO GRANDE DO SUL;5282;3
RONDONIA;5282;2
SANTA CATARINA;5282;17
SAO PAULO;5282;22
SERGIPE;5282;2
TOCANTINS;5282;1
ACRE;5290;3
BAHIA;5290;1
CEARA;5290;2
ESPIRITO SANTO;5290;4
GOIAS;5290;1
MATO GROSSO;5290;2
MATO GROSSO DO SUL;5290;1
MINAS GERAIS;5290;7
PARANA;5290;4
PERNAMBUCO;5290;1
RIO GRANDE DO NORTE;5290;1
RIO GRANDE DO SUL;5290;1
SANTA CATARINA;5290;15
SAO PAULO;5290;4
ACRE;5304;5
ALAGOAS;5304;1
BAHIA;5304;2
CEARA;5304;2
DISTRITO FEDERAL;5304;2
GOIAS;5304;3
MATO GROSSO;5304;1
MATO GROSSO DO SUL;5304;6
MINAS GERAIS;5304;14
PARAIBA;5304;3
PARANA;5304;6
PERNAMBUCO;5304;1
PIAUI;5304;1
RIO DE JANEIRO;5304;1
RIO GRANDE DO SUL;5304;3
RONDONIA;5304;1
SANTA CATARINA;5304;7
SAO PAULO;5304;14
TOCANTINS;5304;1
BAHIA;5312;1
ESPIRITO SANTO;5312;1
GOIAS;5312;1
MATO GROSSO DO SUL;5312;1
ACRE;5320;1
BAHIA;5320;4
CEARA;5320;2
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;3
GOIAS;5320;4
MATO GROSSO DO SUL;5320;6
MINAS GERAIS;5320;14
PARAIBA;5320;1
PARANA;5320;17
PERNAMBUCO;5320;4
PIAUI;5320;1
RIO DE JANEIRO;5320;1
RIO GRANDE DO NORTE;5320;3
RIO GRANDE DO SUL;5320;1
SANTA CATARINA;5320;18
SAO PAULO;5320;19
SERGIPE;5320;1
MARANHAO;5339;1
SAO PAULO;5339;1
ACRE;5347;1
ALAGOAS;5347;1
AMAZONAS;5347;1
BAHIA;5347;6
CEARA;5347;2
DISTRITO FEDERAL;5347;2
ESPIRITO SANTO;5347;4
GOIAS;5347;1
MATO GROSSO;5347;6
MINAS GERAIS;5347;23
PARA;5347;1
PARANA;5347;11
RIO DE JANEIRO;5347;9
RIO GRANDE DO SUL;5347;29
SANTA CATARINA;5347;10
SAO PAULO;5347;21
DISTRITO FEDERAL;5355;11
ESPIRITO SANTO;5355;1
GOIAS;5355;1
MATO GROSSO;5355;2
MINAS GERAIS;5355;2
PARANA;5355;1
PERNAMBUCO;5355;2
RIO DE JANEIRO;5355;1
RIO GRANDE DO SUL;5355;2
SANTA CATARINA;5355;3
SAO PAULO;5355;6
ALAGOAS;5363;2
BAHIA;5363;1
ESPIRITO SANTO;5363;1
GOIAS;5363;2
MINAS GERAIS;5363;1
PARA;5363;1
PERNAMBUCO;5363;2
RIO DE JANEIRO;5363;8
RIO GRANDE DO SUL;5363;1
SAO PAULO;5363;4
SERGIPE;5363;1
TOCANTINS;5363;1
ALAGOAS;5371;8
AMAZONAS;5371;11
BAHIA;5371;17
CEARA;5371;4
DISTRITO FEDERAL;5371;11
ESPIRITO SANTO;5371;6
GOIAS;5371;6
MARANHAO;5371;4
MATO GROSSO;5371;4
MATO GROSSO DO SUL;5371;5
MINAS GERAIS;5371;38
PARAIBA;5371;4
PARANA;5371;22
PERNAMBUCO;5371;1
PIAUI;5371;2
RIO DE JANEIRO;5371;7
RIO GRANDE DO NORTE;5371;4
RIO GRANDE DO SUL;5371;20
RONDONIA;5371;2
SANTA CATARINA;5371;21
SAO PAULO;5371;174
SERGIPE;5371;2
TOCANTINS;5371;4
ACRE;5380;31
ALAGOAS;5380;185
AMAZONAS;5380;137
AMAPA;5380;19
BAHIA;5380;504
CEARA;5380;1163
DISTRITO FEDERAL;5380;282
ESPIRITO SANTO;5380;133
GOIAS;5380;2288
MARANHAO;5380;127
MATO GROSSO;5380;467
MATO GROSSO DO SUL;5380;100
MINAS GERAIS;5380;1106
PARA;5380;115
PARAIBA;5380;173
PARANA;5380;381
PERNAMBUCO;5380;364
PIAUI;5380;90
RIO DE JANEIRO;5380;6268
RIO GRANDE DO NORTE;5380;197
RIO GRANDE DO SUL;5380;132
RONDONIA;5380;72
RORAIMA;5380;4
SANTA CATARINA;5380;349
SAO PAULO;5380;3502
SERGIPE;5380;106
TOCANTINS;5380;23
ACRE;5398;5
ALAGOAS;5398;7
AMAZONAS;5398;7
AMAPA;5398;1
BAHIA;5398;74
CEARA;5398;25
DISTRITO FEDERAL;5398;9
ESPIRITO SANTO;5398;12
GOIAS;5398;28
MARANHAO;5398;73
MATO GROSSO;5398;10
MATO GROSSO DO SUL;5398;9
MINAS GERAIS;5398;79
PARA;5398;6
PARAIBA;5398;31
PARANA;5398;34
PERNAMBUCO;5398;14
PIAUI;5398;4
RIO DE JANEIRO;5398;109
RIO GRANDE DO NORTE;5398;4
RIO GRANDE DO SUL;5398;29
RONDONIA;5398;5
SANTA CATARINA;5398;31
SAO PAULO;5398;174
SERGIPE;5398;9
TOCANTINS;5398;5
ACRE;5401;19
ALAGOAS;5401;37
AMAZONAS;5401;66
AMAPA;5401;1
BAHIA;5401;476
CEARA;5401;252
DISTRITO FEDERAL;5401;22
ESPIRITO SANTO;5401;30
GOIAS;5401;50
MARANHAO;5401;29
MATO GROSSO;5401;9
MATO GROSSO DO SUL;5401;16
MINAS GERAIS;5401;208
PARA;5401;13
PARAIBA;5401;148
PARANA;5401;45
PERNAMBUCO;5401;39
PIAUI;5401;18
RIO DE JANEIRO;5401;102
RIO GRANDE DO NORTE;5401;99
RIO GRANDE DO SUL;5401;41
RONDONIA;5401;21
SANTA CATARINA;5401;41
SAO PAULO;5401;320
SERGIPE;5401;75
TOCANTINS;5401;4
ACRE;5410;2
ALAGOAS;5410;22
AMAZONAS;5410;227
AMAPA;5410;4
BAHIA;5410;393
CEARA;5410;862
DISTRITO FEDERAL;5410;852
ESPIRITO SANTO;5410;72
GOIAS;5410;180
MARANHAO;5410;160
MATO GROSSO;5410;39
MATO GROSSO DO SUL;5410;34
MINAS GERAIS;5410;526
PARA;5410;49
PARAIBA;5410;68
PARANA;5410;199
PERNAMBUCO;5410;135
PIAUI;5410;102
RIO DE JANEIRO;5410;3865
RIO GRANDE DO NORTE;5410;116
RIO GRANDE DO SUL;5410;51
RONDONIA;5410;48
RORAIMA;5410;6
SANTA CATARINA;5410;157
SAO PAULO;5410;850
SERGIPE;5410;11
TOCANTINS;5410;16
ACRE;5428;8
ALAGOAS;5428;47
AMAZONAS;5428;8
AMAPA;5428;10
BAHIA;5428;223
CEARA;5428;62
DISTRITO FEDERAL;5428;106
ESPIRITO SANTO;5428;76
GOIAS;5428;104
MARANHAO;5428;18
MATO GROSSO;5428;50
MATO GROSSO DO SUL;5428;41
MINAS GERAIS;5428;414
PARA;5428;24
PARAIBA;5428;33
PARANA;5428;203
PERNAMBUCO;5428;324
PIAUI;5428;33
RIO DE JANEIRO;5428;1704
RIO GRANDE DO NORTE;5428;58
RIO GRANDE DO SUL;5428;99
RONDONIA;5428;18
RORAIMA;5428;2
SANTA CATARINA;5428;318
SAO PAULO;5428;779
SERGIPE;5428;9
TOCANTINS;5428;54
ALAGOAS;5436;3
AMAZONAS;5436;1
AMAPA;5436;1
BAHIA;5436;2
CEARA;5436;8
DISTRITO FEDERAL;5436;4
ESPIRITO SANTO;5436;3
GOIAS;5436;4
MATO GROSSO;5436;1
MATO GROSSO DO SUL;5436;10
MINAS GERAIS;5436;32
PARANA;5436;17
PERNAMBUCO;5436;1
RIO DE JANEIRO;5436;34
RIO GRANDE DO NORTE;5436;2
RIO GRANDE DO SUL;5436;3
SANTA CATARINA;5436;9
SAO PAULO;5436;28
TOCANTINS;5436;1
ACRE;5444;6
ALAGOAS;5444;94
AMAZONAS;5444;5
AMAPA;5444;2
BAHIA;5444;212
CEARA;5444;187
DISTRITO FEDERAL;5444;87
ESPIRITO SANTO;5444;47
GOIAS;5444;91
MARANHAO;5444;15
MATO GROSSO;5444;33
MATO GROSSO DO SUL;5444;32
MINAS GERAIS;5444;392
PARA;5444;24
PARAIBA;5444;29
PARANA;5444;333
PERNAMBUCO;5444;129
PIAUI;5444;8
RIO DE JANEIRO;5444;337
RIO GRANDE DO NORTE;5444;88
RIO GRANDE DO SUL;5444;83
RONDONIA;5444;21
RORAIMA;5444;4
SANTA CATARINA;5444;283
SAO PAULO;5444;1524
SERGIPE;5444;14
TOCANTINS;5444;13
ACRE;5452;346
ALAGOAS;5452;727
AMAZONAS;5452;971
AMAPA;5452;127
BAHIA;5452;3088
CEARA;5452;8295
DISTRITO FEDERAL;5452;2808
ESPIRITO SANTO;5452;1626
GOIAS;5452;12320
MARANHAO;5452;1326
MATO GROSSO;5452;1133
MATO GROSSO DO SUL;5452;1008
MINAS GERAIS;5452;8275
PARA;5452;1359
PARAIBA;5452;1650
PARANA;5452;5276
PERNAMBUCO;5452;2303
PIAUI;5452;1852
RIO DE JANEIRO;5452;58009
RIO GRANDE DO NORTE;5452;1713
RIO GRANDE DO SUL;5452;1006
RONDONIA;5452;208
RORAIMA;5452;55
SANTA CATARINA;5452;2629
SAO PAULO;5452;22058
SERGIPE;5452;727
TOCANTINS;5452;178
ACRE;5460;36
ALAGOAS;5460;72
