UF;Cod_Infracao;Quantidade
TOCANTINS;5142;4
ALAGOAS;5150;4
BAHIA;5150;1
CEARA;5150;3
DISTRITO FEDERAL;5150;1
ESPIRITO SANTO;5150;1
GOIAS;5150;1
MINAS GERAIS;5150;46
PARAIBA;5150;2
PARANA;5150;6
PERNAMBUCO;5150;4
RIO DE JANEIRO;5150;3
RIO GRANDE DO NORTE;5150;5
RIO GRANDE DO SUL;5150;14
SANTA CATARINA;5150;8
SAO PAULO;5150;13
ACRE;5169;1
ALAGOAS;5169;5
AMAZONAS;5169;176
AMAPA;5169;8
BAHIA;5169;31
CEARA;5169;15
DISTRITO FEDERAL;5169;51
ESPIRITO SANTO;5169;14
GOIAS;5169;20
MARANHAO;5169;21
MATO GROSSO;5169;36
MATO GROSSO DO SUL;5169;19
MINAS GERAIS;5169;1597
PARA;5169;21
PARAIBA;5169;6
PARANA;5169;1950
PERNAMBUCO;5169;53
PIAUI;5169;5
RIO DE JANEIRO;5169;88
RIO GRANDE DO NORTE;5169;11
RIO GRANDE DO SUL;5169;52
RONDONIA;5169;14
RORAIMA;5169;48
SANTA CATARINA;5169;312
SAO PAULO;5169;734
SERGIPE;5169;5
TOCANTINS;5169;6
AMAZONAS;5177;1
BAHIA;5177;1
DISTRITO FEDERAL;5177;1
MARANHAO;5177;1
MATO GROSSO;5177;2
MATO GROSSO DO SUL;5177;1
MINAS GERAIS;5177;50
PARAIBA;5177;1
PARANA;5177;147
RIO DE JANEIRO;5177;1
RIO GRANDE DO SUL;5177;2
SANTA CATARINA;5177;10
SAO PAULO;5177;22
ACRE;5185;36
ALAGOAS;5185;401
AMAZONAS;5185;6284
AMAPA;5185;48
BAHIA;5185;1038
CEARA;5185;331
DISTRITO FEDERAL;5185;750
ESPIRITO SANTO;5185;615
GOIAS;5185;960
MARANHAO;5185;154
MATO GROSSO;5185;525
MATO GROSSO DO SUL;5185;943
MINAS GERAIS;5185;20963
PARA;5185;273
PARAIBA;5185;730
PARANA;5185;33401
PERNAMBUCO;5185;565
PIAUI;5185;532
RIO DE JANEIRO;5185;7172
RIO GRANDE DO NORTE;5185;570
RIO GRANDE DO SUL;5185;1560
RONDONIA;5185;215
RORAIMA;5185;1019
SANTA CATARINA;5185;12763
SAO PAULO;5185;93016
SERGIPE;5185;95
TOCANTINS;5185;415
ACRE;5193;7
ALAGOAS;5193;19
AMAZONAS;5193;119
AMAPA;5193;10
BAHIA;5193;81
CEARA;5193;33
DISTRITO FEDERAL;5193;49
ESPIRITO SANTO;5193;25
GOIAS;5193;49
MARANHAO;5193;22
MATO GROSSO;5193;44
MATO GROSSO DO SUL;5193;45
MINAS GERAIS;5193;957
PARA;5193;41
PARAIBA;5193;40
PARANA;5193;2240
PERNAMBUCO;5193;57
PIAUI;5193;23
RIO DE JANEIRO;5193;406
RIO GRANDE DO NORTE;5193;18
RIO GRANDE DO SUL;5193;73
RONDONIA;5193;50
RORAIMA;5193;45
SANTA CATARINA;5193;501
SAO PAULO;5193;1805
SERGIPE;5193;11
TOCANTINS;5193;16
ACRE;5207;5
ALAGOAS;5207;458
AMAZONAS;5207;48
AMAPA;5207;1
BAHIA;5207;198
CEARA;5207;127
DISTRITO FEDERAL;5207;138
ESPIRITO SANTO;5207;41
GOIAS;5207;352
MARANHAO;5207;23
MATO GROSSO;5207;39
MATO GROSSO DO SUL;5207;100
MINAS GERAIS;5207;3021
PARA;5207;34
PARAIBA;5207;23
PARANA;5207;2621
PERNAMBUCO;5207;167
PIAUI;5207;31
RIO DE JANEIRO;5207;329
RIO GRANDE DO NORTE;5207;44
RIO GRANDE DO SUL;5207;83
RONDONIA;5207;31
RORAIMA;5207;104
SANTA CATARINA;5207;1440
SAO PAULO;5207;19932
SERGIPE;5207;16
TOCANTINS;5207;9
ALAGOAS;5215;3
AMAZONAS;5215;53
BAHIA;5215;3
CEARA;5215;2
DISTRITO FEDERAL;5215;11
ESPIRITO SANTO;5215;3
GOIAS;5215;3
MARANHAO;5215;3
MATO GROSSO;5215;5
MATO GROSSO DO SUL;5215;1
MINAS GERAIS;5215;356
PARA;5215;5
PARAIBA;5215;5
PARANA;5215;385
PERNAMBUCO;5215;8
PIAUI;5215;1
RIO DE JANEIRO;5215;366
RIO GRANDE DO NORTE;5215;1
RIO GRANDE DO SUL;5215;4
RONDONIA;5215;2
RORAIMA;5215;4
SANTA CATARINA;5215;78
SAO PAULO;5215;428
TOCANTINS;5215;1
AMAZONAS;5223;1
BAHIA;5223;2
CEARA;5223;2
MINAS GERAIS;5223;5
PARAIBA;5223;1
PARANA;5223;3
PERNAMBUCO;5223;1
RIO DE JANEIRO;5223;17
RIO GRANDE DO NORTE;5223;1
SANTA CATARINA;5223;5
SAO PAULO;5223;7
AMAZONAS;5231;4
BAHIA;5231;1
CEARA;5231;1
DISTRITO FEDERAL;5231;1
ESPIRITO SANTO;5231;4
GOIAS;5231;4
MATO GROSSO;5231;1
MATO GROSSO DO SUL;5231;4
MINAS GERAIS;5231;75
PARA;5231;1
PARAIBA;5231;2
PARANA;5231;263
PIAUI;5231;1
RIO DE JANEIRO;5231;27
RIO GRANDE DO SUL;5231;4
RONDONIA;5231;1
SANTA CATARINA;5231;61
SAO PAULO;5231;328
SERGIPE;5231;1
TOCANTINS;5231;1
AMAZONAS;5240;8
BAHIA;5240;1
DISTRITO FEDERAL;5240;1
PARA;5240;1
PARANA;5240;30
PERNAMBUCO;5240;2
PIAUI;5240;1
RIO DE JANEIRO;5240;7
SANTA CATARINA;5240;7
SAO PAULO;5240;16
BAHIA;5258;1
DISTRITO FEDERAL;5258;1
MINAS GERAIS;5258;23
RIO DE JANEIRO;5258;10
SANTA CATARINA;5258;20
SAO PAULO;5258;85
TOCANTINS;5258;2
MINAS GERAIS;5266;18
PARAIBA;5266;1
PARANA;5266;17
RIO DE JANEIRO;5266;8
RIO GRANDE DO SUL;5266;1
SANTA CATARINA;5266;5
SAO PAULO;5266;115
ALAGOAS;5274;1
AMAZONAS;5274;11
BAHIA;5274;10
CEARA;5274;12
DISTRITO FEDERAL;5274;5
ESPIRITO SANTO;5274;7
GOIAS;5274;12
MARANHAO;5274;6
MATO GROSSO;5274;1
MATO GROSSO DO SUL;5274;1
MINAS GERAIS;5274;539
PARA;5274;14
PARAIBA;5274;3
PARANA;5274;994
PERNAMBUCO;5274;71
PIAUI;5274;1
RIO DE JANEIRO;5274;21
RIO GRANDE DO NORTE;5274;3
RIO GRANDE DO SUL;5274;30
RONDONIA;5274;4
RORAIMA;5274;11
SANTA CATARINA;5274;243
SAO PAULO;5274;150
SERGIPE;5274;2
TOCANTINS;5274;4
ALAGOAS;5282;2
AMAZONAS;5282;2
BAHIA;5282;2
CEARA;5282;2
GOIAS;5282;1
MARANHAO;5282;1
MATO GROSSO DO SUL;5282;2
MINAS GERAIS;5282;39
PARANA;5282;53
PIAUI;5282;1
RIO DE JANEIRO;5282;2
RIO GRANDE DO SUL;5282;3
RORAIMA;5282;3
SANTA CATARINA;5282;23
SAO PAULO;5282;7
ALAGOAS;5290;1
GOIAS;5290;1
MATO GROSSO;5290;1
MINAS GERAIS;5290;8
PARANA;5290;10
RIO GRANDE DO SUL;5290;1
SANTA CATARINA;5290;14
SAO PAULO;5290;4
SERGIPE;5290;1
ALAGOAS;5304;1
CEARA;5304;1
DISTRITO FEDERAL;5304;1
ESPIRITO SANTO;5304;1
MINAS GERAIS;5304;16
PARANA;5304;12
PERNAMBUCO;5304;1
SANTA CATARINA;5304;7
SAO PAULO;5304;2
GOIAS;5312;1
SAO PAULO;5312;1
ALAGOAS;5320;1
BAHIA;5320;2
MINAS GERAIS;5320;22
PARANA;5320;26
PERNAMBUCO;5320;2
RIO GRANDE DO SUL;5320;2
SANTA CATARINA;5320;22
SAO PAULO;5320;4
BAHIA;5339;1
SANTA CATARINA;5339;1
BAHIA;5347;1
DISTRITO FEDERAL;5347;2
ESPIRITO SANTO;5347;1
GOIAS;5347;1
MATO GROSSO DO SUL;5347;2
MINAS GERAIS;5347;18
PARAIBA;5347;2
PARANA;5347;46
PERNAMBUCO;5347;1
RIO DE JANEIRO;5347;1
RIO GRANDE DO NORTE;5347;1
RIO GRANDE DO SUL;5347;1
SANTA CATARINA;5347;20
SAO PAULO;5347;14
AMAZONAS;5355;1
ESPIRITO SANTO;5355;1
GOIAS;5355;1
MATO GROSSO;5355;1
MINAS GERAIS;5355;6
PARANA;5355;2
RIO DE JANEIRO;5355;1
RIO GRANDE DO SUL;5355;4
RONDONIA;5355;1
SANTA CATARINA;5355;2
SAO PAULO;5355;2
TOCANTINS;5355;1
CEARA;5363;1
PARAIBA;5363;1
PARANA;5363;2
RIO DE JANEIRO;5363;3
SANTA CATARINA;5363;1
ALAGOAS;5371;1
AMAZONAS;5371;7
AMAPA;5371;1
BAHIA;5371;3
CEARA;5371;3
DISTRITO FEDERAL;5371;3
GOIAS;5371;5
MARANHAO;5371;1
MATO GROSSO;5371;2
MATO GROSSO DO SUL;5371;1
MINAS GERAIS;5371;40
PARA;5371;2
PARANA;5371;37
PERNAMBUCO;5371;1
RIO DE JANEIRO;5371;5
RIO GRANDE DO NORTE;5371;2
RIO GRANDE DO SUL;5371;6
RONDONIA;5371;1
RORAIMA;5371;1
SANTA CATARINA;5371;21
SAO PAULO;5371;170
TOCANTINS;5371;1
ACRE;5380;1
ALAGOAS;5380;16
AMAZONAS;5380;142
BAHIA;5380;56
CEARA;5380;54
DISTRITO FEDERAL;5380;17
ESPIRITO SANTO;5380;31
GOIAS;5380;23
MARANHAO;5380;9
MATO GROSSO;5380;6
MATO GROSSO DO SUL;5380;6
MINAS GERAIS;5380;476
PARA;5380;61
PARAIBA;5380;25
PARANA;5380;942
PERNAMBUCO;5380;18
PIAUI;5380;98
RIO DE JANEIRO;5380;2280
RIO GRANDE DO NORTE;5380;34
RIO GRANDE DO SUL;5380;9
RONDONIA;5380;13
RORAIMA;5380;12
SANTA CATARINA;5380;255
SAO PAULO;5380;1686
SERGIPE;5380;1
TOCANTINS;5380;7
AMAZONAS;5398;24
BAHIA;5398;4
CEARA;5398;1
DISTRITO FEDERAL;5398;1
ESPIRITO SANTO;5398;1
GOIAS;5398;2
MARANHAO;5398;1
MATO GROSSO DO SUL;5398;2
MINAS GERAIS;5398;81
PARA;5398;1
PARAIBA;5398;3
PARANA;5398;77
PIAUI;5398;2
RIO DE JANEIRO;5398;49
RIO GRANDE DO SUL;5398;1
RONDONIA;5398;1
SANTA CATARINA;5398;33
SAO PAULO;5398;108
TOCANTINS;5398;1
ACRE;5401;2
AMAZONAS;5401;40
BAHIA;5401;4
CEARA;5401;11
DISTRITO FEDERAL;5401;4
ESPIRITO SANTO;5401;3
GOIAS;5401;1
MARANHAO;5401;1
MATO GROSSO;5401;1
MINAS GERAIS;5401;111
PARA;5401;4
PARAIBA;5401;25
PARANA;5401;104
PERNAMBUCO;5401;4
PIAUI;5401;9
RIO DE JANEIRO;5401;51
RIO GRANDE DO NORTE;5401;8
RONDONIA;5401;5
RORAIMA;5401;1
SANTA CATARINA;5401;15
SAO PAULO;5401;220
SERGIPE;5401;1
ALAGOAS;5410;2
AMAZONAS;5410;392
AMAPA;5410;2
BAHIA;5410;8
CEARA;5410;19
DISTRITO FEDERAL;5410;17
ESPIRITO SANTO;5410;15
GOIAS;5410;6
MATO GROSSO;5410;5
MATO GROSSO DO SUL;5410;1
MINAS GERAIS;5410;225
PARA;5410;75
PARAIBA;5410;19
PARANA;5410;211
PERNAMBUCO;5410;8
PIAUI;5410;15
RIO DE JANEIRO;5410;1108
RIO GRANDE DO NORTE;5410;31
RIO GRANDE DO SUL;5410;6
RONDONIA;5410;3
RORAIMA;5410;8
SANTA CATARINA;5410;123
SAO PAULO;5410;403
TOCANTINS;5410;9
ACRE;5428;6
ALAGOAS;5428;4
AMAZONAS;5428;3
AMAPA;5428;1
BAHIA;5428;54
CEARA;5428;16
DISTRITO FEDERAL;5428;45
ESPIRITO SANTO;5428;37
GOIAS;5428;56
MARANHAO;5428;12
MATO GROSSO;5428;39
MATO GROSSO DO SUL;5428;54
MINAS GERAIS;5428;410
PARA;5428;5
PARAIBA;5428;9
PARANA;5428;262
PERNAMBUCO;5428;115
PIAUI;5428;16
RIO DE JANEIRO;5428;577
RIO GRANDE DO NORTE;5428;15
RIO GRANDE DO SUL;5428;35
RONDONIA;5428;20
RORAIMA;5428;3
SANTA CATARINA;5428;201
SAO PAULO;5428;791
SERGIPE;5428;3
TOCANTINS;5428;9
ESPIRITO SANTO;5436;2
MINAS GERAIS;5436;8
PARANA;5436;2
PIAUI;5436;1
RIO DE JANEIRO;5436;21
RIO GRANDE DO SUL;5436;1
SANTA CATARINA;5436;44
SAO PAULO;5436;20
TOCANTINS;5436;2
ACRE;5444;5
ALAGOAS;5444;29
AMAZONAS;5444;3
AMAPA;5444;1
BAHIA;5444;68
CEARA;5444;58
DISTRITO FEDERAL;5444;22
ESPIRITO SANTO;5444;15
GOIAS;5444;46
MARANHAO;5444;17
MATO GROSSO;5444;12
MATO GROSSO DO SUL;5444;63
MINAS GERAIS;5444;542
PARA;5444;19
PARAIBA;5444;7
PARANA;5444;94
PERNAMBUCO;5444;78
PIAUI;5444;25
RIO DE JANEIRO;5444;168
RIO GRANDE DO NORTE;5444;17
RIO GRANDE DO SUL;5444;34
RONDONIA;5444;6
RORAIMA;5444;9
SANTA CATARINA;5444;573
SAO PAULO;5444;1232
SERGIPE;5444;5
TOCANTINS;5444;2
ACRE;5452;10
ALAGOAS;5452;450
AMAZONAS;5452;1866
AMAPA;5452;11
BAHIA;5452;153
CEARA;5452;168
DISTRITO FEDERAL;5452;124
ESPIRITO SANTO;5452;194
GOIAS;5452;95
MARANHAO;5452;75
MATO GROSSO;5452;81
MATO GROSSO DO SUL;5452;47
MINAS GERAIS;5452;3769
PARA;5452;481
PARAIBA;5452;439
PARANA;5452;15102
PERNAMBUCO;5452;402
PIAUI;5452;317
RIO DE JANEIRO;5452;20761
RIO GRANDE DO NORTE;5452;201
RIO GRANDE DO SUL;5452;142
RONDONIA;5452;32
RORAIMA;5452;56
SANTA CATARINA;5452;1727
SAO PAULO;5452;12730
SERGIPE;5452;25
TOCANTINS;5452;83
ALAGOAS;5460;8
AMAZONAS;5460;42
AMAPA;5460;1
BAHIA;5460;10
CEARA;5460;13
DISTRITO FEDERAL;5460;8
ESPIRITO SANTO;5460;9
GOIAS;5460;9
MARANHAO;5460;6
MATO GROSSO;5460;4
MATO GROSSO DO SUL;5460;5
MINAS GERAIS;5460;479
PARA;5460;8
PARAIBA;5460;25
PARANA;5460;2190
PERNAMBUCO;5460;19
PIAUI;5460;22
RIO DE JANEIRO;5460;778
RIO GRANDE DO NORTE;5460;16
RIO GRANDE DO SUL;5460;21
RONDONIA;5460;1
RORAIMA;5460;9
SANTA CATARINA;5460;294
SAO PAULO;5460;1585
SERGIPE;5460;1
TOCANTINS;5460;13
ACRE;5479;1
ALAGOAS;5479;1
AMAZONAS;5479;94
AMAPA;5479;2
BAHIA;5479;27
CEARA;5479;25
DISTRITO FEDERAL;5479;13
ESPIRITO SANTO;5479;14
GOIAS;5479;4
MARANHAO;5479;5
MATO GROSSO;5479;2
MATO GROSSO DO SUL;5479;1
MINAS GERAIS;5479;135
PARA;5479;4
PARAIBA;5479;63
PARANA;5479;236
PERNAMBUCO;5479;23
PIAUI;5479;13
RIO DE JANEIRO;5479;1112
RIO GRANDE DO NORTE;5479;37
RIO GRANDE DO SUL;5479;4
RONDONIA;5479;2
RORAIMA;5479;10
SANTA CATARINA;5479;94
SAO PAULO;5479;158
TOCANTINS;5479;9
ALAGOAS;5487;20
AMAZONAS;5487;1803
AMAPA;5487;11
BAHIA;5487;30
CEARA;5487;85
DISTRITO FEDERAL;5487;39
ESPIRITO SANTO;5487;39
GOIAS;5487;23
MARANHAO;5487;63
MATO GROSSO;5487;9
MATO GROSSO DO SUL;5487;13
MINAS GERAIS;5487;900
PARA;5487;267
PARAIBA;5487;254
PARANA;5487;1109
PERNAMBUCO;5487;74
PIAUI;5487;384
RIO DE JANEIRO;5487;2207
RIO GRANDE DO NORTE;5487;47
RIO GRANDE DO SUL;5487;31
RONDONIA;5487;16
RORAIMA;5487;42
SANTA CATARINA;5487;127
SAO PAULO;5487;2282
SERGIPE;5487;14
TOCANTINS;5487;17
AMAZONAS;5495;29
CEARA;5495;3
DISTRITO FEDERAL;5495;2
ESPIRITO SANTO;5495;2
MARANHAO;5495;1
MATO GROSSO;5495;1
MINAS GERAIS;5495;15
PARA;5495;9
PARANA;5495;39
PIAUI;5495;12
RIO DE JANEIRO;5495;35
RIO GRANDE DO NORTE;5495;1
RONDONIA;5495;1
RORAIMA;5495;1
SANTA CATARINA;5495;5
SAO PAULO;5495;40
TOCANTINS;5495;1
ALAGOAS;5509;11
AMAZONAS;5509;93
AMAPA;5509;1
BAHIA;5509;36
CEARA;5509;25
DISTRITO FEDERAL;5509;27
ESPIRITO SANTO;5509;26
GOIAS;5509;12
MARANHAO;5509;4
MATO GROSSO;5509;4
MATO GROSSO DO SUL;5509;5
MINAS GERAIS;5509;1123
PARA;5509;57
PARAIBA;5509;33
PARANA;5509;707
PERNAMBUCO;5509;26
PIAUI;5509;26
RIO DE JANEIRO;5509;2447
RIO GRANDE DO NORTE;5509;8
RIO GRANDE DO SUL;5509;15
RONDONIA;5509;6
RORAIMA;5509;4
SANTA CATARINA;5509;120
SAO PAULO;5509;1777
SERGIPE;5509;3
TOCANTINS;5509;9
AMAZONAS;5517;1
BAHIA;5517;2
DISTRITO FEDERAL;5517;1
ESPIRITO SANTO;5517;1
MATO GROSSO DO SUL;5517;1
MINAS GERAIS;5517;54
PARANA;5517;17
RIO DE JANEIRO;5517;181
RIO GRANDE DO NORTE;5517;1
SANTA CATARINA;5517;3
SAO PAULO;5517;40
ALAGOAS;5525;6
AMAZONAS;5525;90
BAHIA;5525;76
CEARA;5525;24
DISTRITO FEDERAL;5525;18
ESPIRITO SANTO;5525;23
GOIAS;5525;23
MARANHAO;5525;4
MATO GROSSO;5525;7
MATO GROSSO DO SUL;5525;11
MINAS GERAIS;5525;936
PARA;5525;6
PARAIBA;5525;6
PARANA;5525;2075
PERNAMBUCO;5525;24
PIAUI;5525;17
RIO DE JANEIRO;5525;582
RIO GRANDE DO NORTE;5525;28
RIO GRANDE DO SUL;5525;22
RONDONIA;5525;5
RORAIMA;5525;8
SANTA CATARINA;5525;961
SAO PAULO;5525;2050
SERGIPE;5525;6
TOCANTINS;5525;15
AMAZONAS;5533;3
PARANA;5533;1
SAO PAULO;5533;1
ACRE;5541;13
ALAGOAS;5541;68
AMAZONAS;5541;268
AMAPA;5541;22
BAHIA;5541;445
CEARA;5541;161
DISTRITO FEDERAL;5541;148
ESPIRITO SANTO;5541;209
GOIAS;5541;211
MARANHAO;5541;72
MATO GROSSO;5541;181
MATO GROSSO DO SUL;5541;283
MINAS GERAIS;5541;10660
PARA;5541;121
PARAIBA;5541;507
PARANA;5541;56535
PERNAMBUCO;5541;320
PIAUI;5541;183
RIO DE JANEIRO;5541;14901
