UF;Cod_Infracao;Quantidade
ACRE;5045;485
ALAGOAS;5045;50
AMAZONAS;5045;55
AMAPA;5045;116
BAHIA;5045;750
CEARA;5045;427
DISTRITO FEDERAL;5045;376
ESPIRITO SANTO;5045;333
GOIAS;5045;284
MARANHAO;5045;119
MATO GROSSO;5045;166
MATO GROSSO DO SUL;5045;364
MINAS GERAIS;5045;3206
PARA;5045;491
PARAIBA;5045;174
PARANA;5045;992
PERNAMBUCO;5045;529
PIAUI;5045;53
RIO DE JANEIRO;5045;591
RIO GRANDE DO NORTE;5045;207
RIO GRANDE DO SUL;5045;6325
RONDONIA;5045;121
RORAIMA;5045;14
SANTA CATARINA;5045;1573
SAO PAULO;5045;5275
SERGIPE;5045;93
TOCANTINS;5045;84
ACRE;5053;11
ALAGOAS;5053;18
AMAZONAS;5053;15
AMAPA;5053;4
BAHIA;5053;151
CEARA;5053;82
DISTRITO FEDERAL;5053;13
ESPIRITO SANTO;5053;21
GOIAS;5053;67
MARANHAO;5053;9
MATO GROSSO;5053;21
MATO GROSSO DO SUL;5053;31
MINAS GERAIS;5053;355
PARA;5053;93
PARAIBA;5053;22
PARANA;5053;78
PERNAMBUCO;5053;101
PIAUI;5053;14
RIO DE JANEIRO;5053;55
RIO GRANDE DO NORTE;5053;31
RIO GRANDE DO SUL;5053;163
RONDONIA;5053;18
RORAIMA;5053;2
SANTA CATARINA;5053;131
SAO PAULO;5053;281
SERGIPE;5053;5
TOCANTINS;5053;9
ACRE;5061;31
ALAGOAS;5061;23
AMAZONAS;5061;1
AMAPA;5061;1
BAHIA;5061;139
CEARA;5061;36
DISTRITO FEDERAL;5061;17
ESPIRITO SANTO;5061;18
GOIAS;5061;16
MARANHAO;5061;15
MATO GROSSO;5061;22
MATO GROSSO DO SUL;5061;38
MINAS GERAIS;5061;135
PARA;5061;35
PARAIBA;5061;16
PARANA;5061;71
PERNAMBUCO;5061;39
PIAUI;5061;7
RIO DE JANEIRO;5061;42
RIO GRANDE DO NORTE;5061;14
RIO GRANDE DO SUL;5061;191
RONDONIA;5061;7
RORAIMA;5061;3
SANTA CATARINA;5061;106
SAO PAULO;5061;431
SERGIPE;5061;4
TOCANTINS;5061;12
ACRE;5070;1
AMAZONAS;5070;1
BAHIA;5070;3
CEARA;5070;2
ESPIRITO SANTO;5070;2
MATO GROSSO DO SUL;5070;3
MINAS GERAIS;5070;6
PARA;5070;1
PARAIBA;5070;1
PARANA;5070;4
PERNAMBUCO;5070;1
PIAUI;5070;1
RIO GRANDE DO SUL;5070;24
SANTA CATARINA;5070;17
SAO PAULO;5070;26
AMAPA;5088;1
BAHIA;5088;3
CEARA;5088;8
ESPIRITO SANTO;5088;1
MATO GROSSO;5088;2
MATO GROSSO DO SUL;5088;2
MINAS GERAIS;5088;11
PARA;5088;4
PARAIBA;5088;1
PARANA;5088;6
PERNAMBUCO;5088;1
RIO DE JANEIRO;5088;3
RIO GRANDE DO NORTE;5088;1
RIO GRANDE DO SUL;5088;47
SANTA CATARINA;5088;6
SAO PAULO;5088;20
SERGIPE;5088;1
ACRE;5096;1
AMAZONAS;5096;1
AMAPA;5096;1
BAHIA;5096;18
CEARA;5096;41
DISTRITO FEDERAL;5096;2
ESPIRITO SANTO;5096;5
GOIAS;5096;6
MARANHAO;5096;1
MATO GROSSO;5096;4
MATO GROSSO DO SUL;5096;4
MINAS GERAIS;5096;26
PARA;5096;11
PARAIBA;5096;2
PARANA;5096;40
PERNAMBUCO;5096;9
RIO DE JANEIRO;5096;17
RIO GRANDE DO NORTE;5096;3
RIO GRANDE DO SUL;5096;303
RONDONIA;5096;2
SANTA CATARINA;5096;64
SAO PAULO;5096;118
SERGIPE;5096;2
TOCANTINS;5096;1
AMAZONAS;5100;1
BAHIA;5100;1
CEARA;5100;13
MATO GROSSO DO SUL;5100;1
MINAS GERAIS;5100;3
PARAIBA;5100;2
PARANA;5100;3
PERNAMBUCO;5100;2
PIAUI;5100;1
RIO DE JANEIRO;5100;1
RIO GRANDE DO NORTE;5100;1
RIO GRANDE DO SUL;5100;3
SANTA CATARINA;5100;1
SAO PAULO;5100;3
ACRE;5118;389
ALAGOAS;5118;186
AMAZONAS;5118;52
AMAPA;5118;108
BAHIA;5118;451
CEARA;5118;708
DISTRITO FEDERAL;5118;95
ESPIRITO SANTO;5118;362
GOIAS;5118;107
MARANHAO;5118;85
MATO GROSSO;5118;135
MATO GROSSO DO SUL;5118;388
MINAS GERAIS;5118;1689
PARA;5118;605
PARAIBA;5118;105
PARANA;5118;1722
PERNAMBUCO;5118;410
PIAUI;5118;97
RIO DE JANEIRO;5118;474
RIO GRANDE DO NORTE;5118;106
RIO GRANDE DO SUL;5118;2334
RONDONIA;5118;50
RORAIMA;5118;11
SANTA CATARINA;5118;1308
SAO PAULO;5118;3102
SERGIPE;5118;30
TOCANTINS;5118;31
ACRE;5126;7
ALAGOAS;5126;2
AMAZONAS;5126;2
AMAPA;5126;1
BAHIA;5126;2
CEARA;5126;5
ESPIRITO SANTO;5126;41
GOIAS;5126;1
MATO GROSSO;5126;1
MATO GROSSO DO SUL;5126;9
MINAS GERAIS;5126;56
PARA;5126;3
PARAIBA;5126;2
PARANA;5126;65
PERNAMBUCO;5126;2
RIO DE JANEIRO;5126;8
RIO GRANDE DO NORTE;5126;3
RIO GRANDE DO SUL;5126;147
RONDONIA;5126;3
SANTA CATARINA;5126;132
SAO PAULO;5126;231
SERGIPE;5126;2
ACRE;5134;8
ALAGOAS;5134;6
AMAZONAS;5134;3
AMAPA;5134;5
BAHIA;5134;19
CEARA;5134;49
DISTRITO FEDERAL;5134;4
ESPIRITO SANTO;5134;14
GOIAS;5134;8
MARANHAO;5134;2
MATO GROSSO;5134;8
MATO GROSSO DO SUL;5134;10
MINAS GERAIS;5134;129
PARA;5134;2
PARAIBA;5134;8
PARANA;5134;62
PERNAMBUCO;5134;15
PIAUI;5134;5
RIO DE JANEIRO;5134;36
RIO GRANDE DO NORTE;5134;10
RIO GRANDE DO SUL;5134;161
RONDONIA;5134;1
SANTA CATARINA;5134;37
SAO PAULO;5134;178
ACRE;5142;105
ALAGOAS;5142;1
AMAZONAS;5142;20
AMAPA;5142;22
BAHIA;5142;134
CEARA;5142;223
DISTRITO FEDERAL;5142;32
ESPIRITO SANTO;5142;81
GOIAS;5142;35
MARANHAO;5142;8
MATO GROSSO;5142;9
MATO GROSSO DO SUL;5142;67
MINAS GERAIS;5142;375
PARA;5142;29
PARAIBA;5142;39
PARANA;5142;323
PERNAMBUCO;5142;65
PIAUI;5142;8
RIO DE JANEIRO;5142;72
RIO GRANDE DO NORTE;5142;25
RIO GRANDE DO SUL;5142;429
RONDONIA;5142;5
RORAIMA;5142;1
SANTA CATARINA;5142;293
SAO PAULO;5142;930
SERGIPE;5142;20
TOCANTINS;5142;6
ACRE;5150;3
AMAZONAS;5150;5
BAHIA;5150;13
CEARA;5150;37
ESPIRITO SANTO;5150;4
GOIAS;5150;5
MARANHAO;5150;1
MATO GROSSO;5150;1
MATO GROSSO DO SUL;5150;2
MINAS GERAIS;5150;47
PARA;5150;2
PARAIBA;5150;5
PARANA;5150;14
PERNAMBUCO;5150;17
PIAUI;5150;4
RIO DE JANEIRO;5150;7
RIO GRANDE DO NORTE;5150;5
RIO GRANDE DO SUL;5150;52
RONDONIA;5150;1
SANTA CATARINA;5150;21
SAO PAULO;5150;61
ACRE;5169;9
ALAGOAS;5169;58
AMAZONAS;5169;25
AMAPA;5169;48
BAHIA;5169;112
CEARA;5169;42
DISTRITO FEDERAL;5169;114
ESPIRITO SANTO;5169;95
GOIAS;5169;248
MARANHAO;5169;69
MATO GROSSO;5169;490
MATO GROSSO DO SUL;5169;168
MINAS GERAIS;5169;2616
PARA;5169;1452
PARAIBA;5169;52
PARANA;5169;553
PERNAMBUCO;5169;133
PIAUI;5169;28
RIO DE JANEIRO;5169;230
RIO GRANDE DO NORTE;5169;106
RIO GRANDE DO SUL;5169;542
RONDONIA;5169;73
RORAIMA;5169;6
SANTA CATARINA;5169;281
SAO PAULO;5169;1485
SERGIPE;5169;42
TOCANTINS;5169;44
ACRE;5177;49
BAHIA;5177;5
DISTRITO FEDERAL;5177;2
GOIAS;5177;3
MATO GROSSO DO SUL;5177;4
MINAS GERAIS;5177;88
PARA;5177;4
PARAIBA;5177;3
PARANA;5177;23
PERNAMBUCO;5177;1
PIAUI;5177;1
RIO GRANDE DO SUL;5177;32
SANTA CATARINA;5177;17
SAO PAULO;5177;33
ACRE;5185;750
ALAGOAS;5185;513
AMAZONAS;5185;7451
AMAPA;5185;508
BAHIA;5185;5579
CEARA;5185;2266
DISTRITO FEDERAL;5185;2398
ESPIRITO SANTO;5185;2030
GOIAS;5185;4992
MARANHAO;5185;4113
MATO GROSSO;5185;5763
MATO GROSSO DO SUL;5185;3792
MINAS GERAIS;5185;19239
PARA;5185;2860
PARAIBA;5185;1599
PARANA;5185;12546
PERNAMBUCO;5185;2708
PIAUI;5185;503
RIO DE JANEIRO;5185;8226
RIO GRANDE DO NORTE;5185;1947
RIO GRANDE DO SUL;5185;10128
RONDONIA;5185;768
RORAIMA;5185;245
SANTA CATARINA;5185;13473
SAO PAULO;5185;95467
SERGIPE;5185;177
TOCANTINS;5185;648
ACRE;5193;57
ALAGOAS;5193;53
AMAZONAS;5193;121
AMAPA;5193;53
BAHIA;5193;381
CEARA;5193;149
DISTRITO FEDERAL;5193;168
ESPIRITO SANTO;5193;174
GOIAS;5193;240
MARANHAO;5193;341
MATO GROSSO;5193;535
MATO GROSSO DO SUL;5193;257
MINAS GERAIS;5193;1170
PARA;5193;380
PARAIBA;5193;122
PARANA;5193;1203
PERNAMBUCO;5193;232
PIAUI;5193;59
RIO DE JANEIRO;5193;445
RIO GRANDE DO NORTE;5193;129
RIO GRANDE DO SUL;5193;1008
RONDONIA;5193;108
RORAIMA;5193;20
SANTA CATARINA;5193;744
SAO PAULO;5193;3309
SERGIPE;5193;28
TOCANTINS;5193;50
ACRE;5207;81
ALAGOAS;5207;135
AMAZONAS;5207;48
AMAPA;5207;10
BAHIA;5207;651
CEARA;5207;118
DISTRITO FEDERAL;5207;371
ESPIRITO SANTO;5207;108
GOIAS;5207;1661
MARANHAO;5207;87
MATO GROSSO;5207;101
MATO GROSSO DO SUL;5207;97
MINAS GERAIS;5207;1026
PARA;5207;73
PARAIBA;5207;78
PARANA;5207;356
PERNAMBUCO;5207;237
PIAUI;5207;27
RIO DE JANEIRO;5207;230
RIO GRANDE DO NORTE;5207;125
RIO GRANDE DO SUL;5207;341
RONDONIA;5207;47
RORAIMA;5207;2
SANTA CATARINA;5207;838
SAO PAULO;5207;4147
SERGIPE;5207;36
TOCANTINS;5207;36
ACRE;5215;3
ALAGOAS;5215;14
AMAZONAS;5215;75
AMAPA;5215;2
BAHIA;5215;140
CEARA;5215;34
DISTRITO FEDERAL;5215;11
ESPIRITO SANTO;5215;10
GOIAS;5215;51
MARANHAO;5215;71
MATO GROSSO;5215;34
MATO GROSSO DO SUL;5215;12
MINAS GERAIS;5215;334
PARA;5215;130
PARAIBA;5215;35
PARANA;5215;110
PERNAMBUCO;5215;45
PIAUI;5215;4
RIO DE JANEIRO;5215;627
RIO GRANDE DO NORTE;5215;19
RIO GRANDE DO SUL;5215;115
RONDONIA;5215;6
RORAIMA;5215;1
SANTA CATARINA;5215;77
SAO PAULO;5215;1067
SERGIPE;5215;6
TOCANTINS;5215;7
AMAZONAS;5223;1
BAHIA;5223;4
CEARA;5223;1
ESPIRITO SANTO;5223;3
GOIAS;5223;3
MARANHAO;5223;1
MATO GROSSO DO SUL;5223;1
MINAS GERAIS;5223;6
PARA;5223;1
PARAIBA;5223;1
PARANA;5223;1
PERNAMBUCO;5223;4
RIO DE JANEIRO;5223;5
RIO GRANDE DO NORTE;5223;2
SANTA CATARINA;5223;3
SAO PAULO;5223;14
SERGIPE;5223;1
ACRE;5231;3
ALAGOAS;5231;2
AMAZONAS;5231;2
AMAPA;5231;2
BAHIA;5231;7
CEARA;5231;8
DISTRITO FEDERAL;5231;13
ESPIRITO SANTO;5231;11
GOIAS;5231;81
MARANHAO;5231;3
MATO GROSSO;5231;9
MATO GROSSO DO SUL;5231;13
MINAS GERAIS;5231;62
PARA;5231;8
PARAIBA;5231;3
PARANA;5231;75
PERNAMBUCO;5231;10
PIAUI;5231;2
RIO DE JANEIRO;5231;26
RIO GRANDE DO NORTE;5231;3
RIO GRANDE DO SUL;5231;39
RONDONIA;5231;5
RORAIMA;5231;1
SANTA CATARINA;5231;71
SAO PAULO;5231;365
SERGIPE;5231;1
TOCANTINS;5231;3
ALAGOAS;5240;1
AMAZONAS;5240;2
AMAPA;5240;1
BAHIA;5240;7
CEARA;5240;3
GOIAS;5240;4
MARANHAO;5240;1
MATO GROSSO;5240;3
MATO GROSSO DO SUL;5240;1
MINAS GERAIS;5240;3
PARA;5240;6
PARANA;5240;11
PERNAMBUCO;5240;1
RIO DE JANEIRO;5240;4
RIO GRANDE DO SUL;5240;16
SANTA CATARINA;5240;5
SAO PAULO;5240;46
TOCANTINS;5240;3
AMAPA;5258;3
BAHIA;5258;10
CEARA;5258;2
DISTRITO FEDERAL;5258;6
ESPIRITO SANTO;5258;3
GOIAS;5258;52
MARANHAO;5258;4
MATO GROSSO DO SUL;5258;1
MINAS GERAIS;5258;38
PERNAMBUCO;5258;2
RIO DE JANEIRO;5258;12
RIO GRANDE DO SUL;5258;6
SANTA CATARINA;5258;25
SAO PAULO;5258;85
TOCANTINS;5258;1
AMAZONAS;5266;3
BAHIA;5266;64
CEARA;5266;2
DISTRITO FEDERAL;5266;3
ESPIRITO SANTO;5266;1
GOIAS;5266;11
MATO GROSSO;5266;1
MATO GROSSO DO SUL;5266;2
MINAS GERAIS;5266;12
PARA;5266;4
PARAIBA;5266;3
PARANA;5266;2
PERNAMBUCO;5266;16
RIO DE JANEIRO;5266;8
RIO GRANDE DO SUL;5266;5
RONDONIA;5266;1
SANTA CATARINA;5266;2
SAO PAULO;5266;76
TOCANTINS;5266;1
ACRE;5274;4
ALAGOAS;5274;53
AMAZONAS;5274;5
AMAPA;5274;11
BAHIA;5274;395
CEARA;5274;91
DISTRITO FEDERAL;5274;51
ESPIRITO SANTO;5274;21
GOIAS;5274;183
MARANHAO;5274;29
MATO GROSSO;5274;127
MATO GROSSO DO SUL;5274;57
MINAS GERAIS;5274;476
PARA;5274;80
PARAIBA;5274;39
PARANA;5274;294
PERNAMBUCO;5274;159
PIAUI;5274;8
RIO DE JANEIRO;5274;325
RIO GRANDE DO NORTE;5274;41
RIO GRANDE DO SUL;5274;451
RONDONIA;5274;20
RORAIMA;5274;1
SANTA CATARINA;5274;271
SAO PAULO;5274;1647
SERGIPE;5274;20
TOCANTINS;5274;12
ALAGOAS;5282;1
AMAPA;5282;2
BAHIA;5282;1
CEARA;5282;5
DISTRITO FEDERAL;5282;2
ESPIRITO SANTO;5282;5
GOIAS;5282;4
MATO GROSSO;5282;1
MATO GROSSO DO SUL;5282;5
MINAS GERAIS;5282;50
PARA;5282;3
PARAIBA;5282;1
PARANA;5282;18
PERNAMBUCO;5282;2
PIAUI;5282;2
RIO DE JANEIRO;5282;2
RIO GRANDE DO NORTE;5282;3
RIO GRANDE DO SUL;5282;10
SANTA CATARINA;5282;27
SAO PAULO;5282;19
CEARA;5290;1
ESPIRITO SANTO;5290;1
MATO GROSSO DO SUL;5290;2
MINAS GERAIS;5290;9
PARANA;5290;5
PERNAMBUCO;5290;1
RIO DE JANEIRO;5290;1
RIO GRANDE DO NORTE;5290;1
RIO GRANDE DO SUL;5290;5
SANTA CATARINA;5290;21
SAO PAULO;5290;8
SERGIPE;5290;1
AMAPA;5304;1
BAHIA;5304;1
CEARA;5304;2
ESPIRITO SANTO;5304;1
GOIAS;5304;1
MATO GROSSO DO SUL;5304;3
MINAS GERAIS;5304;17
PARANA;5304;6
PERNAMBUCO;5304;3
RIO DE JANEIRO;5304;1
RIO GRANDE DO NORTE;5304;1
RIO GRANDE DO SUL;5304;4
SANTA CATARINA;5304;9
SAO PAULO;5304;9
PARANA;5312;1
RIO DE JANEIRO;5312;2
SANTA CATARINA;5312;1
SAO PAULO;5312;1
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;5
GOIAS;5320;2
MATO GROSSO;5320;1
MATO GROSSO DO SUL;5320;2
MINAS GERAIS;5320;24
PARAIBA;5320;1
PARANA;5320;14
PERNAMBUCO;5320;3
PIAUI;5320;2
RIO DE JANEIRO;5320;2
RIO GRANDE DO NORTE;5320;1
RIO GRANDE DO SUL;5320;4
SANTA CATARINA;5320;27
SAO PAULO;5320;15
SERGIPE;5320;2
MINAS GERAIS;5339;1
PARANA;5339;1
SAO PAULO;5339;1
ACRE;5347;1
BAHIA;5347;13
CEARA;5347;2
DISTRITO FEDERAL;5347;1
ESPIRITO SANTO;5347;2
GOIAS;5347;10
MARANHAO;5347;1
MATO GROSSO;5347;3
MATO GROSSO DO SUL;5347;2
MINAS GERAIS;5347;14
PARAIBA;5347;3
PARANA;5347;11
PERNAMBUCO;5347;1
RIO DE JANEIRO;5347;2
RIO GRANDE DO SUL;5347;43
RONDONIA;5347;1
SANTA CATARINA;5347;18
SAO PAULO;5347;26
TOCANTINS;5347;2
BAHIA;5355;4
DISTRITO FEDERAL;5355;2
PARANA;5355;5
RIO DE JANEIRO;5355;1
RONDONIA;5355;1
SANTA CATARINA;5355;3
SAO PAULO;5355;2
ALAGOAS;5363;1
BAHIA;5363;1
MARANHAO;5363;3
MINAS GERAIS;5363;1
PARANA;5363;1
RIO DE JANEIRO;5363;2
RIO GRANDE DO SUL;5363;2
SAO PAULO;5363;2
ACRE;5371;2
AMAZONAS;5371;7
BAHIA;5371;17
CEARA;5371;9
DISTRITO FEDERAL;5371;6
ESPIRITO SANTO;5371;7
GOIAS;5371;24
MARANHAO;5371;10
MATO GROSSO;5371;3
MATO GROSSO DO SUL;5371;7
MINAS GERAIS;5371;38
PARA;5371;7
PARAIBA;5371;7
PARANA;5371;18
PERNAMBUCO;5371;4
PIAUI;5371;5
RIO DE JANEIRO;5371;2
RIO GRANDE DO NORTE;5371;4
RIO GRANDE DO SUL;5371;37
RONDONIA;5371;3
SANTA CATARINA;5371;18
SAO PAULO;5371;172
SERGIPE;5371;1
TOCANTINS;5371;4
ACRE;5380;26
ALAGOAS;5380;89
AMAZONAS;5380;163
AMAPA;5380;17
BAHIA;5380;472
CEARA;5380;821
DISTRITO FEDERAL;5380;119
ESPIRITO SANTO;5380;108
GOIAS;5380;1829
MARANHAO;5380;131
MATO GROSSO;5380;113
MATO GROSSO DO SUL;5380;81
MINAS GERAIS;5380;673
PARA;5380;213
PARAIBA;5380;158
PARANA;5380;358
PERNAMBUCO;5380;240
PIAUI;5380;36
RIO DE JANEIRO;5380;1244
RIO GRANDE DO NORTE;5380;291
RIO GRANDE DO SUL;5380;188
RONDONIA;5380;15
RORAIMA;5380;2
SANTA CATARINA;5380;299
SAO PAULO;5380;3177
SERGIPE;5380;23
TOCANTINS;5380;30
ACRE;5398;2
ALAGOAS;5398;1
AMAZONAS;5398;7
AMAPA;5398;1
BAHIA;5398;42
CEARA;5398;31
ESPIRITO SANTO;5398;8
GOIAS;5398;50
MARANHAO;5398;8
MATO GROSSO;5398;4
MATO GROSSO DO SUL;5398;7
MINAS GERAIS;5398;57
PARA;5398;17
PARAIBA;5398;18
PARANA;5398;20
PERNAMBUCO;5398;15
PIAUI;5398;5
RIO DE JANEIRO;5398;23
RIO GRANDE DO NORTE;5398;40
RIO GRANDE DO SUL;5398;59
SANTA CATARINA;5398;47
SAO PAULO;5398;175
SERGIPE;5398;1
TOCANTINS;5398;4
ACRE;5401;25
ALAGOAS;5401;13
AMAZONAS;5401;24
AMAPA;5401;19
BAHIA;5401;216
CEARA;5401;290
DISTRITO FEDERAL;5401;7
ESPIRITO SANTO;5401;19
GOIAS;5401;92
MARANHAO;5401;23
MATO GROSSO;5401;6
MATO GROSSO DO SUL;5401;13
MINAS GERAIS;5401;148
PARA;5401;27
PARAIBA;5401;86
PARANA;5401;45
PERNAMBUCO;5401;30
PIAUI;5401;7
RIO DE JANEIRO;5401;19
RIO GRANDE DO NORTE;5401;117
RIO GRANDE DO SUL;5401;99
RONDONIA;5401;1
RORAIMA;5401;1
SANTA CATARINA;5401;71
SAO PAULO;5401;281
SERGIPE;5401;2
TOCANTINS;5401;6
ACRE;5410;4
ALAGOAS;5410;13
AMAZONAS;5410;141
AMAPA;5410;9
BAHIA;5410;967
CEARA;5410;145
DISTRITO FEDERAL;5410;68
ESPIRITO SANTO;5410;48
GOIAS;5410;423
MARANHAO;5410;41
MATO GROSSO;5410;19
MATO GROSSO DO SUL;5410;41
MINAS GERAIS;5410;227
PARA;5410;98
PARAIBA;5410;53
PARANA;5410;126
PERNAMBUCO;5410;99
PIAUI;5410;19
RIO DE JANEIRO;5410;851
RIO GRANDE DO NORTE;5410;371
RIO GRANDE DO SUL;5410;54
RONDONIA;5410;6
RORAIMA;5410;3
SANTA CATARINA;5410;82
SAO PAULO;5410;497
SERGIPE;5410;19
TOCANTINS;5410;15
ACRE;5428;5
ALAGOAS;5428;5
AMAZONAS;5428;20
AMAPA;5428;8
BAHIA;5428;56
CEARA;5428;36
DISTRITO FEDERAL;5428;67
ESPIRITO SANTO;5428;81
GOIAS;5428;82
MARANHAO;5428;19
MATO GROSSO;5428;33
MATO GROSSO DO SUL;5428;22
MINAS GERAIS;5428;350
PARA;5428;66
PARAIBA;5428;42
PARANA;5428;170
PERNAMBUCO;5428;73
PIAUI;5428;5
RIO DE JANEIRO;5428;631
RIO GRANDE DO NORTE;5428;28
RIO GRANDE DO SUL;5428;80
RONDONIA;5428;22
RORAIMA;5428;3
SANTA CATARINA;5428;187
SAO PAULO;5428;571
SERGIPE;5428;7
TOCANTINS;5428;9
BAHIA;5436;5
DISTRITO FEDERAL;5436;1
ESPIRITO SANTO;5436;8
GOIAS;5436;13
MATO GROSSO DO SUL;5436;3
MINAS GERAIS;5436;22
PARANA;5436;4
PERNAMBUCO;5436;1
RIO DE JANEIRO;5436;41
RIO GRANDE DO SUL;5436;4
SANTA CATARINA;5436;15
SAO PAULO;5436;12
ACRE;5444;3
ALAGOAS;5444;37
AMAZONAS;5444;4
AMAPA;5444;4
BAHIA;5444;134
CEARA;5444;175
DISTRITO FEDERAL;5444;125
ESPIRITO SANTO;5444;31
GOIAS;5444;85
MARANHAO;5444;13
MATO GROSSO;5444;14
MATO GROSSO DO SUL;5444;28
MINAS GERAIS;5444;345
PARA;5444;29
PARAIBA;5444;18
PARANA;5444;214
PERNAMBUCO;5444;107
PIAUI;5444;48
RIO DE JANEIRO;5444;333
RIO GRANDE DO NORTE;5444;67
RIO GRANDE DO SUL;5444;63
RONDONIA;5444;16
RORAIMA;5444;3
SANTA CATARINA;5444;346
SAO PAULO;5444;1394
SERGIPE;5444;4
TOCANTINS;5444;16
ACRE;5452;854
ALAGOAS;5452;189
AMAZONAS;5452;1157
AMAPA;5452;96
BAHIA;5452;4328
CEARA;5452;3245
DISTRITO FEDERAL;5452;595
ESPIRITO SANTO;5452;1572
GOIAS;5452;14137
MARANHAO;5452;1247
MATO GROSSO;5452;763
MATO GROSSO DO SUL;5452;769
MINAS GERAIS;5452;4777
PARA;5452;1503
PARAIBA;5452;1575
PARANA;5452;4919
PERNAMBUCO;5452;2394
PIAUI;5452;261
RIO DE JANEIRO;5452;13183
RIO GRANDE DO NORTE;5452;1842
RIO GRANDE DO SUL;5452;2611
RONDONIA;5452;100
RORAIMA;5452;37
SANTA CATARINA;5452;2837
SAO PAULO;5452;20406
SERGIPE;5452;85
TOCANTINS;5452;234
ACRE;5460;48
ALAGOAS;5460;22
AMAZONAS;5460;84
AMAPA;5460;13
BAHIA;5460;231
CEARA;5460;135
DISTRITO FEDERAL;5460;36
ESPIRITO SANTO;5460;133
GOIAS;5460;397
MARANHAO;5460;88
MATO GROSSO;5460;60
MATO GROSSO DO SUL;5460;98
MINAS GERAIS;5460;711
PARA;5460;54
PARAIBA;5460;93
PARANA;5460;879
PERNAMBUCO;5460;263
PIAUI;5460;22
RIO DE JANEIRO;5460;433
RIO GRANDE DO NORTE;5460;95
RIO GRANDE DO SUL;5460;589
RONDONIA;5460;8
RORAIMA;5460;12
SANTA CATARINA;5460;487
SAO PAULO;5460;2998
SERGIPE;5460;12
TOCANTINS;5460;18
ACRE;5479;34
ALAGOAS;5479;22
AMAZONAS;5479;137
AMAPA;5479;24
BAHIA;5479;645
CEARA;5479;608
DISTRITO FEDERAL;5479;34
ESPIRITO SANTO;5479;80
GOIAS;5479;124
MARANHAO;5479;59
MATO GROSSO;5479;14
MATO GROSSO DO SUL;5479;4
MINAS GERAIS;5479;137
PARA;5479;39
PARAIBA;5479;89
PARANA;5479;81
PERNAMBUCO;5479;198
