UF;Cod_Infracao;Quantidade
ALAGOAS;5142;6
AMAZONAS;5142;1
BAHIA;5142;114
CEARA;5142;88
DISTRITO FEDERAL;5142;3
ESPIRITO SANTO;5142;155
GOIAS;5142;30
MARANHAO;5142;1
MATO GROSSO;5142;1
MATO GROSSO DO SUL;5142;3
MINAS GERAIS;5142;33
PARA;5142;1
PARAIBA;5142;1
PARANA;5142;19
PERNAMBUCO;5142;3
PIAUI;5142;1
RIO DE JANEIRO;5142;2
RIO GRANDE DO SUL;5142;23
RONDONIA;5142;7
SANTA CATARINA;5142;52
SAO PAULO;5142;328
SERGIPE;5142;3
TOCANTINS;5142;1
ALAGOAS;5150;2
CEARA;5150;3
ESPIRITO SANTO;5150;1
MINAS GERAIS;5150;2
RIO DE JANEIRO;5150;1
RIO GRANDE DO SUL;5150;11
SANTA CATARINA;5150;2
SAO PAULO;5150;6
ACRE;5169;483
ALAGOAS;5169;34
AMAZONAS;5169;9
BAHIA;5169;56
CEARA;5169;7
DISTRITO FEDERAL;5169;89
ESPIRITO SANTO;5169;215
GOIAS;5169;501
MARANHAO;5169;7
MATO GROSSO;5169;17
MATO GROSSO DO SUL;5169;4
MINAS GERAIS;5169;293
PARA;5169;8
PARAIBA;5169;5
PARANA;5169;27
PERNAMBUCO;5169;26
PIAUI;5169;6
RIO DE JANEIRO;5169;11
RIO GRANDE DO SUL;5169;32
RONDONIA;5169;200
RORAIMA;5169;1
SANTA CATARINA;5169;97
SAO PAULO;5169;932
SERGIPE;5169;19
TOCANTINS;5169;7
ACRE;5177;7
BAHIA;5177;2
CEARA;5177;1
ESPIRITO SANTO;5177;9
GOIAS;5177;1
MATO GROSSO;5177;1
MINAS GERAIS;5177;6
PARANA;5177;2
RIO GRANDE DO SUL;5177;3
RONDONIA;5177;4
SANTA CATARINA;5177;3
SAO PAULO;5177;60
ACRE;5185;266
ALAGOAS;5185;162
AMAZONAS;5185;310
AMAPA;5185;21
BAHIA;5185;4250
CEARA;5185;346
DISTRITO FEDERAL;5185;854
ESPIRITO SANTO;5185;1092
GOIAS;5185;7862
MARANHAO;5185;38
MATO GROSSO;5185;228
MATO GROSSO DO SUL;5185;937
MINAS GERAIS;5185;2972
PARA;5185;277
PARAIBA;5185;362
PARANA;5185;960
PERNAMBUCO;5185;235
PIAUI;5185;50
RIO DE JANEIRO;5185;189
RIO GRANDE DO NORTE;5185;893
RIO GRANDE DO SUL;5185;1395
RONDONIA;5185;145
RORAIMA;5185;16
SANTA CATARINA;5185;3028
SAO PAULO;5185;45472
SERGIPE;5185;140
TOCANTINS;5185;46
ACRE;5193;14
ALAGOAS;5193;47
AMAZONAS;5193;9
AMAPA;5193;1
BAHIA;5193;269
CEARA;5193;29
DISTRITO FEDERAL;5193;65
ESPIRITO SANTO;5193;99
GOIAS;5193;318
MARANHAO;5193;1
MATO GROSSO;5193;9
MATO GROSSO DO SUL;5193;29
MINAS GERAIS;5193;146
PARA;5193;30
PARAIBA;5193;10
PARANA;5193;48
PERNAMBUCO;5193;14
PIAUI;5193;2
RIO DE JANEIRO;5193;8
RIO GRANDE DO NORTE;5193;15
RIO GRANDE DO SUL;5193;87
RONDONIA;5193;6
RORAIMA;5193;3
SANTA CATARINA;5193;116
SAO PAULO;5193;1619
SERGIPE;5193;20
TOCANTINS;5193;1
ACRE;5207;68
ALAGOAS;5207;57
AMAZONAS;5207;6
AMAPA;5207;2
BAHIA;5207;362
CEARA;5207;181
DISTRITO FEDERAL;5207;98
ESPIRITO SANTO;5207;226
GOIAS;5207;1109
MARANHAO;5207;6
MATO GROSSO;5207;27
MATO GROSSO DO SUL;5207;20
MINAS GERAIS;5207;271
PARA;5207;16
PARAIBA;5207;2
PARANA;5207;72
PERNAMBUCO;5207;53
PIAUI;5207;3
RIO DE JANEIRO;5207;21
RIO GRANDE DO NORTE;5207;93
RIO GRANDE DO SUL;5207;109
RONDONIA;5207;21
RORAIMA;5207;2
SANTA CATARINA;5207;184
SAO PAULO;5207;7812
SERGIPE;5207;101
TOCANTINS;5207;11
ACRE;5215;43
ALAGOAS;5215;4
AMAZONAS;5215;15
BAHIA;5215;209
CEARA;5215;37
DISTRITO FEDERAL;5215;11
ESPIRITO SANTO;5215;29
GOIAS;5215;73
MATO GROSSO;5215;2
MATO GROSSO DO SUL;5215;6
MINAS GERAIS;5215;71
PARA;5215;9
PARAIBA;5215;4
PARANA;5215;16
PERNAMBUCO;5215;3
PIAUI;5215;1
RIO DE JANEIRO;5215;4
RIO GRANDE DO SUL;5215;15
RONDONIA;5215;10
SANTA CATARINA;5215;22
SAO PAULO;5215;996
SERGIPE;5215;2
TOCANTINS;5215;2
ACRE;5223;1
BAHIA;5223;3
DISTRITO FEDERAL;5223;1
ESPIRITO SANTO;5223;1
GOIAS;5223;7
MINAS GERAIS;5223;1
SAO PAULO;5223;5
ACRE;5231;1
ALAGOAS;5231;3
AMAZONAS;5231;3
BAHIA;5231;10
CEARA;5231;1
ESPIRITO SANTO;5231;9
GOIAS;5231;7
MATO GROSSO DO SUL;5231;4
MINAS GERAIS;5231;12
PARA;5231;4
PARANA;5231;2
PERNAMBUCO;5231;1
PIAUI;5231;1
RIO GRANDE DO NORTE;5231;2
RIO GRANDE DO SUL;5231;5
RONDONIA;5231;1
SANTA CATARINA;5231;11
SAO PAULO;5231;179
ACRE;5240;4
AMAZONAS;5240;1
BAHIA;5240;2
GOIAS;5240;8
MATO GROSSO;5240;1
PARA;5240;3
RONDONIA;5240;1
SAO PAULO;5240;27
ALAGOAS;5258;2
BAHIA;5258;14
CEARA;5258;1
DISTRITO FEDERAL;5258;2
ESPIRITO SANTO;5258;8
GOIAS;5258;16
MATO GROSSO DO SUL;5258;4
MINAS GERAIS;5258;12
PARA;5258;1
RIO DE JANEIRO;5258;1
SANTA CATARINA;5258;7
SAO PAULO;5258;193
TOCANTINS;5258;1
ACRE;5266;1
ALAGOAS;5266;3
BAHIA;5266;8
CEARA;5266;1
DISTRITO FEDERAL;5266;3
ESPIRITO SANTO;5266;2
GOIAS;5266;6
MINAS GERAIS;5266;2
RIO GRANDE DO SUL;5266;7
SANTA CATARINA;5266;4
SAO PAULO;5266;109
ACRE;5274;86
ALAGOAS;5274;25
AMAPA;5274;1
BAHIA;5274;327
CEARA;5274;56
DISTRITO FEDERAL;5274;87
ESPIRITO SANTO;5274;135
GOIAS;5274;440
MARANHAO;5274;6
MATO GROSSO;5274;21
MATO GROSSO DO SUL;5274;5
MINAS GERAIS;5274;127
PARA;5274;46
PARAIBA;5274;2
PARANA;5274;57
PERNAMBUCO;5274;21
PIAUI;5274;3
RIO DE JANEIRO;5274;4
RIO GRANDE DO NORTE;5274;2
RIO GRANDE DO SUL;5274;53
RONDONIA;5274;56
SANTA CATARINA;5274;109
SAO PAULO;5274;1363
SERGIPE;5274;12
ACRE;5282;11
AMAZONAS;5282;1
BAHIA;5282;2
DISTRITO FEDERAL;5282;2
ESPIRITO SANTO;5282;23
GOIAS;5282;9
MINAS GERAIS;5282;5
PARANA;5282;3
PERNAMBUCO;5282;1
RIO DE JANEIRO;5282;1
RIO GRANDE DO SUL;5282;1
RONDONIA;5282;4
SANTA CATARINA;5282;6
SAO PAULO;5282;18
SERGIPE;5282;1
ACRE;5290;3
BAHIA;5290;1
DISTRITO FEDERAL;5290;1
ESPIRITO SANTO;5290;8
MINAS GERAIS;5290;1
PARANA;5290;1
RIO GRANDE DO SUL;5290;1
SANTA CATARINA;5290;3
SAO PAULO;5290;5
ACRE;5304;5
ESPIRITO SANTO;5304;1
GOIAS;5304;1
MINAS GERAIS;5304;2
RIO DE JANEIRO;5304;1
SANTA CATARINA;5304;7
SAO PAULO;5304;5
DISTRITO FEDERAL;5312;1
ACRE;5320;4
BAHIA;5320;2
DISTRITO FEDERAL;5320;2
ESPIRITO SANTO;5320;20
GOIAS;5320;1
MINAS GERAIS;5320;1
PARANA;5320;1
RIO DE JANEIRO;5320;1
SANTA CATARINA;5320;2
SAO PAULO;5320;5
SERGIPE;5320;1
BAHIA;5339;1
GOIAS;5339;2
SAO PAULO;5339;1
ACRE;5347;1
BAHIA;5347;3
ESPIRITO SANTO;5347;14
MATO GROSSO DO SUL;5347;1
MINAS GERAIS;5347;4
PARANA;5347;2
RIO GRANDE DO NORTE;5347;2
RIO GRANDE DO SUL;5347;5
SANTA CATARINA;5347;3
SAO PAULO;5347;17
MATO GROSSO DO SUL;5355;1
PARA;5355;1
PERNAMBUCO;5355;1
SAO PAULO;5355;1
AMAZONAS;5363;1
CEARA;5363;1
ESPIRITO SANTO;5363;1
GOIAS;5363;5
MINAS GERAIS;5363;2
PARA;5363;4
SAO PAULO;5363;4
AMAZONAS;5371;3
DISTRITO FEDERAL;5371;2
GOIAS;5371;3
MINAS GERAIS;5371;2
PARA;5371;2
PARANA;5371;2
PERNAMBUCO;5371;1
RIO GRANDE DO SUL;5371;2
RONDONIA;5371;1
SANTA CATARINA;5371;4
SAO PAULO;5371;57
ACRE;5380;15
ALAGOAS;5380;32
AMAZONAS;5380;143
AMAPA;5380;2
BAHIA;5380;108
CEARA;5380;198
DISTRITO FEDERAL;5380;29
ESPIRITO SANTO;5380;156
GOIAS;5380;377
MARANHAO;5380;5
MATO GROSSO;5380;16
MATO GROSSO DO SUL;5380;6
MINAS GERAIS;5380;123
PARA;5380;85
PARAIBA;5380;5
PARANA;5380;52
PERNAMBUCO;5380;30
PIAUI;5380;4
RIO DE JANEIRO;5380;6
RIO GRANDE DO NORTE;5380;105
RIO GRANDE DO SUL;5380;13
RONDONIA;5380;1
RORAIMA;5380;2
SANTA CATARINA;5380;57
SAO PAULO;5380;1452
SERGIPE;5380;5
TOCANTINS;5380;2
ACRE;5398;1
ALAGOAS;5398;1
AMAZONAS;5398;4
BAHIA;5398;12
CEARA;5398;2
DISTRITO FEDERAL;5398;4
ESPIRITO SANTO;5398;14
GOIAS;5398;17
MATO GROSSO;5398;1
MATO GROSSO DO SUL;5398;1
MINAS GERAIS;5398;7
PARA;5398;1
PARANA;5398;2
PERNAMBUCO;5398;1
RIO DE JANEIRO;5398;2
RIO GRANDE DO NORTE;5398;2
RIO GRANDE DO SUL;5398;14
SANTA CATARINA;5398;8
SAO PAULO;5398;129
SERGIPE;5398;1
ACRE;5401;4
ALAGOAS;5401;5
AMAZONAS;5401;31
BAHIA;5401;41
CEARA;5401;14
DISTRITO FEDERAL;5401;2
ESPIRITO SANTO;5401;11
GOIAS;5401;21
MINAS GERAIS;5401;25
PARA;5401;26
PARAIBA;5401;1
PARANA;5401;8
PERNAMBUCO;5401;5
RIO GRANDE DO NORTE;5401;89
RIO GRANDE DO SUL;5401;19
RONDONIA;5401;1
RORAIMA;5401;1
SANTA CATARINA;5401;9
SAO PAULO;5401;183
ACRE;5410;7
ALAGOAS;5410;5
AMAZONAS;5410;157
AMAPA;5410;3
BAHIA;5410;29
CEARA;5410;40
DISTRITO FEDERAL;5410;41
ESPIRITO SANTO;5410;67
GOIAS;5410;121
MARANHAO;5410;3
MATO GROSSO;5410;7
MATO GROSSO DO SUL;5410;3
MINAS GERAIS;5410;28
PARA;5410;144
PARAIBA;5410;7
PARANA;5410;11
PERNAMBUCO;5410;1
PIAUI;5410;1
RIO DE JANEIRO;5410;5
RIO GRANDE DO NORTE;5410;181
RIO GRANDE DO SUL;5410;7
RONDONIA;5410;5
RORAIMA;5410;1
SANTA CATARINA;5410;25
SAO PAULO;5410;213
SERGIPE;5410;1
TOCANTINS;5410;1
ACRE;5428;2
ALAGOAS;5428;3
AMAPA;5428;2
BAHIA;5428;155
DISTRITO FEDERAL;5428;11
ESPIRITO SANTO;5428;138
GOIAS;5428;41
MARANHAO;5428;2
MATO GROSSO;5428;2
MATO GROSSO DO SUL;5428;5
MINAS GERAIS;5428;44
PARANA;5428;7
PERNAMBUCO;5428;20
PIAUI;5428;2
RIO DE JANEIRO;5428;5
RIO GRANDE DO SUL;5428;10
SANTA CATARINA;5428;25
SAO PAULO;5428;66
SERGIPE;5428;3
CEARA;5436;2
ESPIRITO SANTO;5436;1
GOIAS;5436;1
SANTA CATARINA;5436;3
SAO PAULO;5436;21
ALAGOAS;5444;15
BAHIA;5444;38
DISTRITO FEDERAL;5444;16
ESPIRITO SANTO;5444;6
GOIAS;5444;49
MARANHAO;5444;1
MATO GROSSO;5444;1
MINAS GERAIS;5444;21
PARAIBA;5444;2
PARANA;5444;9
PERNAMBUCO;5444;14
RIO DE JANEIRO;5444;1
RIO GRANDE DO SUL;5444;9
SANTA CATARINA;5444;52
SAO PAULO;5444;57
SERGIPE;5444;1
TOCANTINS;5444;1
ACRE;5452;85
ALAGOAS;5452;159
AMAZONAS;5452;745
AMAPA;5452;17
BAHIA;5452;2207
CEARA;5452;2383
DISTRITO FEDERAL;5452;210
ESPIRITO SANTO;5452;725
GOIAS;5452;1999
MARANHAO;5452;49
MATO GROSSO;5452;62
MATO GROSSO DO SUL;5452;57
MINAS GERAIS;5452;1149
PARA;5452;1684
PARAIBA;5452;145
PARANA;5452;193
PERNAMBUCO;5452;240
PIAUI;5452;30
RIO DE JANEIRO;5452;80
RIO GRANDE DO NORTE;5452;1341
RIO GRANDE DO SUL;5452;338
RONDONIA;5452;25
RORAIMA;5452;9
SANTA CATARINA;5452;524
SAO PAULO;5452;10414
SERGIPE;5452;26
TOCANTINS;5452;18
ACRE;5460;13
ALAGOAS;5460;7
AMAZONAS;5460;25
AMAPA;5460;1
BAHIA;5460;130
CEARA;5460;24
DISTRITO FEDERAL;5460;6
ESPIRITO SANTO;5460;71
GOIAS;5460;122
MARANHAO;5460;4
MATO GROSSO;5460;5
MATO GROSSO DO SUL;5460;15
MINAS GERAIS;5460;132
PARA;5460;19
PARAIBA;5460;10
PARANA;5460;52
PERNAMBUCO;5460;7
PIAUI;5460;3
RIO DE JANEIRO;5460;6
RIO GRANDE DO NORTE;5460;37
RIO GRANDE DO SUL;5460;66
RONDONIA;5460;4
SANTA CATARINA;5460;90
SAO PAULO;5460;1235
SERGIPE;5460;7
TOCANTINS;5460;2
ACRE;5479;3
ALAGOAS;5479;4
AMAZONAS;5479;83
AMAPA;5479;1
BAHIA;5479;732
CEARA;5479;44
DISTRITO FEDERAL;5479;49
ESPIRITO SANTO;5479;182
GOIAS;5479;23
MARANHAO;5479;2
MATO GROSSO DO SUL;5479;1
MINAS GERAIS;5479;31
PARA;5479;9
PARAIBA;5479;3
PARANA;5479;10
PERNAMBUCO;5479;10
RIO DE JANEIRO;5479;4
RIO GRANDE DO NORTE;5479;157
RIO GRANDE DO SUL;5479;11
RONDONIA;5479;1
SANTA CATARINA;5479;12
SAO PAULO;5479;105
SERGIPE;5479;4
ACRE;5487;18
ALAGOAS;5487;13
AMAZONAS;5487;787
AMAPA;5487;6
BAHIA;5487;695
CEARA;5487;301
DISTRITO FEDERAL;5487;29
ESPIRITO SANTO;5487;311
GOIAS;5487;404
MARANHAO;5487;27
MATO GROSSO;5487;10
MATO GROSSO DO SUL;5487;11
MINAS GERAIS;5487;210
PARA;5487;839
PARAIBA;5487;22
PARANA;5487;23
PERNAMBUCO;5487;38
PIAUI;5487;3
RIO DE JANEIRO;5487;17
RIO GRANDE DO NORTE;5487;210
RIO GRANDE DO SUL;5487;60
RONDONIA;5487;8
RORAIMA;5487;8
SANTA CATARINA;5487;62
SAO PAULO;5487;616
SERGIPE;5487;4
TOCANTINS;5487;9
AMAZONAS;5495;22
BAHIA;5495;33
CEARA;5495;7
DISTRITO FEDERAL;5495;1
ESPIRITO SANTO;5495;15
GOIAS;5495;27
MARANHAO;5495;1
MATO GROSSO;5495;1
MINAS GERAIS;5495;5
PARA;5495;7
PARAIBA;5495;1
PERNAMBUCO;5495;2
RIO DE JANEIRO;5495;1
RIO GRANDE DO NORTE;5495;2
RIO GRANDE DO SUL;5495;1
SANTA CATARINA;5495;3
SAO PAULO;5495;19
ACRE;5509;3
ALAGOAS;5509;3
AMAZONAS;5509;92
BAHIA;5509;225
CEARA;5509;59
DISTRITO FEDERAL;5509;14
ESPIRITO SANTO;5509;176
GOIAS;5509;56
MARANHAO;5509;1
MATO GROSSO;5509;8
MATO GROSSO DO SUL;5509;3
MINAS GERAIS;5509;703
PARA;5509;177
PARAIBA;5509;16
PARANA;5509;12
PERNAMBUCO;5509;9
RIO DE JANEIRO;5509;15
RIO GRANDE DO NORTE;5509;22
RIO GRANDE DO SUL;5509;43
RONDONIA;5509;2
RORAIMA;5509;1
SANTA CATARINA;5509;59
SAO PAULO;5509;1085
SERGIPE;5509;4
TOCANTINS;5509;2
BAHIA;5517;70
CEARA;5517;2
ESPIRITO SANTO;5517;22
GOIAS;5517;4
MINAS GERAIS;5517;6
PARA;5517;1
PARANA;5517;1
PERNAMBUCO;5517;1
RIO DE JANEIRO;5517;3
SAO PAULO;5517;19
ACRE;5525;11
ALAGOAS;5525;15
AMAZONAS;5525;10
BAHIA;5525;86
CEARA;5525;104
DISTRITO FEDERAL;5525;32
ESPIRITO SANTO;5525;553
GOIAS;5525;190
MARANHAO;5525;2
MATO GROSSO;5525;14
MATO GROSSO DO SUL;5525;11
MINAS GERAIS;5525;263
PARA;5525;7
PARAIBA;5525;1
PARANA;5525;58
PERNAMBUCO;5525;15
PIAUI;5525;3
RIO DE JANEIRO;5525;27
RIO GRANDE DO NORTE;5525;30
RIO GRANDE DO SUL;5525;103
RONDONIA;5525;5
SANTA CATARINA;5525;248
SAO PAULO;5525;1945
SERGIPE;5525;18
TOCANTINS;5525;3
RIO DE JANEIRO;5533;1
SAO PAULO;5533;1
ACRE;5541;30
ALAGOAS;5541;76
AMAZONAS;5541;103
AMAPA;5541;14
BAHIA;5541;2861
CEARA;5541;3621
DISTRITO FEDERAL;5541;177
ESPIRITO SANTO;5541;982
GOIAS;5541;1781
MARANHAO;5541;49
MATO GROSSO;5541;112
MATO GROSSO DO SUL;5541;200
MINAS GERAIS;5541;6625
PARA;5541;140
PARAIBA;5541;155
PARANA;5541;628
PERNAMBUCO;5541;939
PIAUI;5541;71
RIO DE JANEIRO;5541;163
RIO GRANDE DO NORTE;5541;284
RIO GRANDE DO SUL;5541;1133
RONDONIA;5541;19
RORAIMA;5541;4
SANTA CATARINA;5541;2927
SAO PAULO;5541;30585
SERGIPE;5541;28
TOCANTINS;5541;26
ACRE;5550;30
ALAGOAS;5550;154
AMAZONAS;5550;1262
AMAPA;5550;13
BAHIA;5550;1155
CEARA;5550;7187
DISTRITO FEDERAL;5550;238
ESPIRITO SANTO;5550;965
GOIAS;5550;686
MARANHAO;5550;75
MATO GROSSO;5550;80
MATO GROSSO DO SUL;5550;37
MINAS GERAIS;5550;1388
PARA;5550;568
PARAIBA;5550;235
PARANA;5550;313
PERNAMBUCO;5550;447
PIAUI;5550;68
RIO DE JANEIRO;5550;128
RIO GRANDE DO NORTE;5550;685
RIO GRANDE DO SUL;5550;567
RONDONIA;5550;32
RORAIMA;5550;20
SANTA CATARINA;5550;644
SAO PAULO;5550;15016
SERGIPE;5550;21
TOCANTINS;5550;23
ACRE;5568;21
ALAGOAS;5568;33
AMAZONAS;5568;20
AMAPA;5568;12
BAHIA;5568;734
CEARA;5568;652
DISTRITO FEDERAL;5568;134
ESPIRITO SANTO;5568;137
GOIAS;5568;1283
MARANHAO;5568;12
MATO GROSSO;5568;28
MATO GROSSO DO SUL;5568;27
MINAS GERAIS;5568;1599
PARA;5568;116
PARAIBA;5568;13
PARANA;5568;116
PERNAMBUCO;5568;43
PIAUI;5568;3
RIO DE JANEIRO;5568;31
RIO GRANDE DO NORTE;5568;88
RIO GRANDE DO SUL;5568;187
RONDONIA;5568;8
RORAIMA;5568;3
SANTA CATARINA;5568;354
SAO PAULO;5568;4258
SERGIPE;5568;6
TOCANTINS;5568;20
ALAGOAS;5576;1
AMAZONAS;5576;4
BAHIA;5576;7
CEARA;5576;1
ESPIRITO SANTO;5576;4
GOIAS;5576;23
MINAS GERAIS;5576;7
PARAIBA;5576;1
SANTA CATARINA;5576;1
SAO PAULO;5576;48
BAHIA;5584;3
CEARA;5584;1
ESPIRITO SANTO;5584;1
GOIAS;5584;4
MARANHAO;5584;1
MINAS GERAIS;5584;2
RIO DE JANEIRO;5584;1
SANTA CATARINA;5584;1
SAO PAULO;5584;35
ALAGOAS;5592;5
AMAZONAS;5592;16
AMAPA;5592;1
BAHIA;5592;22
CEARA;5592;30
DISTRITO FEDERAL;5592;2
ESPIRITO SANTO;5592;5
GOIAS;5592;60
MARANHAO;5592;2
MATO GROSSO DO SUL;5592;5
MINAS GERAIS;5592;26
PARA;5592;29
PARAIBA;5592;1
PARANA;5592;18
PERNAMBUCO;5592;3
PIAUI;5592;1
RIO DE JANEIRO;5592;5
RIO GRANDE DO NORTE;5592;12
RIO GRANDE DO SUL;5592;36
RONDONIA;5592;1
SANTA CATARINA;5592;13
SAO PAULO;5592;228
TOCANTINS;5592;1
BAHIA;5606;2
CEARA;5606;2
DISTRITO FEDERAL;5606;1
ESPIRITO SANTO;5606;6
GOIAS;5606;4
MINAS GERAIS;5606;3
PARA;5606;2
PARANA;5606;3
